"DATE_NUM","r","SE","df","r_LOWER","r_UPPER","DATE","Re","Re_LOWER","Re_UPPER"
18358,-0.0259155222665782,0.00122799490056244,319.030864327374,-0.0283315134028228,-0.0234995311303335,2020-04-06,0.882746195350927,0.872273765032967,0.893296135124049
18359,-0.0314268337449751,0.0012875129476357,319.030864327374,-0.0339599223334239,-0.0288937451565262,2020-04-07,0.858969605658264,0.848176071277578,0.869847791756785
18360,-0.0370398727872313,0.0013324839633583,319.030864327374,-0.0396614385960041,-0.0344183069784586,2020-04-08,0.835166018018146,0.824190186899181,0.84623191180186
18361,-0.0427546393933507,0.00135877260759787,319.030864327374,-0.0454279262079987,-0.0400813525787028,2020-04-09,0.81135517716276,0.800362898821119,0.822440462903638
18362,-0.04857113356333,0.00136458591944901,319.030864327374,-0.0512558576485221,-0.0458864094781378,2020-04-10,0.787556914862911,0.776719986127525,0.798486984667393
18363,-0.0544893552971698,0.00135000085794015,319.030864327374,-0.0571453843288965,-0.0518333262654432,2020-04-11,0.763791133599382,0.753271596438487,0.774401167474562
18364,-0.0605093045948698,0.00131693442717857,319.030864327374,-0.0631002778160303,-0.0579183313737094,2020-04-12,0.740077789751182,0.730013852138272,0.750227199643594
18365,-0.0666309814564309,0.0012695290841292,319.030864327374,-0.0691286880943462,-0.0641332748185156,2020-04-13,0.716436876284335,0.706927346346207,0.726025222988041
18366,-0.0728543858818531,0.0012149774187717,319.030864327374,-0.0752447660643322,-0.070464005699374,2020-04-14,0.692888404923873,0.683972794806862,0.701875630532125
18367,-0.0791795178711372,0.00116471270722486,319.030864327374,-0.0814710058696932,-0.0768880298725812,2020-04-15,0.669452387790441,0.661084856569174,0.677885193445743
18368,-0.0856063774242804,0.00113535853989012,319.030864327374,-0.0878401132220251,-0.0833726416265358,2020-04-16,0.646148818481656,0.638168820807309,0.654190319772238
18369,-0.0921349645412861,0.00114766513246947,319.030864327374,-0.0943929126696972,-0.089877016412875,2020-04-17,0.622997652576835,0.615112140118793,0.630945464533086
18370,-0.0986958551584269,0.00121974042429134,319.030864327374,-0.10109560620972,-0.0962961041071339,2020-04-18,0.600256625989542,0.592069196574024,0.608513804120062
18371,-0.10437953622954,0.00133061337856026,319.030864327374,-0.106997421798037,-0.101761650661043,2020-04-19,0.580977756284991,0.572228741191703,0.589809132601517
18372,-0.108873642819863,0.00144789422927655,319.030864327374,-0.11172226997829,-0.106025015661436,2020-04-20,0.566008881271758,0.556645734746174,0.575468942160704
18373,-0.112178174929396,0.0015536701994388,319.030864327374,-0.115234908657502,-0.10912144120129,2020-04-21,0.555156192472953,0.545232912184953,0.565190550282572
18374,-0.114293132558139,0.00163765380840353,319.030864327374,-0.117515097961682,-0.111071167154595,2020-04-22,0.54827845250589,0.537902630108447,0.558777319073834
18375,-0.115218515706092,0.00169402567070483,319.030864327374,-0.118551388670889,-0.111885642741294,2020-04-23,0.545285834319468,0.534591482094119,0.556111675633164
18376,-0.114954324373255,0.00171958403599036,319.030864327374,-0.118337481572912,-0.111571167173597,2020-04-24,0.546139174388776,0.535273919512206,0.557139966478313
18377,-0.113500558559628,0.00171279268212237,319.030864327374,-0.116870354261823,-0.110130762857433,2020-04-25,0.550849644988394,0.539969102997369,0.561864931511202
18378,-0.11085721826521,0.00167337148569336,319.030864327374,-0.114149455615079,-0.107564980915342,2020-04-26,0.559478847816807,0.548744002683341,0.570342784196944
18379,-0.107024303490002,0.00160226733905791,319.030864327374,-0.110176648574893,-0.103871958405112,2020-04-27,0.572139328321147,0.561714031199689,0.582683612718197
18380,-0.102001814234006,0.00150201406315113,319.030864327374,-0.104956918250664,-0.0990467102173472,2020-04-28,0.588995507169775,0.579041067481028,0.599055236833065
18381,-0.0957897504972185,0.00137768706892805,319.030864327374,-0.0985002501463005,-0.0930792508481364,2020-04-29,0.610265022533098,0.600927059066126,0.61969231979252
18382,-0.0883881122796416,0.00123897143825466,319.030864327374,-0.0908256989597757,-0.0859505255995075,2020-04-30,0.636220474246627,0.627598570534191,0.644915349376385
18383,-0.079796899581275,0.00110424905897598,319.030864327374,-0.0819694297257166,-0.0776243694368334,2020-05-01,0.667191558617351,0.659273450368676,0.67516829270724
18384,-0.0700161124021183,0.00100676395860544,319.030864327374,-0.0719968476634514,-0.0680353771407851,2020-05-02,0.703567580650272,0.696104283018889,0.711080230951513
18385,-0.0590457507421694,0.000995313364622109,319.030864327374,-0.0610039577881526,-0.0570875436961861,2020-05-03,0.745800328852878,0.738149849917087,0.753499719720603
18386,-0.0470539186374807,0.00110761466599787,319.030864327374,-0.0492330703702768,-0.0448747669046845,2020-05-04,0.793722347425607,0.784876357694978,0.802629815884739
18387,-0.0357939466225083,0.00129483320817607,319.030864327374,-0.0383414372940378,-0.0332464559509788,2020-05-05,0.840413950414662,0.829705457957342,0.85120761499942
18388,-0.0257816966298024,0.00149329486850952,319.030864327374,-0.0287196462617318,-0.0228437469978729,2020-05-06,0.883328543686877,0.870598563707531,0.896173159646308
18389,-0.0170171686593643,0.00167339618401299,319.030864327374,-0.0203094546013901,-0.0137248827173386,2020-05-07,0.921987427720935,0.907345395584976,0.936774893653264
18390,-0.00950036271119176,0.00182144874048685,319.030864327374,-0.013083931348264,-0.00591679407411949,2020-05-08,0.95596345676211,0.939670718458342,0.972429995589268
18391,-0.00323127878528667,0.00193105421750342,319.030864327374,-0.00703048826975548,0.000567930699182131,2020-05-09,0.984884320962291,0.967293901609238,1.00267148096413
18392,0.00179008311835083,0.00199939738785996,319.030864327374,-0.00214358660999085,0.0057237528466925,2020-05-10,1.00843532339575,0.989956547293862,1.02712620492491
18393,0.00556372299972269,0.0020257483621394,319.030864327374,0.00157820963566122,0.00954923636378416,2020-05-11,1.02636167027916,1.00743463203467,1.04550735886074
18394,0.00808964085882902,0.00201096099282929,319.030864327374,0.00413322057419746,0.0120460611434606,2020-05-12,1.03847028890188,1.01954316831362,1.05761348306187
18395,0.00936783669566639,0.00195754412763682,319.030864327374,0.00551651022923546,0.0132191631620973,2020-05-13,1.04463118440344,1.02613618095858,1.06333122396439
18396,0.00939831051023772,0.00187025105174488,319.030864327374,0.00571872685602355,0.0130778941644519,2020-05-14,1.04477834349883,1.02710218814162,1.06264166258477
18397,0.00818106230254342,0.00175737127384896,319.030864327374,0.00472356144584975,0.0116385631592371,2020-05-15,1.03891019044931,1.02235362232374,1.05563178951809
18398,0.00571609207258245,0.00163309674391269,319.030864327374,0.00250309236377588,0.00892909178138902,2020-05-16,1.02708959792235,1.01180743001115,1.04251389283354
18399,0.0020033998203533,0.0015211659854791,319.030864327374,-0.00098938421807482,0.00499618385878142,2020-05-17,1.0094434528035,0.995356587245621,1.02365312177911
18400,-0.00295701445414234,0.00145808161550964,319.030864327374,-0.00582568455804843,-8.83443502362503e-05,2020-05-18,0.986161774443707,0.972850916649848,0.999584834936441
18401,-0.00916515075090371,0.0014888486186437,319.030864327374,-0.0120943527078547,-0.00623594879395276,2020-05-19,0.957496380176743,0.944152520239424,0.970956407545138
18402,-0.0164516695452201,0.00164327692528691,319.030864327374,-0.0196846980244671,-0.013218641065973,2020-05-20,0.924517034883724,0.910112767958135,0.939061639135072
18403,-0.0233827090704896,0.0018661445419036,319.030864327374,-0.0270542134636474,-0.0197112046773317,2020-05-21,0.893808231879196,0.877800745738819,0.909995250153628
18404,-0.0295980298067559,0.00209527981862497,319.030864327374,-0.033720341281691,-0.0254757183318209,2020-05-22,0.866814775815683,0.849193312642943,0.88466091582514
18405,-0.0350976317540197,0.00229999811136682,319.030864327374,-0.0396227116610264,-0.0305725518470131,2020-05-23,0.843355752419147,0.824351672723519,0.862628791316975
18406,-0.0398815149122787,0.00246467097602333,319.030864327374,-0.0447305767684025,-0.0350324530561549,2020-05-24,0.823272871876894,0.803221377886602,0.843631446293746
18407,-0.0439496792815356,0.00258127080282522,319.030864327374,-0.0490281428623017,-0.0388712157007695,2020-05-25,0.806429819544251,0.785705620444371,0.827489184365075
18408,-0.0473021248617897,0.00264578638018497,319.030864327374,-0.0525075181740877,-0.0420967315494917,2020-05-26,0.792711686416582,0.771699387792086,0.814074675781945
18409,-0.0499388516530402,0.0026566161616015,319.030864327374,-0.0551655517768712,-0.0447121515292092,2020-05-27,0.782024481264857,0.761104397271848,0.803296989686886
18410,-0.0518598596552869,0.00261395433049244,319.030864327374,-0.0570026257124795,-0.0467170935980943,2020-05-28,0.774294726106366,0.75383471350054,0.795095127461355
18411,-0.0530651488685307,0.00251979281625746,319.030864327374,-0.0580226589579152,-0.0481076387791462,2020-05-29,0.769469136429238,0.749816870605873,0.789437237933053
18412,-0.0535547192927727,0.00237851469951135,319.030864327374,-0.0582342749072261,-0.0488751636783193,2020-05-30,0.767514387313606,0.748984994469586,0.786325021879611
18413,-0.0533285709280104,0.00219836606335076,319.030864327374,-0.0576536971323976,-0.0490034447236231,2020-05-31,0.768416966297461,0.751268651698522,0.785805600925647
18414,-0.0523867037742455,0.00199452414719802,319.030864327374,-0.0563107857541049,-0.048462621794386,2020-06-01,0.772183113525947,0.756567396677411,0.787996880545707
18415,-0.0507291178314762,0.00179493710178315,319.030864327374,-0.0542605267371961,-0.0471977089257563,2020-06-02,0.77883884940461,0.764701667850356,0.793136756321843
18416,-0.0483558130997041,0.00164880523472529,319.030864327374,-0.0515997181278647,-0.0451119080715434,2020-06-03,0.788430089654545,0.77533870118086,0.801657495025689
18417,-0.0452667895789288,0.0016276770833307,319.030864327374,-0.0484691264975874,-0.0420644526602703,2020-06-04,0.801022847347156,0.78797050265637,0.814208247413932
18418,-0.041555472041755,0.00178817942920813,319.030864327374,-0.0450735857155196,-0.0380373583679904,2020-06-05,0.816316228789558,0.801814574041271,0.830979199577818
18419,-0.0378740132214916,0.00206283909254345,319.030864327374,-0.0419324999145563,-0.0338155265284269,2020-06-06,0.83166392787262,0.81475441550982,0.84878907354041
18420,-0.0343616469888364,0.00236140730926981,319.030864327374,-0.0390075450505028,-0.02971574892717,2020-06-07,0.846472075742031,0.826919458320858,0.86630845590351
18421,-0.0310183733437844,0.00263788166953249,319.030864327374,-0.0362082147096841,-0.0258285319778848,2020-06-08,0.860717981419503,0.838666763508912,0.883124710489675
18422,-0.0278441922863387,0.00286973746787847,319.030864327374,-0.0334901931635151,-0.0221981914091624,2020-06-09,0.874379892605686,0.850171213719809,0.899010907839522
18423,-0.0248391038164974,0.0030456975413388,319.030864327374,-0.0308312934096191,-0.0188469142233758,2020-06-10,0.887437018895016,0.86151949443977,0.913831944348701
18424,-0.0220031079342615,0.00316001834900479,319.030864327374,-0.0282202154467352,-0.0157860004217879,2020-06-11,0.899869553693818,0.872754500690015,0.927500227413843
18425,-0.0193362046396295,0.0032099722756611,319.030864327374,-0.0256515928892357,-0.0130208163900233,2020-06-12,0.911658694862551,0.883894924045838,0.939956171886447
18426,-0.0168383939326051,0.0031947831780883,319.030864327374,-0.0231238987314847,-0.0105528891337255,2020-06-13,0.922786664101197,0.894943390505521,0.951160137449256
18427,-0.0145096758131854,0.00311531104358433,319.030864327374,-0.0206388249362783,-0.00838052669009246,2020-06-14,0.933236725095616,0.905888543270228,0.961090412978147
18428,-0.0123500502813684,0.0029742785225404,319.030864327374,-0.0182017281213083,-0.00649837244142841,2020-06-15,0.942993200440946,0.916702525930094,0.969745792502534
18429,-0.0103595173371583,0.00277714532008725,319.030864327374,-0.01582334986148,-0.00489568481283673,2020-06-16,0.952041487357071,0.927332688486569,0.977153920428532
18430,-0.00853807698055257,0.00253410863348032,319.030864327374,-0.0135237524047464,-0.00355240155635872,2020-06-17,0.960368072209897,0.937683006538523,0.983389915777938
18431,-0.00688572921155313,0.00226435949059044,319.030864327374,-0.0113406927102064,-0.00243076571289988,2020-06-18,0.967960543850695,0.947574709751278,0.988615779390769
18432,-0.00540247403015892,0.00200459831118806,319.030864327374,-0.00934637619892459,-0.00145857186139325,2020-06-19,0.974807605785021,0.956667447804377,0.993159255950658
18433,-0.00408831143637059,0.00182196341012862,319.030864327374,-0.0076728926487329,-0.000503730224008275,2020-06-20,0.980899087181256,0.964338941463118,0.997634203230272
18434,-0.00289116558580176,0.00181101619015814,319.030864327374,-0.0064542089347714,0.00067187776316789,2020-06-21,0.98646863438917,0.969949462516012,1.00316091397313
18435,-0.00150771442526297,0.00197742245946993,319.030864327374,-0.00539815007161814,0.00238272122109221,2020-06-22,0.992929282144094,0.974827609920543,1.01123765745401
18436,0.000116708752362215,0.00222867688868669,319.030864327374,-0.00426805180825105,0.00450146931297548,2020-06-23,1.00054862430735,0.980064556856792,1.02129573925203
18437,0.00198210394706876,0.00249530083084478,319.030864327374,-0.00292721993271588,0.0068914278268534,2020-06-24,1.00934278100723,0.986300611498961,1.03271539029498
18438,0.00408847115885864,0.00273857817800108,319.030864327374,-0.00129948330327574,0.00947642562099303,2020-06-25,1.01933032372215,0.993903973276318,1.04515562267733
18439,0.00643581038773603,0.00293812493943525,319.030864327374,0.000655262107280017,0.012216358668192,2020-06-26,1.0305323000213,1.00308266950346,1.05844233484744
18440,0.00902412163369534,0.003083057756966,319.030864327374,0.0029584285188879,0.0150898147485028,2020-06-27,1.0429722614162,1.0139645459292,1.07248837664574
18441,0.0118534048967394,0.00316747815541627,319.030864327374,0.00562162075477815,0.0180851890387007,2020-06-28,1.05667629429305,1.0266382332268,1.08725265205441
18442,0.0149236601768689,0.00318832144845948,319.030864327374,0.00865086836360579,0.0211964519901319,2020-06-29,1.0716730538928,1.04117262269742,1.10272072628446
18443,0.0182348874740799,0.0031443855694542,319.030864327374,0.012048536324529,0.0244212386236307,2020-06-30,1.08799380130342,1.05762552708805,1.11889626115547
18444,0.0217870867883766,0.00303601673650581,319.030864327374,0.0158139434784745,0.0277602300982788,2020-07-01,1.10567244342611,1.07604617097455,1.13579863415944
18445,0.0255802581197564,0.00286530527712241,319.030864327374,0.0199429772572771,0.0312175389822357,2020-07-02,1.12474557587465,1.09647262468599,1.15346562704505
18446,0.0296144014682222,0.00263693975286219,319.030864327374,0.0244264132552351,0.0348023896812094,2020-07-03,1.14525252876532,1.11892233440861,1.17196303110702
18447,0.0338895168337712,0.00236031346700871,319.030864327374,0.0292457708276273,0.0385332628399152,2020-07-04,1.16723541535229,1.14336911973,1.1914077976691
18448,0.0384056042164031,0.00205445895567402,319.030864327374,0.0343636048364272,0.0424476035963789,2020-07-05,1.19073918346204,1.16968916073477,1.21202221145349
18449,0.0431626636161205,0.00175933223983193,319.030864327374,0.0397013047007075,0.0466240225315334,2020-07-06,1.2158116696784,1.19753623422575,1.23425882699666
18450,0.0480456649820002,0.00156050305657307,319.030864327374,0.044975488101757,0.0511158418622433,2020-07-07,1.24188529913909,1.22545158052868,1.25845480457854
18451,0.0524902643037832,0.00154147331523444,319.030864327374,0.0494575270630517,0.0555230015445147,2020-07-08,1.26591656924811,1.24948811880927,1.28247812217879
18452,0.0564113506915848,0.00165892763920068,319.030864327374,0.0531475305648526,0.0596751708183169,2020-07-09,1.28735459519093,1.26949453988579,1.30536942838971
18453,0.0598089241454072,0.0018419717552646,319.030864327374,0.0561849779613521,0.0634328703294622,2020-07-10,1.30611099604948,1.28611086432239,1.32630260565024
18454,0.0626829846652492,0.00203774765836644,319.030864327374,0.0586738635538653,0.0666921057766331,2020-07-11,1.32210870759248,1.29982616916638,1.34462627138736
18455,0.0650335322511125,0.00221548125792767,319.030864327374,0.0606747331394729,0.069392331362752,2020-07-12,1.33528219069103,1.31091760546769,1.35992524519402
18456,0.066860566902994,0.00235842438305918,319.030864327374,0.0622205375328684,0.0715005962731197,2020-07-13,1.34557760683515,1.31952647113207,1.37194488351123
18457,0.0681640886208965,0.00245746868316484,319.030864327374,0.0633291967549728,0.0729989804868202,2020-07-14,1.352952961151,1.32572229867924,1.38052732333669
18458,0.0689440974048188,0.00250768025407188,319.030864327374,0.0640104179053367,0.0738777769043009,2020-07-15,1.3573782132395,1.32953827466941,1.38557631901734
18459,0.0692005932547609,0.00250660392062722,319.030864327374,0.0642690313634715,0.0741321551460503,2020-07-16,1.35883535608291,1.33098872101753,1.38703994257328
18460,0.0689335761707234,0.00245352117301775,319.030864327374,0.0641064507454594,0.0737607015959874,2020-07-17,1.35731846319281,1.3300767652784,1.38490302091905
18461,0.0681430461527066,0.00234929884789978,319.030864327374,0.0635209706128847,0.0727651216925285,2020-07-18,1.35283370410295,1.32679586562241,1.37918564453024
18462,0.0668290032007086,0.00219678108006123,319.030864327374,0.0625069953362891,0.0711510110651281,2020-07-19,1.34539932824078,1.3211256406795,1.36994729745964
18463,0.0649914473147306,0.00200199661531947,319.030864327374,0.0610526637943851,0.0689302308350761,2020-07-20,1.33504561714244,1.31301914746605,1.35729946538623
18464,0.0626303784947734,0.00177700994699153,319.030864327374,0.0591342399692928,0.0661265170202541,2020-07-21,1.32181480490645,1.30237300897105,1.34143531983311
18465,0.0597457967408359,0.00154632765509535,319.030864327374,0.056703508937581,0.0627880845440908,2020-07-22,1.30576096671093,1.28896086364198,1.32269600583973
18466,0.0563998709923773,0.00136537124678386,319.030864327374,0.0537136018324628,0.0590861401522918,2020-07-23,1.28729150582098,1.27258108489582,1.30210677242861
18467,0.052851361794361,0.00129836007732082,319.030864327374,0.0502969322629156,0.0554057913258064,2020-07-24,1.26788150720395,1.25402191000225,1.28183556816552
18468,0.0491325589459412,0.00132745129385224,319.030864327374,0.0465208945503687,0.0517442233415137,2020-07-25,1.24773563250781,1.23370672324091,1.26186290949174
18469,0.0452434624471156,0.00141302546430099,319.030864327374,0.0424634370614437,0.0480234878327875,2020-07-26,1.22688056753536,1.21210604154773,1.24176610527524
18470,0.0411840722978868,0.00151872792611611,319.030864327374,0.0381960849648912,0.0441720596308824,2020-07-27,1.20534403089029,1.18964232657564,1.22117343611914
18471,0.0369543884982544,0.00161959153868749,319.030864327374,0.0337679593037898,0.040140817692719,2020-07-28,1.18315474785962,1.16660678189306,1.19984729770966
18472,0.0325544110482175,0.00170045642775224,319.030864327374,0.0292088860341168,0.0358999360623181,2020-07-29,1.16034242298867,1.14318077344996,1.17766271617209
18473,0.0279841399477758,0.00175250118126846,319.030864327374,0.0245362206459419,0.0314320592496098,2020-07-30,1.13693771132418,1.11947570615719,1.15456740258946
18474,0.0232435751969306,0.00177073913761547,319.030864327374,0.0197597740352799,0.0267273763585812,2020-07-31,1.11297218829988,1.09556126632997,1.13055343678141
18475,0.0183327167956819,0.00175261318348936,319.030864327374,0.0148845771375803,0.0217808564537835,2020-08-01,1.08847831823661,1.07148132866699,1.10564128161752
18476,0.0132515647440287,0.00169735506963749,319.030864327374,0.00991214142767298,0.0165909880603844,2020-08-02,1.06348942142729,1.04726158407184,1.07987207144494
18477,0.00800011904197082,0.00160591486874332,319.030864327374,0.00484059770627933,0.0111596403776623,2020-08-03,1.03803963977497,1.02291136963126,1.05330569321486
18478,0.0025783796895096,0.00148151107600629,319.030864327374,-0.000336386183084923,0.00549314556210413,2020-08-04,1.01216390094952,0.998419758826927,1.0260246020988
18479,-0.00301365331335565,0.00133121909623076,319.030864327374,-0.00563273058755286,-0.00039457603915844,2020-08-05,0.985897881026487,0.973742726077442,0.998146557380209
18480,-0.00877597996662534,0.00116969149165115,319.030864327374,-0.0110772633633851,-0.00647469656986559,2020-08-06,0.959277965568645,0.948772688228998,0.969854975852876
18481,-0.0147086002702981,0.00102683990716492,319.030864327374,-0.0167288335081694,-0.0126883670324268,2020-08-07,0.932341209107957,0.923276680632803,0.9414606449351
18482,-0.0205904903775864,0.000957985128795893,319.030864327374,-0.022475256819829,-0.0187057239353438,2020-08-08,0.906102243207142,0.897792296718556,0.914459655939222
18483,-0.0256370169504726,0.000990737763275907,319.030864327374,-0.0275862218317967,-0.0236878120691484,2020-08-09,0.883958391456834,0.875496075098657,0.892471176412069
18484,-0.0297683224038356,0.00108574929361464,319.030864327374,-0.0319044555981636,-0.0276321892095077,2020-08-10,0.866082392103409,0.856927982492387,0.875297119605606
18485,-0.032984406737676,0.00120302131051793,319.030864327374,-0.035351264142046,-0.0306175493333061,2020-08-11,0.852322753613667,0.842283465200401,0.862435811106556
18486,-0.0352852699519935,0.00131684965109526,319.030864327374,-0.0378760763823426,-0.0326944635216445,2020-08-12,0.842562388975392,0.831655277108275,0.853557647682203
18487,-0.0366709120467883,0.00141290710851138,319.030864327374,-0.0394507045760057,-0.0338911195175708,2020-08-13,0.836717986251759,0.825069154645236,0.84846812506964
18488,-0.0371413330220614,0.00148341122375863,319.030864327374,-0.0400598372979059,-0.0342228287462169,2020-08-14,0.834739556216074,0.82253005816033,0.847060661150165
18489,-0.0366965328778098,0.00152412582083174,319.030864327374,-0.0396951401781858,-0.0336979255774337,2020-08-15,0.836610159093399,0.824049672026511,0.849288526503007
18490,-0.0353365116140367,0.00153283046333598,319.030864327374,-0.038352244668864,-0.0323207785592094,2020-08-16,0.842345811647056,0.829660209729413,0.855150838742539
18491,-0.0330612692307414,0.0015086086551205,319.030864327374,-0.0360293476300603,-0.0300931908314225,2020-08-17,0.851995575033586,0.839420864045242,0.864686281493743
18492,-0.0298708057279228,0.00145160788676829,319.030864327374,-0.0327267392388264,-0.0270148722170192,2020-08-18,0.86564182302563,0.853420127749893,0.877971321798412
18493,-0.0257651211055816,0.00136316914389282,319.030864327374,-0.0284470577873536,-0.0230831844238097,2020-08-19,0.883400689387206,0.871774861061678,0.895122047278097
18494,-0.020744215363717,0.00124643896742437,319.030864327374,-0.0231964938673069,-0.0182919368601271,2020-08-20,0.90542269239646,0.89462489358008,0.916300831163091
18495,-0.0148080885023299,0.00110791371309927,319.030864327374,-0.0169878285886656,-0.0126283484159943,2020-08-21,0.931893533763505,0.922118567023664,0.941732413196342
18496,-0.00795674052142123,0.000961060305960019,319.030864327374,-0.00984755715228225,-0.0060659238905602,2020-08-22,0.963035068499932,0.954377340753871,0.971741267285017
18497,-0.000190171420988381,0.000834009880905896,319.030864327374,-0.00183102553112046,0.0014506826891437,2020-08-23,0.99910644167353,0.991417096461783,1.00683261108695
18498,0.00810668267510184,0.000779181869260515,319.030864327374,0.00657369871173705,0.00963966663846663,2020-08-24,1.03855228193553,1.03119268982596,1.04594431402417
18499,0.0157640265558689,0.000819076130395133,319.030864327374,0.0141525535195901,0.0173754995921477,2020-08-25,1.07580068461018,1.06789424766038,1.08374327106543
