"LINEAGE2","count","total","collection_date","collection_date_num","prop"
"B.1.177+",13,1074,2021-03-11,18697,0.0121042830540037
"B.1.177+",4,1099,2021-03-18,18704,0.00363967242948135
"B.1.177+",5,1317,2021-03-25,18711,0.00379650721336371
"B.1.177+",3,1181,2021-04-01,18718,0.00254022015241321
"B.1.177+",0,1033,2021-04-08,18725,0
"B.1.177+",0,1006,2021-04-15,18732,0
"B.1.177+",2,946,2021-04-22,18739,0.00211416490486258
"B.1.177+",1,948,2021-04-29,18746,0.00105485232067511
"B.1.177+",0,827,2021-05-06,18753,0
"B.1.177+",1,853,2021-05-13,18760,0.00117233294255569
"B.1.177+",0,1009,2021-05-20,18767,0
"B.1.177+",0,833,2021-05-27,18774,0
"B.1.177+",0,684,2021-06-03,18781,0
"B.1.177+",0,198,2021-06-10,18788,0
"B.1.177+",0,16,2021-06-17,18795,0
"B.1.214.2",13,702,2021-02-04,18662,0.0185185185185185
"B.1.214.2",22,500,2021-02-11,18669,0.044
"B.1.214.2",41,769,2021-02-18,18676,0.0533159947984395
"B.1.214.2",61,859,2021-02-25,18683,0.0710128055878929
"B.1.214.2",35,748,2021-03-04,18690,0.0467914438502674
"B.1.214.2",62,1074,2021-03-11,18697,0.0577281191806331
"B.1.214.2",47,1099,2021-03-18,18704,0.0427661510464058
"B.1.214.2",58,1317,2021-03-25,18711,0.044039483675019
"B.1.214.2",43,1181,2021-04-01,18718,0.0364098221845893
"B.1.214.2",30,1033,2021-04-08,18725,0.0290416263310745
"B.1.214.2",17,1006,2021-04-15,18732,0.0168986083499006
"B.1.214.2",33,946,2021-04-22,18739,0.0348837209302326
"B.1.214.2",30,948,2021-04-29,18746,0.0316455696202532
"B.1.214.2",10,827,2021-05-06,18753,0.0120918984280532
"B.1.214.2",13,853,2021-05-13,18760,0.0152403282532239
"B.1.214.2",6,1009,2021-05-20,18767,0.00594648166501487
"B.1.214.2",3,833,2021-05-27,18774,0.00360144057623049
"B.1.214.2",1,684,2021-06-03,18781,0.00146198830409357
"B.1.214.2",0,198,2021-06-10,18788,0
"B.1.214.2",0,16,2021-06-17,18795,0
"B.1.351",32,702,2021-02-04,18662,0.0455840455840456
"B.1.351",50,500,2021-02-11,18669,0.1
"B.1.351",42,769,2021-02-18,18676,0.0546163849154746
"B.1.351",43,859,2021-02-25,18683,0.050058207217695
"B.1.351",86,748,2021-03-04,18690,0.114973262032086
"B.1.351",70,1074,2021-03-11,18697,0.0651769087523277
"B.1.351",59,1099,2021-03-18,18704,0.0536851683348499
"B.1.351",32,1317,2021-03-25,18711,0.0242976461655277
"B.1.351",25,1181,2021-04-01,18718,0.0211685012701101
"B.1.351",25,1033,2021-04-08,18725,0.0242013552758954
"B.1.351",13,1006,2021-04-15,18732,0.0129224652087475
"B.1.351",20,946,2021-04-22,18739,0.0211416490486258
"B.1.351",9,948,2021-04-29,18746,0.00949367088607595
"B.1.351",6,827,2021-05-06,18753,0.00725513905683192
"B.1.351",9,853,2021-05-13,18760,0.0105509964830012
"B.1.351",2,1009,2021-05-20,18767,0.00198216055500496
"B.1.351",4,833,2021-05-27,18774,0.00480192076830732
"B.1.351",7,684,2021-06-03,18781,0.010233918128655
"B.1.351",2,198,2021-06-10,18788,0.0101010101010101
"B.1.351",0,16,2021-06-17,18795,0
"B.1.620",0,702,2021-02-04,18662,0
"B.1.620",0,500,2021-02-11,18669,0
"B.1.620",0,769,2021-02-18,18676,0
"B.1.620",0,859,2021-02-25,18683,0
"B.1.620",1,748,2021-03-04,18690,0.00133689839572193
"B.1.620",1,1074,2021-03-11,18697,0.000931098696461825
"B.1.620",1,1099,2021-03-18,18704,0.000909918107370337
"B.1.620",2,1317,2021-03-25,18711,0.00151860288534548
"B.1.620",2,1181,2021-04-01,18718,0.00169348010160881
"B.1.620",1,1033,2021-04-08,18725,0.000968054211035818
"B.1.620",1,1006,2021-04-15,18732,0.00099403578528827
"B.1.620",4,946,2021-04-22,18739,0.00422832980972516
"B.1.620",0,948,2021-04-29,18746,0
"B.1.620",0,827,2021-05-06,18753,0
"B.1.620",0,853,2021-05-13,18760,0
"B.1.620",0,1009,2021-05-20,18767,0
"B.1.620",1,833,2021-05-27,18774,0.00120048019207683
"B.1.620",0,684,2021-06-03,18781,0
"B.1.620",1,198,2021-06-10,18788,0.00505050505050505
"B.1.620",0,16,2021-06-17,18795,0
"P.1",5,702,2021-02-04,18662,0.00712250712250712
"P.1",14,500,2021-02-11,18669,0.028
"P.1",21,769,2021-02-18,18676,0.0273081924577373
"P.1",28,859,2021-02-25,18683,0.0325960419091967
"P.1",27,748,2021-03-04,18690,0.036096256684492
"P.1",39,1074,2021-03-11,18697,0.0363128491620112
"P.1",61,1099,2021-03-18,18704,0.0555050045495905
"P.1",51,1317,2021-03-25,18711,0.0387243735763098
"P.1",67,1181,2021-04-01,18718,0.056731583403895
"P.1",99,1033,2021-04-08,18725,0.095837366892546
"P.1",95,1006,2021-04-15,18732,0.0944333996023857
"P.1",66,946,2021-04-22,18739,0.0697674418604651
"P.1",37,948,2021-04-29,18746,0.0390295358649789
"P.1",65,827,2021-05-06,18753,0.0785973397823458
"P.1",66,853,2021-05-13,18760,0.0773739742086753
"P.1",80,1009,2021-05-20,18767,0.0792864222001982
"P.1",53,833,2021-05-27,18774,0.063625450180072
"P.1",56,684,2021-06-03,18781,0.0818713450292398
"P.1",22,198,2021-06-10,18788,0.111111111111111
"P.1",0,16,2021-06-17,18795,0
"B.1.617.1",0,702,2021-02-04,18662,0
"B.1.617.1",0,500,2021-02-11,18669,0
"B.1.617.1",0,769,2021-02-18,18676,0
"B.1.617.1",0,859,2021-02-25,18683,0
"B.1.617.1",0,748,2021-03-04,18690,0
"B.1.617.1",0,1074,2021-03-11,18697,0
"B.1.617.1",0,1099,2021-03-18,18704,0
"B.1.617.1",1,1317,2021-03-25,18711,0.000759301442672741
"B.1.617.1",0,1181,2021-04-01,18718,0
"B.1.617.1",1,1033,2021-04-08,18725,0.000968054211035818
"B.1.617.1",0,1006,2021-04-15,18732,0
"B.1.617.1",1,946,2021-04-22,18739,0.00105708245243129
"B.1.617.1",0,948,2021-04-29,18746,0
"B.1.617.1",0,827,2021-05-06,18753,0
"B.1.617.1",0,853,2021-05-13,18760,0
"B.1.617.1",0,1009,2021-05-20,18767,0
"B.1.617.1",0,833,2021-05-27,18774,0
"B.1.617.1",0,684,2021-06-03,18781,0
"B.1.617.1",0,198,2021-06-10,18788,0
"B.1.617.1",0,16,2021-06-17,18795,0
"B.1.617.2",0,702,2021-02-04,18662,0
"B.1.617.2",0,500,2021-02-11,18669,0
"B.1.617.2",0,769,2021-02-18,18676,0
"B.1.617.2",0,859,2021-02-25,18683,0
"B.1.617.2",0,748,2021-03-04,18690,0
"B.1.617.2",0,1074,2021-03-11,18697,0
"B.1.617.2",0,1099,2021-03-18,18704,0
"B.1.617.2",0,1317,2021-03-25,18711,0
"B.1.617.2",0,1181,2021-04-01,18718,0
"B.1.617.2",2,1033,2021-04-08,18725,0.00193610842207164
"B.1.617.2",1,1006,2021-04-15,18732,0.00099403578528827
"B.1.617.2",2,946,2021-04-22,18739,0.00211416490486258
"B.1.617.2",11,948,2021-04-29,18746,0.0116033755274262
"B.1.617.2",6,827,2021-05-06,18753,0.00725513905683192
"B.1.617.2",9,853,2021-05-13,18760,0.0105509964830012
"B.1.617.2",18,1009,2021-05-20,18767,0.0178394449950446
"B.1.617.2",40,833,2021-05-27,18774,0.0480192076830732
"B.1.617.2",40,684,2021-06-03,18781,0.0584795321637427
"B.1.617.2",39,198,2021-06-10,18788,0.196969696969697
"B.1.617.2",0,16,2021-06-17,18795,0
"other",138,702,2021-02-04,18662,0.196581196581197
"other",93,500,2021-02-11,18669,0.186
"other",94,769,2021-02-18,18676,0.1222366710013
"other",107,859,2021-02-25,18683,0.124563445867288
"other",58,748,2021-03-04,18690,0.0775401069518717
"other",51,1074,2021-03-11,18697,0.0474860335195531
"other",38,1099,2021-03-18,18704,0.0345768880800728
"other",33,1317,2021-03-25,18711,0.0250569476082005
"other",41,1181,2021-04-01,18718,0.0347163420829805
"other",30,1033,2021-04-08,18725,0.0290416263310745
"other",30,1006,2021-04-15,18732,0.0298210735586481
"other",48,946,2021-04-22,18739,0.0507399577167019
"other",29,948,2021-04-29,18746,0.0305907172995781
"other",29,827,2021-05-06,18753,0.0350665054413543
"other",32,853,2021-05-13,18760,0.0375146541617819
"other",43,1009,2021-05-20,18767,0.0426164519326065
"other",40,833,2021-05-27,18774,0.0480192076830732
"other",16,684,2021-06-03,18781,0.0233918128654971
"other",8,198,2021-06-10,18788,0.0404040404040404
"other",0,16,2021-06-17,18795,0
