"contrast","continent","estimate","SE","df","asymp.LCL","asymp.UCL","p.value"
"Omicron (BA.2) - Delta","South America",0.0264017069319205,0.00283420169614196,NA,0.0208467736825599,0.0319566401812811,0
"Omicron (BA.2) - Omicron (BA.1)","South America",0.110558084479709,0.00240028929492393,NA,0.105853603909181,0.115262565050237,0
"Omicron (BA.3) - Omicron (BA.5)","South America",-0.878580376637682,0.00174036964368687,NA,-0.881991438459095,-0.875169314816269,0
"Omicron (BA.3) - Beta","South America",-0.506579417077554,0.00702278772865124,NA,-0.52034382809678,-0.492815006058327,0
"Omicron (BA.3) - Alpha","South America",-0.486301768207101,0.00462948123750731,NA,-0.495375384699719,-0.477228151714482,0
"Omicron (BA.3) - Other","South America",-0.797764828757671,0.00540041430067646,NA,-0.808349446288592,-0.78718021122675,0
"Omicron (BA.3) - Delta","South America",-0.737832098457922,0.00584757214020983,NA,-0.749293129249733,-0.726371067666111,0
"Omicron (BA.3) - Omicron (BA.1)","South America",-0.653675720910133,0.00566142430865032,NA,-0.664771908656287,-0.642579533163979,0
"Omicron (BA.3) - Omicron (BA.2)","South America",-0.764233805389842,0.00521887292875289,NA,-0.774462608370089,-0.754005002409595,0
"Omicron (BA.4) - Omicron (BA.5)","South America",-0.0467580373934432,0.00636436755981426,NA,-0.0592319685950542,-0.0342841061918322,9.15942877099951e-11
"Omicron (BA.4) - Beta","South America",0.325242922166685,0.00939282290345998,NA,0.306833327562741,0.34365251677063,0
"Omicron (BA.4) - Alpha","South America",0.345520571037138,0.00727351896939828,NA,0.331264735816249,0.359776406258028,0
"Omicron (BA.4) - Other","South America",0.0340575104865679,0.00539194635247259,NA,0.0234894898291495,0.0446255311439863,5.31112176460624e-08
"Omicron (BA.4) - Delta","South America",0.0939902407863171,0.00584453758603019,NA,0.0825351576114072,0.105445323961227,0
"Omicron (BA.4) - Omicron (BA.1)","South America",0.178146618334106,0.00565019118303697,NA,0.167072447109588,0.189220789558624,0
"Omicron (BA.4) - Omicron (BA.2)","South America",0.0675885338543966,0.00519220204233645,NA,0.0574120048509618,0.0777650628578313,0
"Omicron (BA.4) - Omicron (BA.3)","South America",0.831822339244239,0.00659759198838158,NA,0.818891296562321,0.844753381926157,0
"Omicron (BA.2.74) - Omicron (BA.5)","South America",-0.477017235595708,0.00319393295387646,NA,-0.483277229154341,-0.470757242037074,0
"Omicron (BA.2.74) - Beta","South America",-0.105016276035579,0.00752800145307659,NA,-0.119770887759175,-0.0902616643119842,0
"Omicron (BA.2.74) - Alpha","South America",-0.0847386271651265,0.00536502368596901,NA,-0.09525388036583,-0.0742233739644229,0
"Omicron (BA.2.74) - Other","South America",-0.396201687715697,0.00602977189220526,NA,-0.408019823459411,-0.384383551971983,0
"Omicron (BA.2.74) - Delta","South America",-0.336268957415948,0.00643332753100501,NA,-0.348878047677467,-0.323659867154428,0
"Omicron (BA.2.74) - Omicron (BA.1)","South America",-0.252112579868159,0.0062654090882378,NA,-0.264392556029515,-0.239832603706803,0
"Omicron (BA.2.74) - Omicron (BA.2)","South America",-0.362670664347868,0.0058656970991568,NA,-0.374167219406436,-0.3511741092893,0
"Omicron (BA.2.74) - Omicron (BA.3)","South America",0.401563141041974,0.00344709484410508,NA,0.394806959296234,0.408319322787714,0
"Omicron (BA.2.74) - Omicron (BA.4)","South America",-0.430259198202265,0.00712065470139589,NA,-0.444215424963346,-0.416302971441183,0
"Omicron (BA.2.76) - Omicron (BA.5)","South America",-0.34318395866817,0.00221922899969355,NA,-0.347533567581016,-0.338834349755324,0
"Omicron (BA.2.76) - Beta","South America",0.0288170008919584,0.00717610869726487,NA,0.0147520862961746,0.0428819154877422,0.00411165358359877
"Omicron (BA.2.76) - Alpha","South America",0.0490946497624114,0.00485773331939195,NA,0.039573667409903,0.0586156321149199,0
"Omicron (BA.2.76) - Other","South America",-0.262368410788159,0.00557518458150325,NA,-0.273295571775068,-0.251441249801249,0
"Omicron (BA.2.76) - Delta","South America",-0.20243568048841,0.00600935210887417,NA,-0.214213794192223,-0.190657566784596,0
"Omicron (BA.2.76) - Omicron (BA.1)","South America",-0.118279302940621,0.00582924780956291,NA,-0.129704418704323,-0.106854187176919,0
"Omicron (BA.2.76) - Omicron (BA.2)","South America",-0.22883738742033,0.00539721759677258,NA,-0.23941573952673,-0.21825903531393,0
"Omicron (BA.2.76) - Omicron (BA.3)","South America",0.535396417969512,0.00258996958557855,NA,0.530320170860724,0.5404726650783,0
"Omicron (BA.2.76) - Omicron (BA.4)","South America",-0.296425921274727,0.00673997388612749,NA,-0.309636027348277,-0.283215815201176,0
"Omicron (BA.2.76) - Omicron (BA.2.74)","South America",0.133833276927538,0.00360621651213965,NA,0.126765222443291,0.140901331411785,0
"Omicron (BA.2.75) - Omicron (BA.5)","South America",0.0893686321279963,0.00553066263495853,NA,0.0785287325528362,0.100208531703156,0
"Omicron (BA.2.75) - Beta","South America",0.461369591688125,0.00880580847635883,NA,0.444110524219704,0.478628659156545,0
"Omicron (BA.2.75) - Alpha","South America",0.481647240558578,0.00704253168727683,NA,0.467844132091533,0.495450349025622,0
"Omicron (BA.2.75) - Other","South America",0.170184180008007,0.00753279644860634,NA,0.155420170265868,0.184948189750147,0
"Omicron (BA.2.75) - Delta","South America",0.230116910307757,0.00785979074362215,NA,0.214712003524236,0.245521817091277,0
"Omicron (BA.2.75) - Omicron (BA.1)","South America",0.314273287855545,0.00772298836519698,NA,0.299136508806737,0.329410066904353,0
"Omicron (BA.2.75) - Omicron (BA.2)","South America",0.203715203375836,0.00740150633647709,NA,0.189208517524996,0.218221889226676,0
"Omicron (BA.2.75) - Omicron (BA.3)","South America",0.967949008765678,0.00572354455441245,NA,0.956731067575119,0.979166949956237,0
"Omicron (BA.2.75) - Omicron (BA.4)","South America",0.136126669521439,0.00843025918636353,NA,0.119603665135829,0.15264967390705,0
"Omicron (BA.2.75) - Omicron (BA.2.74)","South America",0.566385867723704,0.00621401712476074,NA,0.554206617959858,0.57856511748755,0
"Omicron (BA.2.75) - Omicron (BA.2.76)","South America",0.432552590796166,0.00569612483052459,NA,0.421388391276894,0.443716790315439,0
"Beta - Omicron (BA.5)","Oceania",-0.130854731310998,0.0118503463697031,NA,-0.154080983399941,-0.107628479222055,0
"Alpha - Omicron (BA.5)","Oceania",-0.145649610443709,0.00717130357384756,NA,-0.159705107170653,-0.131594113716764,0
"Alpha - Beta","Oceania",-0.0147948791327103,0.0128381471603777,NA,-0.0399571851952758,0.0103674269298552,0.991930479056008
"Other - Omicron (BA.5)","Oceania",-0.0523989512959178,0.00178206317405233,NA,-0.0558917309352355,-0.0489061716566001,0
"Other - Beta","Oceania",0.0784557800150806,0.0116000680185374,NA,0.0557200644805325,0.101191495549629,3.70477259981072e-09
"Other - Alpha","Oceania",0.0932506591477908,0.00675264086097953,NA,0.0800157262597374,0.106485592035844,0
"Delta - Omicron (BA.5)","Oceania",-0.154110451823328,0.00246383227535879,NA,-0.158939474346979,-0.149281429299678,0
"Delta - Beta","Oceania",-0.0232557205123299,0.0120452519846311,NA,-0.0468639805869164,0.000352539562256615,0.739191749673763
"Delta - Alpha","Oceania",-0.00846084137961961,0.00759766899303858,NA,-0.0233519989724319,0.00643031621319269,0.993952581121365
"Delta - Other","Oceania",-0.10171150052741,0.00218697358567116,NA,-0.105997889990466,-0.0974251110643546,0
"Omicron (BA.1) - Omicron (BA.5)","Oceania",-0.181662165733157,0.00150392366571861,NA,-0.184609801953463,-0.178714529512851,0
"Omicron (BA.1) - Beta","Oceania",-0.0508074344221583,0.011805284492552,NA,-0.0739453668548094,-0.0276695019895072,0.00129758783191314
"Omicron (BA.1) - Alpha","Oceania",-0.036012555289448,0.00709638030687684,NA,-0.0499212051115259,-0.0221039054673701,4.01690382908493e-05
"Omicron (BA.1) - Other","Oceania",-0.129263214437239,0.00127935521291158,NA,-0.131770704577979,-0.126755724296499,0
"Omicron (BA.1) - Delta","Oceania",-0.0275517139098284,0.00199698108981128,NA,-0.0314657249236661,-0.0236377028959908,0
"Omicron (BA.2) - Omicron (BA.5)","Oceania",-0.094636721016773,0.0012788096482798,NA,-0.0971431418704837,-0.0921303001630623,0
"Omicron (BA.2) - Beta","Oceania",0.0362180102942253,0.0117836830232462,NA,0.0131224159634268,0.0593136046250239,0.0928626969050531
"Omicron (BA.2) - Alpha","Oceania",0.0510128894269356,0.00706095267335946,NA,0.0371736764906093,0.064852102363262,2.04285033333917e-10
"Omicron (BA.2) - Other","Oceania",-0.0422377697208552,0.0012606097040526,NA,-0.04470851933936,-0.0397670201023505,0
"Omicron (BA.2) - Delta","Oceania",0.0594737308065552,0.00211293434132582,NA,0.0553324555958588,0.0636150060172517,0
"Omicron (BA.2) - Omicron (BA.1)","Oceania",0.0870254447163836,0.000804362425793244,NA,0.0854489233313116,0.0886019661014557,0
"Omicron (BA.3) - Omicron (BA.5)","Oceania",-0.0589280241299274,0.00960219421290582,NA,-0.0777479789597817,-0.040108069300073,1.48688374945749e-07
"Omicron (BA.3) - Beta","Oceania",0.071926707181071,0.0151538800071352,NA,0.0422256481410444,0.101627766221098,0.000188435649460139
"Omicron (BA.3) - Alpha","Oceania",0.0867215863137812,0.0118587930212144,NA,0.0634787790920862,0.109964393535476,1.14745990487108e-10
"Omicron (BA.3) - Other","Oceania",-0.00652907283400962,0.00961083177731943,NA,-0.0253659569790288,0.0123078113110095,0.999940963721221
"Omicron (BA.3) - Delta","Oceania",0.0951824276934009,0.00975994357457847,NA,0.0760532897960839,0.114311565590718,0
"Omicron (BA.3) - Omicron (BA.1)","Oceania",0.122734141603229,0.00956228637953823,NA,0.103992404689476,0.141475878516982,0
"Omicron (BA.3) - Omicron (BA.2)","Oceania",0.0357086968868456,0.00952948075276792,NA,0.0170312578200529,0.0543861359536384,0.0111310304982805
"Omicron (BA.4) - Omicron (BA.5)","Oceania",-0.0205689411187057,0.00171054167089255,NA,-0.0239215411877101,-0.0172163410497013,0
"Omicron (BA.4) - Beta","Oceania",0.110285790192293,0.0118690258301558,NA,0.0870229270336116,0.133548653350974,0
"Omicron (BA.4) - Alpha","Oceania",0.125080669325003,0.00720197061072669,NA,0.110965066310263,0.139196272339743,0
"Omicron (BA.4) - Other","Oceania",0.031830010177212,0.00190142920147499,NA,0.0281032774231683,0.0355567429312558,0
"Omicron (BA.4) - Delta","Oceania",0.133541510704623,0.00255167769512801,NA,0.128540314322017,0.138542707087228,0
"Omicron (BA.4) - Omicron (BA.1)","Oceania",0.161093224614451,0.00164152078133377,NA,0.157875903003163,0.164310546225739,0
"Omicron (BA.4) - Omicron (BA.2)","Oceania",0.0740677798980673,0.00143710965164389,NA,0.0712510967390104,0.0768844630571242,0
"Omicron (BA.4) - Omicron (BA.3)","Oceania",0.0383590830112217,0.00962642472794303,NA,0.0194916372445675,0.0572265287778758,0.00462968166275846
"Omicron (BA.2.74) - Omicron (BA.5)","Oceania",-0.0047178618766005,0.0107351994933672,NA,-0.0257584662504529,0.0163227424972519,0.999999345454951
"Omicron (BA.2.74) - Beta","Oceania",0.126136869434398,0.0159193969009413,NA,0.0949354248529543,0.157338314015841,0
"Omicron (BA.2.74) - Alpha","Oceania",0.140931748567108,0.0128227497487388,NA,0.11579962087681,0.166063876257406,0
"Omicron (BA.2.74) - Other","Oceania",0.0476810894193173,0.0107784495731006,NA,0.026555716446859,0.0688064623917755,0.000783390268954243
"Omicron (BA.2.74) - Delta","Oceania",0.149392589946728,0.0109121281805863,NA,0.128005211718094,0.170779968175362,0
"Omicron (BA.2.74) - Omicron (BA.1)","Oceania",0.176944303856556,0.0107358760096452,NA,0.155902373535164,0.197986234177948,0
"Omicron (BA.2.74) - Omicron (BA.2)","Oceania",0.0899188591401725,0.010706530789544,NA,0.0689344443932971,0.110903273887048,0
"Omicron (BA.2.74) - Omicron (BA.3)","Oceania",0.0542101622533269,0.0143254214293253,NA,0.0261328521884909,0.0822874723181629,0.00974931260958301
"Omicron (BA.2.74) - Omicron (BA.4)","Oceania",0.0158510792421052,0.010769496339302,NA,-0.00525674571456259,0.036958904198773,0.947253498340428
"Omicron (BA.2.76) - Omicron (BA.5)","Oceania",0.0161347402882338,0.00985727360452627,NA,-0.00318516096239498,0.0354546415388626,0.894297709698894
"Omicron (BA.2.76) - Beta","Oceania",0.146989471599232,0.0153519988268266,NA,0.116900106807951,0.177078836390513,0
"Omicron (BA.2.76) - Alpha","Oceania",0.161784350731942,0.0121111557901302,NA,0.138046921572134,0.185521779891751,0
"Omicron (BA.2.76) - Other","Oceania",0.0685336915841516,0.00992132243107254,NA,0.04908825694024,0.0879791262280631,1.52250811957799e-09
"Omicron (BA.2.76) - Delta","Oceania",0.170245192111562,0.0100664077615605,NA,0.150515395445209,0.189974988777915,0
"Omicron (BA.2.76) - Omicron (BA.1)","Oceania",0.19779690602139,0.00987516868246482,NA,0.178441931062502,0.217151880980279,0
"Omicron (BA.2.76) - Omicron (BA.2)","Oceania",0.110771461305007,0.00984332081489105,NA,0.0914789070195469,0.130064015590467,0
"Omicron (BA.2.76) - Omicron (BA.3)","Oceania",0.0750627644181612,0.0136908168219526,NA,0.0482292565281989,0.101896272308123,5.19052922465235e-06
"Omicron (BA.2.76) - Omicron (BA.4)","Oceania",0.0367036814069396,0.00990162101305095,NA,0.0172968608327947,0.0561105019810844,0.0128384164618527
"Omicron (BA.2.76) - Omicron (BA.2.74)","Oceania",0.0208526021648343,0.0145006690785551,NA,-0.00756818698086727,0.0492733913105359,0.955172816010849
"Omicron (BA.2.75) - Omicron (BA.5)","Oceania",0.0957546997708566,0.00613149667891576,NA,0.0837371871088547,0.107772212432858,0
"Omicron (BA.2.75) - Beta","Oceania",0.226609431081855,0.0133540396756011,NA,0.200435994269558,0.252782867894152,0
"Omicron (BA.2.75) - Alpha","Oceania",0.241404310214565,0.00943995612222367,NA,0.222902336199368,0.259906284229762,0
"Omicron (BA.2.75) - Other","Oceania",0.148153651066774,0.00638459567377223,NA,0.135640073490331,0.160667228643218,0
"Omicron (BA.2.75) - Delta","Oceania",0.249865151594185,0.00660657477125843,NA,0.236916502981347,0.262813800207022,0
"Omicron (BA.2.75) - Omicron (BA.1)","Oceania",0.277416865504013,0.00631165017571418,NA,0.265046258476598,0.289787472531429,0
"Omicron (BA.2.75) - Omicron (BA.2)","Oceania",0.19039142078763,0.00626147452869347,NA,0.178119156221275,0.202663685353984,0
"Omicron (BA.2.75) - Omicron (BA.3)","Oceania",0.154682723900784,0.0114012552846529,NA,0.132336674164317,0.177028773637251,0
"Omicron (BA.2.75) - Omicron (BA.4)","Oceania",0.116323640889562,0.00636175798739061,NA,0.103854824355917,0.128792457423208,0
"Omicron (BA.2.75) - Omicron (BA.2.74)","Oceania",0.100472561647457,0.0123856446366891,NA,0.0761971442342348,0.124747979060679,0
"Omicron (BA.2.75) - Omicron (BA.2.76)","Oceania",0.0796199594826228,0.0116342540074492,NA,0.0568172406410316,0.102422678324214,2.26445773243711e-09
