"DATE_NUM","r","SE","df","r_LOWER","r_UPPER","DATE","Re","Re_LOWER","Re_UPPER"
18322,0.229150509184671,0.011803856886596,314.199433442599,0.20592591477414,0.252375103595203,2020-03-01,2.46587440554781,2.2795299776862,2.66137022897379
18323,0.228784152190593,0.0117341025418615,314.199433442599,0.205696802443429,0.251871501937758,2020-03-02,2.46286431372248,2.27773669548357,2.65703285437192
18324,0.227877046865773,0.0115616464038655,314.199433442599,0.20512901196265,0.250625081768896,2020-03-03,2.45542107736075,2.27329631601092,2.64631663339569
18325,0.22642919321021,0.0112871770570152,314.199433442599,0.204221188512465,0.248637197907955,2020-03-04,2.44356963208929,2.26620786918503,2.62928106409867
18326,0.224440591223905,0.0109119057284993,314.199433442599,0.202970948951461,0.24591023349635,2020-03-05,2.42734971602969,2.25646820688467,2.60602252971513
18327,0.221911240906857,0.0104377523796536,314.199433442599,0.201374515673405,0.242447966140308,2020-03-06,2.40681578390056,2.24406935515799,2.57667669406578
18328,0.218841142259065,0.00986767405244103,314.199433442599,0.199426070571479,0.238256213946651,2020-03-07,2.38203688881234,2.22899385614918,2.54142281211208
18329,0.215230295280531,0.00920624314793855,314.199433442599,0.197116617250564,0.233343973310497,2020-03-08,2.3530965315391,2.21120659272841,2.50049146184063
18330,0.211078699971255,0.00846069338827617,314.199433442599,0.194431923052288,0.227725476890222,2020-03-09,2.32009247698971,2.19064005939738,2.45417873282764
18331,0.206386356331236,0.007642889443624,314.199433442599,0.191348643729496,0.221424068932976,2020-03-10,2.28313653753639,2.16716675438625,2.4028731952329
18332,0.201153264360476,0.00677320580195432,314.199433442599,0.187826691603729,0.214479837117222,2020-03-11,2.24235432279118,2.14054513171017,2.34710920884729
18333,0.195379424058972,0.00588844177335014,314.199433442599,0.183793662454951,0.206965185662993,2020-03-12,2.19788495534954,2.11031026439452,2.28767541908358
18334,0.188982929066512,0.00508983881948933,314.199433442599,0.178968453007263,0.198997405125761,2020-03-13,2.14926239968632,2.0744858716305,2.22568563032317
18335,0.181753921450642,0.00450445185457324,314.199433442599,0.172891219338163,0.19061662356312,2020-03-14,2.09512001372776,2.02990510578277,2.1616168030365
18336,0.173679348972501,0.00411540301241991,314.199433442599,0.165582117133994,0.181776580811009,2020-03-15,2.03565276355234,1.9770798262774,2.09528838813741
18337,0.164759211632092,0.00387681887460906,314.199433442599,0.157131404311916,0.172387018952268,2020-03-16,1.97118637388906,1.91707521958073,2.02623335960956
18338,0.154993509429413,0.00372901291167452,314.199433442599,0.147656516677187,0.16233050218164,2020-03-17,1.90207619521275,1.85115486471323,1.95385601848376
18339,0.144382242364465,0.00361273951673987,314.199433442599,0.137274022500968,0.151490462227962,2020-03-18,1.82870582986823,1.78055287118078,1.87765705240361
18340,0.132925410437247,0.00347975340030867,314.199433442599,0.126078846458434,0.139771974416061,2020-03-19,1.75148561016701,1.70632021102072,1.79738400259049
18341,0.12062301364776,0.00329664108647324,314.199433442599,0.114136730995742,0.127109296299778,2020-03-20,1.67085092288765,1.62928116795385,1.7130712016352
18342,0.107475051996004,0.00304520627593721,314.199433442599,0.101483478111763,0.113466625880245,2020-03-21,1.5872603737569,1.55004560046633,1.62502346918902
18343,0.0934815254819775,0.0027241369772397,314.199433442599,0.0881216692059356,0.0988413817580194,2020-03-22,1.50119378450706,1.46901210557128,1.53380845979875
18344,0.0786424341056834,0.00235768773059542,314.199433442599,0.0740035824306903,0.0832812857806765,2020-03-23,1.4131500139653,1.38630005036252,1.44031967338951
18345,0.0630603460396135,0.00202422867203505,314.199433442599,0.0590775893564511,0.0670431027227758,2020-03-24,1.32421815467693,1.30205944658148,1.34660889543556
18346,0.0483828569081974,0.00186529132163289,314.199433442599,0.044712816274987,0.0520528975414077,2020-03-25,1.24369845224802,1.22405187025927,1.26353913340074
18347,0.0352526657851244,0.00186620179541399,314.199433442599,0.0315808337557212,0.0389244978145276,2020-03-26,1.174299295336,1.15533189065463,1.19345834545218
18348,0.0236697726703957,0.00194778659585452,314.199433442599,0.0198374190488976,0.0275021262918937,2020-03-27,1.11511386707698,1.09594746005271,1.13448648224068
18349,0.0136341775640103,0.00204100832954205,314.199433442599,0.00961840618542327,0.0176499489425974,2020-03-28,1.06535859234596,1.04584157427083,1.08509957704472
18350,0.00514588046596883,0.00210187614581639,314.199433442599,0.00101034904969176,0.00928141188224589,2020-03-29,1.02436711003679,1.0047556254774,1.04421390584256
18351,-0.00179511862372705,0.00210636152822645,314.199433442599,-0.00593947522216707,0.00234923797471298,2020-03-30,0.991584969239418,0.972325227442504,1.01107920102035
18352,-0.00718881970508114,0.0020433935385276,314.199433442599,-0.011209284084592,-0.00316835532557025,2020-03-31,0.966565081708128,0.948172190031066,0.985177311787943
18353,-0.0110352227780901,0.00191149884404029,314.199433442599,-0.0147961786923766,-0.00727426686380353,2020-04-01,0.948963959878326,0.931947118294952,0.966171898809992
18354,-0.0133343278427563,0.00172001594071042,314.199433442599,-0.0167185329366024,-0.00995012274891032,2020-04-02,0.938538765722788,0.923322758932692,0.953909094234736
18355,-0.0140861348990781,0.00149755009971935,314.199433442599,-0.0170326289145153,-0.0111396408836409,2020-04-03,0.935145191005512,0.921918330724951,0.948488933816442
18356,-0.0132906439470619,0.00131395759887909,314.199433442599,-0.0158759118471883,-0.0107053760469355,2020-04-04,0.938736184101525,0.927096942167917,0.950465489104899
18357,-0.0120243119460493,0.00128934301878291,314.199433442599,-0.0145611496047036,-0.00948747428739495,2020-04-05,0.944470235411041,0.933004949872119,0.95602236737523
18358,-0.012277517491757,0.00140801402671075,314.199433442599,-0.0150478454454812,-0.00950718953803291,2020-04-06,0.943321970801322,0.930815226841166,0.955932253503843
18359,-0.0141159673850015,0.0015674821236802,314.199433442599,-0.0172000556552998,-0.0110318791147032,2020-04-07,0.935010687440313,0.921170250626677,0.948979173536759
18360,-0.017539661625782,0.00170544189897565,314.199433442599,-0.0208951916677815,-0.0141841315837825,2020-04-08,0.919654010679983,0.904755599592957,0.934703405424969
18361,-0.0225486002141004,0.00179290832961455,314.199433442599,-0.0260762242077329,-0.0190209762204678,2020-04-09,0.897469883308545,0.882047207806944,0.913058457243356
18362,-0.029142783149956,0.00181856280831111,314.199433442599,-0.0327208834301333,-0.0255646828697787,2020-04-10,0.868774554831942,0.853445077080152,0.884273394525116
18363,-0.0373222104333488,0.00178142466071282,314.199433442599,-0.0408272398161563,-0.0338171810505414,2020-04-11,0.833979619459505,0.819338129058293,0.848782048058638
18364,-0.0470868820642787,0.00168973514771268,314.199433442599,-0.05041150839988,-0.0437622557286774,2020-04-12,0.7935880790418,0.780118192889759,0.807201058027603
18365,-0.0584367980427451,0.00156490373046397,314.199433442599,-0.0615158132138646,-0.0553577828716256,2020-04-13,0.748189398244763,0.736158141011813,0.760341674164052
18366,-0.0713719583687487,0.00145119770928741,314.199433442599,-0.0742272520690616,-0.0685166646684359,2020-04-14,0.698453508938813,0.687759165844387,0.709250229256254
18367,-0.0858923630422897,0.00142565331478387,314.199433442599,-0.0886973970514265,-0.083087329033153,2020-04-15,0.64512370859903,0.635122476702657,0.655221890691174
18368,-0.101664152329127,0.00157132892778768,314.199433442599,-0.104755809351404,-0.0985724953068494,2020-04-16,0.590139635678488,0.579715184301498,0.60067938594588
18369,-0.115429955032947,0.00182136275950315,314.199433442599,-0.119013564337118,-0.111846345728776,2020-04-17,0.544603478877492,0.533118822776047,0.556240107019207
18370,-0.126274833744025,0.00206433526785576,314.199433442599,-0.13033650187368,-0.122213165614369,2020-04-18,0.510310864598098,0.497821331798357,0.522992614719943
18371,-0.134198788462359,0.00225101793123759,314.199433442599,-0.13862776273459,-0.129769814190128,2020-04-19,0.486122154244904,0.472917843722316,0.499552386757557
18372,-0.139201819187948,0.00236066267679254,314.199433442599,-0.143846524197109,-0.134557114178788,2020-04-20,0.471222844272822,0.457646836042643,0.485045480915589
18373,-0.141283925920796,0.00238534864797247,314.199433442599,-0.145977201636446,-0.136590650205146,2020-04-21,0.465106658052761,0.451501127150553,0.478963218794279
18374,-0.1404451086609,0.00232442190761015,314.199433442599,-0.145018508403191,-0.135871708918609,2020-04-22,0.467564731444368,0.454260007026323,0.481108125803327
18375,-0.13668536740826,0.00218384030996078,314.199433442599,-0.140982166830981,-0.132388567985539,2020-04-23,0.478681079550582,0.465990010070729,0.491584006696051
18376,-0.130004702162877,0.00197958140369515,314.199433442599,-0.133899613431723,-0.126109790894031,2020-04-24,0.498834425357445,0.487022228264377,0.510822423778978
18377,-0.120403112924751,0.00174779493437957,314.199433442599,-0.12384197437942,-0.116964251470082,2020-04-25,0.528706357551842,0.517883825684616,0.539667847039251
18378,-0.107880599693881,0.00156630056765877,314.199433442599,-0.110962363202058,-0.104798836185703,2020-04-26,0.569295674107148,0.559134014202224,0.579570917552762
18379,-0.0924391814200984,0.00156942708079463,314.199433442599,-0.0955270964768923,-0.0893512663633046,2020-04-27,0.621931597922937,0.61117463646057,0.632805028211729
18380,-0.0760931734834295,0.00181042582971051,314.199433442599,-0.079655263909409,-0.07253108305745,2020-04-28,0.680825593609266,0.667709804632427,0.694099748959099
18381,-0.0615093947382484,0.00211651833286277,314.199433442599,-0.0656737352851938,-0.0573450541913031,2020-04-29,0.736183095665984,0.720102281959071,0.752484427786212
18382,-0.0487259396653757,0.00238108070941364,314.199433442599,-0.0534108180289611,-0.0440410613017903,2020-04-30,0.786929510168382,0.768088634517158,0.806053952687907
18383,-0.0377428082648121,0.00256103753424379,314.199433442599,-0.0427817593953109,-0.0327038571343133,2020-05-01,0.832214180322296,0.811243196050173,0.853517622090707
18384,-0.0285600005365576,0.00263986931477718,314.199433442599,-0.0337540565744724,-0.0233659444986428,2020-05-02,0.871287361404089,0.84905011463895,0.893881735334066
18385,-0.0211775164806119,0.0026134772512947,314.199433442599,-0.0263196450022982,-0.0160353879589255,2020-05-03,0.903508956883227,0.880989080165356,0.92638190131642
18386,-0.0155953560969754,0.00248661866232924,314.199433442599,-0.0204878849069302,-0.0107028272870207,2020-05-04,0.928355695478981,0.90655599274963,0.950477097301322
