"DATE_NUM","r","SE","df","r_LOWER","r_UPPER","DATE","Re","Re_LOWER","Re_UPPER"
18322,0.227277804724296,0.0113515946931023,324.17732358723,0.204945713303821,0.24960989614477,2020-03-01,2.45051165731562,2.2718639828552,2.63760828385645
18323,0.226853263875946,0.0112878305914597,324.17732358723,0.20464661612975,0.249059911622142,2020-03-02,2.44703719703463,2.26952797672483,2.63289789113274
18324,0.225806685154566,0.0111308531911092,324.17732358723,0.203908860419617,0.247704509889515,2020-03-03,2.43848498778598,2.26377232488304,2.6213116785405
18325,0.224138068560155,0.0108812325319833,324.17732358723,0.202731324728881,0.245544812391429,2020-03-04,2.42488806813094,2.25460444343537,2.60291553856718
18326,0.221847414092707,0.010539964836653,324.17732358723,0.201112049180167,0.242582779005246,2020-03-05,2.40629901795264,2.24203493251396,2.57781550535388
18327,0.218934721752224,0.0101086157325201,324.17732358723,0.199047953701012,0.238821489803435,2020-03-06,2.38278982729192,2.22607558073237,2.54615941205329
18328,0.215399991538708,0.00958956945656249,324.17732358723,0.19653434776118,0.234265635316236,2020-03-07,2.35445171588804,2.20673591388046,2.50813987663017
18329,0.211243223452157,0.00898646008164601,324.17732358723,0.193564082017367,0.228922364886947,2020-03-08,2.32139490304365,2.18401726222712,2.46399964054476
18330,0.206464417492574,0.0083049351759031,324.17732358723,0.190126045959446,0.222802789025701,2020-03-09,2.2837483273234,2.15790232591252,2.4140412792946
18331,0.201063573659956,0.00755405954643348,324.17732358723,0.186202406313206,0.215924741006705,2020-03-10,2.24165931547995,2.12833612921556,2.35864539211637
18332,0.195040691954304,0.00674901056470754,324.17732358723,0.181763304503148,0.208318079405459,2020-03-11,2.19529319988028,2.0951897351527,2.29830589708442
18333,0.188395772375619,0.00591646539994262,324.17732358723,0.176756258301188,0.200035286450049,2020-03-12,2.14483288357551,2.05818843269064,2.23370071658955
18334,0.181134315327531,0.00511654944918541,324.17732358723,0.171068482892021,0.191200147763041,2020-03-13,2.0905191668786,2.01665081512352,2.16604019110548
