"contrast","continent","estimate","SE","df","asymp.LCL","asymp.UCL","p.value"
"Omicron (BA.1) - Other","Oceania",-0.127060270713076,0.00197126183562913,NA,-0.130923872915007,-0.123196668511144,0
"Omicron (BA.1) - Delta","Oceania",-0.0428852048464443,0.00379001532003194,NA,-0.0503134983745619,-0.0354569113183266,3.574918139293e-14
"Omicron (BA.2) - Omicron (BA.5)","Oceania",-0.080528115611881,0.00342449189156511,NA,-0.087239996384698,-0.0738162348390639,0
"Omicron (BA.2) - Beta","Oceania",0.00894672418790261,0.0161141973724533,NA,-0.0226365223018759,0.0405299706776811,0.99999176706991
"Omicron (BA.2) - Alpha","Oceania",0.0584679267653477,0.0223659924581034,NA,0.0146313870689706,0.102304466461725,0.28191888659947
"Omicron (BA.2) - Other","Oceania",-0.055411827890465,0.00161322155759696,NA,-0.0585736840424387,-0.0522499717384914,0
"Omicron (BA.2) - Delta","Oceania",0.0287632379761666,0.00399487456725333,NA,0.020933427701595,0.0365930482507382,2.06779504630106e-09
"Omicron (BA.2) - Omicron (BA.1)","Oceania",0.0716484428226109,0.0015267057115384,NA,0.068656154613004,0.0746407310322177,0
"Omicron (BA.3) - Omicron (BA.5)","Oceania",-0.0620695188918473,0.00282088045351993,NA,-0.0675983429854394,-0.0565406947982552,0
"Omicron (BA.3) - Beta","Oceania",0.0274053209079363,0.0162904002714683,NA,-0.00452327691788314,0.0593339187337557,0.873328137392915
"Omicron (BA.3) - Alpha","Oceania",0.0769265234853814,0.0226113948605363,NA,0.0326090039185162,0.121244043052247,0.0396305736016715
"Omicron (BA.3) - Other","Oceania",-0.0369532311704314,0.00457714725914679,NA,-0.0459242749502953,-0.0279821873905674,1.69460001586685e-11
"Omicron (BA.3) - Delta","Oceania",0.0472218346962003,0.00594065559241379,NA,0.0355783636905128,0.0588653057018878,3.39674954830116e-11
"Omicron (BA.3) - Omicron (BA.1)","Oceania",0.0901070395426445,0.00462728075314173,NA,0.0810377359201314,0.0991763431651577,0
"Omicron (BA.3) - Omicron (BA.2)","Oceania",0.0184585967200337,0.00438509857812902,NA,0.00986396143824299,0.0270532320018244,0.00256311183479241
"Omicron (BA.4) - Omicron (BA.5)","Oceania",-0.0303812519265391,0.0056608112208593,NA,-0.0414762380427035,-0.0192862658103746,2.00771581018167e-05
"Omicron (BA.4) - Beta","Oceania",0.0590935878732445,0.0168120824799867,NA,0.0261425117073537,0.0920446640391354,0.0281096151794356
"Omicron (BA.4) - Alpha","Oceania",0.10861479045069,0.0228702896902304,NA,0.0637898463418403,0.153439734559539,0.000299837595602481
"Omicron (BA.4) - Other","Oceania",-0.00526496420512312,0.00512519889307324,NA,-0.0153101694491512,0.00478024103890498,0.99682182540769
"Omicron (BA.4) - Delta","Oceania",0.0789101016615085,0.00632484297925546,NA,0.0665136372142968,0.0913065661087202,0
"Omicron (BA.4) - Omicron (BA.1)","Oceania",0.121795306507953,0.00513990269026905,NA,0.111721282350985,0.131869330664921,0
"Omicron (BA.4) - Omicron (BA.2)","Oceania",0.0501468636853419,0.00491155580737606,NA,0.0405203911948263,0.0597733361758575,1.01141317543352e-13
"Omicron (BA.4) - Omicron (BA.3)","Oceania",0.0316882669653082,0.00628932397905726,NA,0.0193614184792519,0.0440151154513646,8.71332400873559e-05
"Omicron (BA.2.74) - Omicron (BA.5)","Oceania",-0.016961118900371,0.0211736611346059,NA,-0.0584607321450542,0.0245384943443121,0.999678964273632
"Omicron (BA.2.74) - Beta","Oceania",0.0725137208994126,0.0266937957359004,NA,0.0201948426463789,0.124832599152446,0.229176790700419
"Omicron (BA.2.74) - Alpha","Oceania",0.122034923476858,0.0307734407700455,NA,0.061720087887192,0.182349759066523,0.00625434705759809
"Omicron (BA.2.74) - Other","Oceania",0.0081551688210449,0.0210663483523247,NA,-0.0331341152352862,0.049444452877376,0.999999813561834
"Omicron (BA.2.74) - Delta","Oceania",0.0923302346876766,0.0213763362609967,NA,0.0504333854947055,0.134227083880648,0.00168659902069634
"Omicron (BA.2.74) - Omicron (BA.1)","Oceania",0.135215439534121,0.0210616681449347,NA,0.0939353285157143,0.176495550552527,1.22929486590095e-07
"Omicron (BA.2.74) - Omicron (BA.2)","Oceania",0.0635669967115099,0.0210081264534104,NA,0.0223918254801624,0.104742167942858,0.111936441900273
"Omicron (BA.2.74) - Omicron (BA.3)","Oceania",0.0451083999914763,0.0213242380469917,NA,0.00331366142161375,0.0869031385613388,0.612756328291863
"Omicron (BA.2.74) - Omicron (BA.4)","Oceania",0.013420133026168,0.0215002531958406,NA,-0.0287195888961718,0.0555598549485078,0.999972742825951
"Omicron (BA.2.76) - Omicron (BA.5)","Oceania",-0.00740319751940445,0.0214712346225273,NA,-0.0494860440831673,0.0346796490443584,0.999999945954654
"Omicron (BA.2.76) - Beta","Oceania",0.0820716422803792,0.0269471147253417,NA,0.0292562679314406,0.134887016629318,0.106441250581491
"Omicron (BA.2.76) - Alpha","Oceania",0.131592844857824,0.0309906993304403,NA,0.0708521903144518,0.192333499401197,0.00223025075101335
"Omicron (BA.2.76) - Other","Oceania",0.0177130902020115,0.0213828072714528,NA,-0.0241964419383971,0.0596226223424201,0.999557646857185
"Omicron (BA.2.76) - Delta","Oceania",0.101888156068643,0.0216888106427424,NA,0.059378868341359,0.144397443795927,0.000371312964727921
"Omicron (BA.2.76) - Omicron (BA.1)","Oceania",0.144773360915087,0.0213789347483362,NA,0.102871418780516,0.186675303049658,2.00349022927426e-08
"Omicron (BA.2.76) - Omicron (BA.2)","Oceania",0.0731249180924765,0.021326545166227,NA,0.0313256576520049,0.114924178532948,0.0365823156868741
"Omicron (BA.2.76) - Omicron (BA.3)","Oceania",0.0546663213724429,0.0216214405419858,NA,0.0122890766162765,0.0970435661286092,0.331330784593908
"Omicron (BA.2.76) - Omicron (BA.4)","Oceania",0.0229780544071346,0.0217997687355733,NA,-0.0197487071858913,0.0657048160001605,0.996022034605734
"Omicron (BA.2.76) - Omicron (BA.2.74)","Oceania",0.00955792138096659,0.0298998592910158,NA,-0.0490447259722397,0.0681605687341729,0.999999976040123
"Omicron (BA.2.75) - Omicron (BA.5)","Oceania",0.00523161952332141,0.00854282013024751,NA,-0.0115120002583675,0.0219752393050103,0.999977536520362
"Omicron (BA.2.75) - Beta","Oceania",0.094706459323105,0.0182813015162355,NA,0.058875766760766,0.130537151885444,4.65535885253443e-05
"Omicron (BA.2.75) - Alpha","Oceania",0.14422766190055,0.0243290228759808,NA,0.0965436532845767,0.191911670516524,1.42088045451683e-06
"Omicron (BA.2.75) - Other","Oceania",0.0303479072447373,0.00936247940756284,NA,0.0119977847999163,0.0486980296895584,0.0630459695249237
"Omicron (BA.2.75) - Delta","Oceania",0.114522973111369,0.0100953768694659,NA,0.0947363980368571,0.134309548185881,3.46389583683049e-14
"Omicron (BA.2.75) - Omicron (BA.1)","Oceania",0.157408177957813,0.00937734166761694,NA,0.139028926018557,0.175787429897069,0
"Omicron (BA.2.75) - Omicron (BA.2)","Oceania",0.0857597351352024,0.00925192047371405,NA,0.0676263042188941,0.103893166051511,1.24789067967868e-13
"Omicron (BA.2.75) - Omicron (BA.3)","Oceania",0.0673011384151687,0.00844920958971929,NA,0.0507409919214885,0.083861284908849,3.09872127957078e-11
"Omicron (BA.2.75) - Omicron (BA.4)","Oceania",0.0356128714498605,0.0103056491505285,NA,0.0154141702775189,0.0558115726222021,0.0337278826622933
"Omicron (BA.2.75) - Omicron (BA.2.74)","Oceania",0.0221927384236924,0.0231623823894202,NA,-0.023204696855716,0.0675901737031009,0.998291747255833
"Omicron (BA.2.75) - Omicron (BA.2.76)","Oceania",0.0126348170427259,0.0234624642594304,NA,-0.0333507678943159,0.0586204019797676,0.99999399379987
