"collection_date","LABORATORY","n_neg","n_spos","n_sgtf","n_pos","total","collection_date_num","TRUEPOS","est_n_B117","propB117","obs"
2020-11-30,"Namur",424,32,0,32,456,18596,0.0343963084735829,0,0,"1"
2020-11-30,"Saint LUC - UCL",429,61,3,64,493,18596,0.0343963084735829,0.103188925420749,0.0016123269596992,"2"
2020-11-30,"ULB",374,40,0,40,414,18596,0.0343963084735829,0,0,"3"
2020-11-30,"UMons - Jolimont",735,119,0,119,854,18596,0.0343963084735829,0,0,"4"
2020-11-30,"UZ leuven",869,48,0,48,917,18596,0.0343963084735829,0,0,"5"
2020-11-30,"UZA",1019,33,3,36,1055,18596,0.0343963084735829,0.103188925420749,0.00286635903946524,"6"
2020-12-01,"Namur",215,23,0,23,238,18597,0.0382596441368908,0,0,"7"
2020-12-01,"Saint LUC - UCL",452,47,0,47,499,18597,0.0382596441368908,0,0,"8"
2020-12-01,"ULB",356,49,1,50,406,18597,0.0382596441368908,0.0382596441368908,0.000765192882737816,"9"
2020-12-01,"UMons - Jolimont",1051,108,2,110,1161,18597,0.0382596441368908,0.0765192882737816,0.000695629893398015,"10"
2020-12-01,"UZ leuven",675,62,0,62,737,18597,0.0382596441368908,0,0,"11"
2020-12-01,"UZA",1048,39,2,41,1089,18597,0.0382596441368908,0.0765192882737816,0.00186632410423858,"12"
2020-12-02,"Namur",526,60,2,62,588,18598,0.0425362772966871,0.0850725545933741,0.00137213797731249,"13"
2020-12-02,"ULB",466,40,0,40,506,18598,0.0425362772966871,0,0,"15"
2020-12-02,"UMons - Jolimont",701,81,0,81,782,18598,0.0425362772966871,0,0,"16"
2020-12-02,"UZ leuven",564,41,0,41,605,18598,0.0425362772966871,0,0,"17"
2020-12-02,"UZA",806,28,0,28,834,18598,0.0425362772966871,0,0,"18"
2020-12-03,"Namur",258,46,0,46,304,18599,0.0472656175612466,0,0,"19"
2020-12-03,"Saint LUC - UCL",1059,92,1,93,1152,18599,0.0472656175612466,0.0472656175612466,0.000508232446895125,"20"
2020-12-03,"ULB",585,70,0,70,655,18599,0.0472656175612466,0,0,"21"
2020-12-03,"UMons - Jolimont",643,77,1,78,721,18599,0.0472656175612466,0.0472656175612466,0.000605969455913418,"22"
2020-12-03,"UZ leuven",607,70,1,71,678,18599,0.0472656175612466,0.0472656175612466,0.00066571292339784,"23"
2020-12-03,"UZA",906,20,1,21,927,18599,0.0472656175612466,0.0472656175612466,0.0022507436933927,"24"
2020-12-04,"Namur",254,31,0,31,285,18600,0.0524897274878324,0,0,"25"
2020-12-04,"Saint LUC - UCL",522,59,0,59,581,18600,0.0524897274878324,0,0,"26"
2020-12-04,"ULB",375,35,0,35,410,18600,0.0524897274878324,0,0,"27"
2020-12-04,"UMons - Jolimont",473,84,1,85,558,18600,0.0524897274878324,0.0524897274878324,0.000617526205739205,"28"
2020-12-04,"UZ leuven",514,52,0,52,566,18600,0.0524897274878324,0,0,"29"
2020-12-04,"UZA",862,30,1,31,893,18600,0.0524897274878324,0.0524897274878324,0.00169321701573653,"30"
2020-12-05,"Namur",121,19,0,19,140,18601,0.0582532414836316,0,0,"31"
2020-12-05,"Saint LUC - UCL",230,23,0,23,253,18601,0.0582532414836316,0,0,"32"
2020-12-05,"ULB",122,11,0,11,133,18601,0.0582532414836316,0,0,"33"
2020-12-05,"UMons - Jolimont",270,46,1,47,317,18601,0.0582532414836316,0.0582532414836316,0.0012394306698645,"34"
2020-12-05,"UZ leuven",256,35,0,35,291,18601,0.0582532414836316,0,0,"35"
2020-12-05,"UZA",235,16,0,16,251,18601,0.0582532414836316,0,0,"36"
2020-12-06,"Namur",322,57,0,57,379,18602,0.0646032097516297,0,0,"37"
2020-12-06,"Saint LUC - UCL",141,13,1,14,155,18602,0.0646032097516297,0.0646032097516297,0.00461451498225926,"38"
2020-12-06,"ULB",71,6,0,6,77,18602,0.0646032097516297,0,0,"39"
2020-12-06,"UMons - Jolimont",56,7,0,7,63,18602,0.0646032097516297,0,0,"40"
2020-12-06,"UZ leuven",585,77,0,77,662,18602,0.0646032097516297,0,0,"41"
2020-12-06,"UZA",210,9,0,9,219,18602,0.0646032097516297,0,0,"42"
2020-12-07,"Namur",130,12,0,12,142,18603,0.0715888519995029,0,0,"43"
2020-12-07,"Saint LUC - UCL",445,46,2,48,493,18603,0.0715888519995029,0.143177703999006,0.00298286883331262,"44"
2020-12-07,"ULB",690,56,0,56,746,18603,0.0715888519995029,0,0,"45"
2020-12-07,"UMons - Jolimont",852,139,0,139,991,18603,0.0715888519995029,0,0,"46"
2020-12-07,"UZ leuven",1354,79,0,79,1433,18603,0.0715888519995029,0,0,"47"
2020-12-07,"UZA",1071,24,0,24,1095,18603,0.0715888519995029,0,0,"48"
2020-12-08,"Namur",325,72,0,72,397,18604,0.079261204806021,0,0,"49"
2020-12-08,"Saint LUC - UCL",525,51,1,52,577,18604,0.079261204806021,0.079261204806021,0.00152425393857733,"50"
2020-12-08,"ULB",650,62,1,63,713,18604,0.079261204806021,0.079261204806021,0.00125811436200033,"51"
2020-12-08,"UMons - Jolimont",903,132,1,133,1036,18604,0.079261204806021,0.079261204806021,0.000595948908315948,"52"
2020-12-08,"UZ leuven",1173,70,2,72,1245,18604,0.079261204806021,0.158522409612042,0.00220170013350058,"53"
2020-12-08,"UZA",1097,36,2,38,1135,18604,0.079261204806021,0.158522409612042,0.00417164235821163,"54"
2020-12-09,"Namur",315,28,0,28,343,18605,0.0876726463539732,0,0,"55"
2020-12-09,"Saint LUC - UCL",404,32,1,33,437,18605,0.0876726463539732,0.0876726463539732,0.00265674685921131,"56"
2020-12-09,"ULB",409,38,1,39,448,18605,0.0876726463539732,0.0876726463539732,0.0022480165731788,"57"
2020-12-09,"UMons - Jolimont",607,105,0,105,712,18605,0.0876726463539732,0,0,"58"
2020-12-09,"UZ leuven",838,46,0,46,884,18605,0.0876726463539732,0,0,"59"
2020-12-09,"UZA",1306,54,5,59,1365,18605,0.0876726463539732,0.438363231769866,0.00742988528423501,"60"
2020-12-10,"Namur",508,75,0,75,583,18606,0.096876282954745,0,0,"61"
2020-12-10,"Saint LUC - UCL",607,27,0,27,634,18606,0.096876282954745,0,0,"62"
2020-12-10,"ULB",463,54,0,54,517,18606,0.096876282954745,0,0,"63"
2020-12-10,"UMons - Jolimont",852,121,1,122,974,18606,0.096876282954745,0.096876282954745,0.00079406789307168,"64"
2020-12-10,"UZ leuven",542,86,1,87,629,18606,0.096876282954745,0.096876282954745,0.0011135204937327,"65"
2020-12-10,"UZA",833,68,0,68,901,18606,0.096876282954745,0,0,"66"
2020-12-11,"Namur",24,9,0,9,33,18607,0.106925183700191,0,0,"67"
2020-12-11,"Saint LUC - UCL",688,56,0,56,744,18607,0.106925183700191,0,0,"68"
2020-12-11,"ULB",893,75,0,75,968,18607,0.106925183700191,0,0,"69"
2020-12-11,"UMons - Jolimont",637,144,0,144,781,18607,0.106925183700191,0,0,"70"
2020-12-11,"UZ leuven",320,24,1,25,345,18607,0.106925183700191,0.106925183700191,0.00427700734800766,"71"
2020-12-11,"UZA",711,44,3,47,758,18607,0.106925183700191,0.320775551100574,0.00682501172554413,"72"
2020-12-12,"Namur",127,26,0,26,153,18608,0.117871452983125,0,0,"73"
2020-12-12,"Saint LUC - UCL",135,11,0,11,146,18608,0.117871452983125,0,0,"74"
2020-12-12,"ULB",129,19,0,19,148,18608,0.117871452983125,0,0,"75"
2020-12-12,"UMons - Jolimont",178,41,0,41,219,18608,0.117871452983125,0,0,"76"
2020-12-12,"UZ leuven",132,24,2,26,158,18608,0.117871452983125,0.235742905966249,0.00906703484485575,"77"
2020-12-12,"UZA",316,22,0,22,338,18608,0.117871452983125,0,0,"78"
2020-12-13,"Namur",377,66,0,66,443,18609,0.129765135805291,0,0,"79"
2020-12-13,"Saint LUC - UCL",163,10,0,10,173,18609,0.129765135805291,0,0,"80"
2020-12-13,"ULB",62,9,0,9,71,18609,0.129765135805291,0,0,"81"
2020-12-13,"UMons - Jolimont",206,34,0,34,240,18609,0.129765135805291,0,0,"82"
2020-12-13,"UZ leuven",814,63,1,64,878,18609,0.129765135805291,0.129765135805291,0.00202758024695768,"83"
2020-12-13,"UZA",623,23,1,24,647,18609,0.129765135805291,0.129765135805291,0.00540688065855381,"84"
2020-12-14,"Namur",352,89,0,89,441,18610,0.142652957947424,0,0,"85"
2020-12-14,"Saint LUC - UCL",707,66,3,69,776,18610,0.142652957947424,0.427958873842273,0.00620230251945323,"86"
2020-12-14,"ULB",972,86,0,86,1058,18610,0.142652957947424,0,0,"87"
2020-12-14,"UMons - Jolimont",1068,137,2,139,1207,18610,0.142652957947424,0.285305915894849,0.00205256054600611,"88"
2020-12-14,"UZ leuven",601,38,1,39,640,18610,0.142652957947424,0.142652957947424,0.00365776815249806,"89"
2020-12-14,"UZA",1259,49,0,49,1308,18610,0.142652957947424,0,0,"90"
2020-12-15,"Namur",275,45,0,45,320,18611,0.156576912289016,0,0,"91"
2020-12-15,"Saint LUC - UCL",614,32,0,32,646,18611,0.156576912289016,0,0,"92"
2020-12-15,"ULB",604,52,0,52,656,18611,0.156576912289016,0,0,"93"
2020-12-15,"UMons - Jolimont",897,85,1,86,983,18611,0.156576912289016,0.156576912289016,0.00182066177080251,"94"
2020-12-15,"UZ leuven",2203,110,0,110,2313,18611,0.156576912289016,0,0,"95"
2020-12-15,"UZA",1165,58,0,58,1223,18611,0.156576912289016,0,0,"96"
2020-12-16,"Namur",248,28,0,28,276,18612,0.171572713722747,0,0,"97"
2020-12-16,"Saint LUC - UCL",461,42,1,43,504,18612,0.171572713722747,0.171572713722747,0.00399006310983132,"98"
2020-12-16,"ULB",479,31,0,31,510,18612,0.171572713722747,0,0,"99"
2020-12-16,"UMons - Jolimont",999,112,2,114,1113,18612,0.171572713722747,0.343145427445493,0.00301004760917099,"100"
2020-12-16,"UZ leuven",693,59,1,60,753,18612,0.171572713722747,0.171572713722747,0.00285954522871244,"101"
2020-12-16,"UZA",1391,73,0,73,1464,18612,0.171572713722747,0,0,"102"
2020-12-17,"Namur",422,56,0,56,478,18613,0.187668157841323,0,0,"103"
2020-12-17,"Saint LUC - UCL",411,79,0,79,490,18613,0.187668157841323,0,0,"104"
2020-12-17,"ULB",548,43,1,44,592,18613,0.187668157841323,0.187668157841323,0.00426518540548461,"105"
2020-12-17,"UMons - Jolimont",740,83,0,83,823,18613,0.187668157841323,0,0,"106"
2020-12-17,"UZ leuven",330,26,0,26,356,18613,0.187668157841323,0,0,"107"
2020-12-17,"UZA",934,129,2,131,1065,18613,0.187668157841323,0.375336315682645,0.0028651627151347,"108"
2020-12-18,"Namur",104,9,0,9,113,18614,0.204881432209602,0,0,"109"
2020-12-18,"Saint LUC - UCL",629,50,0,50,679,18614,0.204881432209602,0,0,"110"
2020-12-18,"ULB",886,55,0,55,941,18614,0.204881432209602,0,0,"111"
2020-12-18,"UMons - Jolimont",719,154,0,154,873,18614,0.204881432209602,0,0,"112"
2020-12-18,"UZ leuven",474,41,0,41,515,18614,0.204881432209602,0,0,"113"
2020-12-18,"UZA",993,27,1,28,1021,18614,0.204881432209602,0.204881432209602,0.00731719400748579,"114"
2020-12-19,"Namur",193,25,0,25,218,18615,0.22321944257597,0,0,"115"
2020-12-19,"Saint LUC - UCL",258,23,0,23,281,18615,0.22321944257597,0,0,"116"
2020-12-19,"ULB",189,9,0,9,198,18615,0.22321944257597,0,0,"117"
2020-12-19,"UMons - Jolimont",294,50,0,50,344,18615,0.22321944257597,0,0,"118"
2020-12-19,"UZ leuven",341,138,0,138,479,18615,0.22321944257597,0,0,"119"
2020-12-19,"UZA",383,21,3,24,407,18615,0.22321944257597,0.66965832772791,0.0279024303219963,"120"
2020-12-20,"Namur",211,30,0,30,241,18616,0.242676228534762,0,0,"121"
2020-12-20,"Saint LUC - UCL",336,42,0,42,378,18616,0.242676228534762,0,0,"122"
2020-12-20,"ULB",70,12,1,13,83,18616,0.242676228534762,0.242676228534762,0.0186674021949817,"123"
2020-12-20,"UMons - Jolimont",206,39,0,39,245,18616,0.242676228534762,0,0,"124"
2020-12-20,"UZ leuven",774,214,0,214,988,18616,0.242676228534762,0,0,"125"
2020-12-20,"UZA",515,17,0,17,532,18616,0.242676228534762,0,0,"126"
2020-12-21,"Namur",531,65,0,65,596,18617,0.26323155243565,0,0,"127"
2020-12-21,"Saint LUC - UCL",825,43,2,45,870,18617,0.26323155243565,0.526463104871299,0.0116991801082511,"128"
2020-12-21,"ULB",1023,45,0,45,1068,18617,0.26323155243565,0,0,"129"
2020-12-21,"UMons - Jolimont",681,130,4,134,815,18617,0.26323155243565,1.0529262097426,0.00785765828166118,"130"
2020-12-21,"UZ leuven",1898,51,1,52,1950,18617,0.26323155243565,0.26323155243565,0.00506214523914711,"131"
2020-12-21,"UZA",2298,58,2,60,2358,18617,0.26323155243565,0.526463104871299,0.00877438508118832,"132"
2020-12-22,"Namur",145,17,0,17,162,18618,0.284849750211394,0,0,"133"
2020-12-22,"Saint LUC - UCL",815,48,0,48,863,18618,0.284849750211394,0,0,"134"
2020-12-22,"ULB",947,30,0,30,977,18618,0.284849750211394,0,0,"135"
2020-12-22,"UMons - Jolimont",544,71,0,71,615,18618,0.284849750211394,0,0,"136"
2020-12-22,"UZ leuven",1432,58,3,61,1493,18618,0.284849750211394,0.854549250634181,0.0140090041087571,"137"
2020-12-22,"UZA",1843,38,6,44,1887,18618,0.284849750211394,1.70909850126836,0.0388431477560991,"138"
2020-12-23,"Namur",587,103,1,104,691,18619,0.307478931895287,0.307478931895287,0.00295652819130084,"139"
2020-12-23,"Saint LUC - UCL",686,27,0,27,713,18619,0.307478931895287,0,0,"140"
2020-12-23,"ULB",697,25,1,26,723,18619,0.307478931895287,0.307478931895287,0.0118261127652034,"141"
2020-12-23,"UMons - Jolimont",1060,132,0,132,1192,18619,0.307478931895287,0,0,"142"
2020-12-23,"UZ leuven",499,40,0,40,539,18619,0.307478931895287,0,0,"143"
2020-12-23,"UZA",1235,51,4,55,1290,18619,0.307478931895287,1.22991572758115,0.0223621041378391,"144"
2020-12-24,"Saint LUC - UCL",166,18,0,18,184,18620,0.331050611960732,0,0,"146"
2020-12-24,"ULB",207,6,0,6,213,18620,0.331050611960732,0,0,"147"
2020-12-24,"UMons - Jolimont",121,10,0,10,131,18620,0.331050611960732,0,0,"148"
2020-12-24,"UZ leuven",154,13,0,13,167,18620,0.331050611960732,0,0,"149"
2020-12-24,"UZA",689,30,1,31,720,18620,0.331050611960732,0.331050611960732,0.0106790519987333,"150"
2020-12-25,"Namur",48,11,0,11,59,18621,0.355479834896741,0,0,"151"
2020-12-25,"Saint LUC - UCL",175,8,1,9,184,18621,0.355479834896741,0.355479834896741,0.0394977594329712,"152"
2020-12-25,"ULB",224,10,0,10,234,18621,0.355479834896741,0,0,"153"
2020-12-25,"UMons - Jolimont",87,6,0,6,93,18621,0.355479834896741,0,0,"154"
2020-12-25,"UZ leuven",372,28,1,29,401,18621,0.355479834896741,0.355479834896741,0.0122579253412669,"155"
2020-12-25,"UZA",822,8,0,8,830,18621,0.355479834896741,0,0,"156"
2020-12-26,"Namur",194,14,0,14,208,18622,0.380665840059329,0,0,"157"
2020-12-26,"Saint LUC - UCL",466,31,2,33,499,18622,0.380665840059329,0.761331680118657,0.0230706569732926,"158"
2020-12-26,"ULB",147,6,1,7,154,18622,0.380665840059329,0.380665840059329,0.0543808342941898,"159"
2020-12-26,"UMons - Jolimont",295,21,0,21,316,18622,0.380665840059329,0,0,"160"
2020-12-26,"UZ leuven",335,38,1,39,374,18622,0.380665840059329,0.380665840059329,0.00976066256562381,"161"
2020-12-26,"UZA",743,39,1,40,783,18622,0.380665840059329,0.380665840059329,0.00951664600148321,"162"
2020-12-27,"Namur",330,38,0,38,368,18623,0.406493283033311,0,0,"163"
2020-12-27,"Saint LUC - UCL",617,74,1,75,692,18623,0.406493283033311,0.406493283033311,0.00541991044044414,"164"
2020-12-27,"ULB",756,69,1,70,826,18623,0.406493283033311,0.406493283033311,0.00580704690047587,"165"
2020-12-27,"UMons - Jolimont",322,38,0,38,360,18623,0.406493283033311,0,0,"166"
2020-12-27,"UZ leuven",734,46,3,49,783,18623,0.406493283033311,1.21947984909993,0.0248873438591823,"167"
2020-12-27,"UZA",805,23,2,25,830,18623,0.406493283033311,0.812986566066622,0.0325194626426649,"168"
2020-12-28,"Namur",161,32,0,32,193,18624,0.432834000417733,0,0,"169"
2020-12-28,"Saint LUC - UCL",429,39,2,41,470,18624,0.432834000417733,0.865668000835465,0.0211138536789138,"170"
2020-12-28,"ULB",1047,43,0,43,1090,18624,0.432834000417733,0,0,"171"
2020-12-28,"UMons - Jolimont",654,81,0,81,735,18624,0.432834000417733,0,0,"172"
2020-12-28,"UZ leuven",817,44,0,44,861,18624,0.432834000417733,0,0,"173"
2020-12-28,"UZA",1106,51,1,52,1158,18624,0.432834000417733,0.432834000417733,0.00832373077726409,"174"
2020-12-29,"Namur",191,19,1,20,211,18625,0.45954927349772,0.45954927349772,0.022977463674886,"175"
2020-12-29,"Saint LUC - UCL",729,41,1,42,771,18625,0.45954927349772,0.45954927349772,0.0109416493689933,"176"
2020-12-29,"ULB",800,43,0,43,843,18625,0.45954927349772,0,0,"177"
2020-12-29,"UMons - Jolimont",410,73,0,73,483,18625,0.45954927349772,0,0,"178"
2020-12-29,"UZ leuven",672,43,1,44,716,18625,0.45954927349772,0.45954927349772,0.0104443016704027,"179"
2020-12-29,"UZA",947,58,3,61,1008,18625,0.45954927349772,1.37864782049316,0.0226007839425108,"180"
2020-12-30,"Namur",233,22,0,22,255,18626,0.486492516246539,0,0,"181"
2020-12-30,"Saint LUC - UCL",451,31,3,34,485,18626,0.486492516246539,1.45947754873962,0.0429258102570476,"182"
2020-12-30,"ULB",458,28,0,28,486,18626,0.486492516246539,0,0,"183"
2020-12-30,"UMons - Jolimont",791,71,0,71,862,18626,0.486492516246539,0,0,"184"
2020-12-30,"UZ leuven",133,14,0,14,147,18626,0.486492516246539,0,0,"185"
2020-12-30,"UZA",1096,30,1,31,1127,18626,0.486492516246539,0.486492516246539,0.0156933069756948,"186"
2020-12-31,"Saint LUC - UCL",113,14,0,14,127,18627,0.513512286949701,0,0,"188"
2020-12-31,"ULB",193,12,1,13,206,18627,0.513512286949701,0.513512286949701,0.039500945149977,"189"
2020-12-31,"UMons - Jolimont",453,31,0,31,484,18627,0.513512286949701,0,0,"190"
2020-12-31,"UZ leuven",463,262,0,262,725,18627,0.513512286949701,0,0,"191"
2020-12-31,"UZA",470,27,0,27,497,18627,0.513512286949701,0,0,"192"
2021-01-01,"Namur",46,5,0,5,51,18628,0.540455502521547,0,0,"193"
2021-01-01,"Saint LUC - UCL",53,7,0,7,60,18628,0.540455502521547,0,0,"194"
2021-01-01,"ULB",19,6,1,7,26,18628,0.540455502521547,0.540455502521547,0.0772079289316495,"195"
2021-01-01,"UMons - Jolimont",76,3,0,3,79,18628,0.540455502521547,0,0,"196"
2021-01-01,"UZ leuven",271,19,3,22,293,18628,0.540455502521547,1.62136650756464,0.0736984776165746,"197"
2021-01-01,"UZA",478,21,2,23,501,18628,0.540455502521547,1.08091100504309,0.0469961306540475,"198"
2021-01-02,"Namur",757,19,1,20,777,18629,0.567170721829453,0.567170721829453,0.0283585360914726,"199"
2021-01-02,"Saint LUC - UCL",1191,60,5,65,1256,18629,0.567170721829453,2.83585360914726,0.0436285170638041,"200"
2021-01-02,"ULB",1577,49,4,53,1630,18629,0.567170721829453,2.26868288731781,0.0428053374965625,"201"
2021-01-02,"UMons - Jolimont",322,20,1,21,343,18629,0.567170721829453,0.567170721829453,0.0270081296109263,"202"
2021-01-02,"UZ leuven",511,20,0,20,531,18629,0.567170721829453,0,0,"203"
2021-01-02,"UZA",851,16,6,22,873,18629,0.567170721829453,3.40302433097672,0.154682924135305,"204"
2021-01-03,"Namur",609,14,0,14,623,18630,0.593511359986034,0,0,"205"
2021-01-03,"Saint LUC - UCL",761,22,3,25,786,18630,0.593511359986034,1.7805340799581,0.0712213631983241,"206"
2021-01-03,"ULB",2026,21,6,27,2053,18630,0.593511359986034,3.5610681599162,0.13189141333023,"207"
2021-01-03,"UMons - Jolimont",534,27,0,27,561,18630,0.593511359986034,0,0,"208"
2021-01-03,"UZ leuven",1701,74,4,78,1779,18630,0.593511359986034,2.37404543994414,0.0304364799992838,"209"
2021-01-03,"UZA",1282,46,3,49,1331,18630,0.593511359986034,1.7805340799581,0.0363374302032266,"210"
2021-01-04,"Namur",917,41,3,44,961,18631,0.619338699925927,1.85801609977778,0.0422276386313132,"211"
2021-01-04,"Saint LUC - UCL",1400,30,8,38,1438,18631,0.619338699925927,4.95470959940741,0.130387094721248,"212"
2021-01-04,"ULB",3477,60,10,70,3547,18631,0.619338699925927,6.19338699925927,0.0884769571322753,"213"
2021-01-04,"UMons - Jolimont",1133,68,3,71,1204,18631,0.619338699925927,1.85801609977778,0.0261692408419406,"214"
2021-01-04,"UZ leuven",1276,70,1,71,1347,18631,0.619338699925927,0.619338699925927,0.00872308028064686,"215"
2021-01-04,"UZA",1366,48,2,50,1416,18631,0.619338699925927,1.23867739985185,0.0247735479970371,"216"
2021-01-05,"Namur",1204,77,0,77,1281,18632,0.644524580340614,0,0,"217"
2021-01-05,"Saint LUC - UCL",3788,125,14,139,3927,18632,0.644524580340614,9.0233441247686,0.0649161447825079,"218"
2021-01-05,"ULB",2819,111,6,117,2936,18632,0.644524580340614,3.86714748204368,0.0330525425815699,"219"
2021-01-05,"UMons - Jolimont",866,66,1,67,933,18632,0.644524580340614,0.644524580340614,0.00961976985583006,"220"
2021-01-05,"UZ leuven",1633,53,1,54,1687,18632,0.644524580340614,0.644524580340614,0.011935640376678,"221"
2021-01-05,"UZA",1978,37,3,40,2018,18632,0.644524580340614,1.93357374102184,0.048339343525546,"222"
2021-01-06,"Namur",451,5,3,8,459,18633,0.668953659267365,2.00686097780209,0.250857622225262,"223"
2021-01-06,"Saint LUC - UCL",2191,47,12,59,2250,18633,0.668953659267365,8.02744391120838,0.136058371376413,"224"
2021-01-06,"ULB",1651,39,1,40,1691,18633,0.668953659267365,0.668953659267365,0.0167238414816841,"225"
2021-01-06,"UMons - Jolimont",814,38,0,38,852,18633,0.668953659267365,0,0,"226"
2021-01-06,"UZ leuven",836,43,0,43,879,18633,0.668953659267365,0,0,"227"
2021-01-06,"UZA",1858,33,5,38,1896,18633,0.668953659267365,3.34476829633683,0.0880202183246533,"228"
2021-01-07,"Namur",888,39,0,39,927,18634,0.692525178781046,0,0,"229"
2021-01-07,"Saint LUC - UCL",703,20,4,24,727,18634,0.692525178781046,2.77010071512418,0.115420863130174,"230"
2021-01-07,"ULB",1288,25,7,32,1320,18634,0.692525178781046,4.84767625146732,0.151489882858354,"231"
2021-01-07,"UMons - Jolimont",1389,61,0,61,1450,18634,0.692525178781046,0,0,"232"
2021-01-07,"UZ leuven",1884,54,3,57,1941,18634,0.692525178781046,2.07757553634314,0.0364486936200551,"233"
2021-01-07,"UZA",2503,83,1,84,2587,18634,0.692525178781046,0.692525178781046,0.00824434736644103,"234"
2021-01-08,"Namur",981,33,1,34,1015,18635,0.715154186257148,0.715154186257148,0.021033946654622,"235"
2021-01-08,"Saint LUC - UCL",3289,61,12,73,3362,18635,0.715154186257148,8.58185023508578,0.117559592261449,"236"
2021-01-08,"ULB",2504,37,4,41,2545,18635,0.715154186257148,2.86061674502859,0.0697711401226486,"237"
2021-01-08,"UMons - Jolimont",784,41,0,41,825,18635,0.715154186257148,0,0,"238"
2021-01-08,"UZ leuven",773,19,0,19,792,18635,0.715154186257148,0,0,"239"
2021-01-08,"UZA",1637,29,3,32,1669,18635,0.715154186257148,2.14546255877144,0.0670457049616076,"240"
2021-01-09,"Namur",1327,21,12,33,1360,18636,0.736772199124919,8.84126638949903,0.267917163318152,"241"
2021-01-09,"Saint LUC - UCL",1028,30,0,30,1058,18636,0.736772199124919,0,0,"242"
2021-01-09,"ULB",2954,20,5,25,2979,18636,0.736772199124919,3.68386099562459,0.147354439824984,"243"
2021-01-09,"UMons - Jolimont",386,19,0,19,405,18636,0.736772199124919,0,0,"244"
2021-01-09,"UZ leuven",773,34,3,37,810,18636,0.736772199124919,2.21031659737476,0.059738286415534,"245"
2021-01-09,"UZA",2567,36,4,40,2607,18636,0.736772199124919,2.94708879649968,0.0736772199124919,"246"
2021-01-10,"Namur",1020,29,2,31,1051,18637,0.75732733035011,1.51465466070022,0.0488598277645232,"247"
2021-01-10,"Saint LUC - UCL",2928,89,9,98,3026,18637,0.75732733035011,6.81594597315099,0.0695504691137856,"248"
2021-01-10,"ULB",2593,58,8,66,2659,18637,0.75732733035011,6.05861864280088,0.0917972521636497,"249"
2021-01-10,"UMons - Jolimont",513,20,0,20,533,18637,0.75732733035011,0,0,"250"
2021-01-10,"UZ leuven",1663,66,4,70,1733,18637,0.75732733035011,3.02930932140044,0.0432758474485777,"251"
2021-01-10,"UZA",1683,41,2,43,1726,18637,0.75732733035011,1.51465466070022,0.0352245269930284,"252"
2021-01-11,"Namur",758,36,1,37,795,18638,0.776783918691774,0.776783918691774,0.0209941599646425,"253"
2021-01-11,"Saint LUC - UCL",2203,38,7,45,2248,18638,0.776783918691774,5.43748743084242,0.12083305401872,"254"
2021-01-11,"ULB",2433,55,5,60,2493,18638,0.776783918691774,3.88391959345887,0.0647319932243145,"255"
2021-01-11,"UMons - Jolimont",1315,92,2,94,1409,18638,0.776783918691774,1.55356783738355,0.0165273174189739,"256"
2021-01-11,"UZ leuven",1296,61,0,61,1357,18638,0.776783918691774,0,0,"257"
2021-01-11,"UZA",2270,56,6,62,2332,18638,0.776783918691774,4.66070351215064,0.0751726372927523,"258"
2021-01-12,"Namur",795,71,0,71,866,18639,0.795121729150047,0,0,"259"
2021-01-12,"Saint LUC - UCL",4593,119,15,134,4727,18639,0.795121729150047,11.9268259372507,0.0890061637108261,"260"
2021-01-12,"ULB",1633,47,3,50,1683,18639,0.795121729150047,2.38536518745014,0.0477073037490028,"261"
2021-01-12,"UMons - Jolimont",988,51,0,51,1039,18639,0.795121729150047,0,0,"262"
2021-01-12,"UZ leuven",1373,54,9,63,1436,18639,0.795121729150047,7.15609556235042,0.113588818450007,"263"
2021-01-12,"UZA",1557,34,8,42,1599,18639,0.795121729150047,6.36097383320038,0.151451757933342,"264"
2021-01-13,"Namur",70,5,0,5,75,18640,0.812334803739419,0,0,"265"
2021-01-13,"Saint LUC - UCL",3890,101,9,110,4000,18640,0.812334803739419,7.31101323365477,0.0664637566695888,"266"
2021-01-13,"ULB",1652,46,6,52,1704,18640,0.812334803739419,4.87400882243651,0.0937309388930098,"267"
2021-01-13,"UMons - Jolimont",761,51,0,51,812,18640,0.812334803739419,0,0,"268"
2021-01-13,"UZ leuven",614,38,1,39,653,18640,0.812334803739419,0.812334803739419,0.02082909753178,"269"
2021-01-13,"UZA",1631,44,13,57,1688,18640,0.812334803739419,10.5603524486124,0.185269341203727,"270"
2021-01-14,"Namur",410,28,0,28,438,18641,0.828430050359448,0,0,"271"
2021-01-14,"Saint LUC - UCL",2590,63,5,68,2658,18641,0.828430050359448,4.14215025179724,0.0609139742911359,"272"
2021-01-14,"ULB",912,42,5,47,959,18641,0.828430050359448,4.14215025179724,0.0881308564212178,"273"
2021-01-14,"UMons - Jolimont",915,52,1,53,968,18641,0.828430050359448,0.828430050359448,0.0156307556671594,"274"
2021-01-14,"UZ leuven",805,43,7,50,855,18641,0.828430050359448,5.79901035251613,0.115980207050323,"275"
2021-01-14,"UZA",1034,25,4,29,1063,18641,0.828430050359448,3.31372020143779,0.114266213842682,"276"
2021-01-15,"Namur",491,24,15,39,530,18642,0.843425658434084,12.6513848765113,0.324394484013109,"277"
