"DATE_NUM","r","SE","df","r_LOWER","r_UPPER","DATE","Re","Re_LOWER","Re_UPPER"
18322,-0.0439683805416449,0.00208369592733509,196.025499734558,-0.0480777198525535,-0.0398590412307364,2020-03-01,0.806352889849857,0.789558709579553,0.823366516952133
18323,-0.0439683805416412,0.0020836959273347,196.025499734558,-0.048077719852549,-0.0398590412307334,2020-03-02,0.806352889849872,0.789558709579571,0.823366516952145
18324,-0.0439683805416236,0.00208369592733486,196.025499734558,-0.0480777198525317,-0.0398590412307155,2020-03-03,0.806352889849944,0.789558709579641,0.82336651695222
18325,-0.0439683805416353,0.00208369592733479,196.025499734558,-0.0480777198525433,-0.0398590412307274,2020-03-04,0.806352889849896,0.789558709579594,0.82336651695217
18326,-0.0439683805416442,0.00208369592733432,196.025499734558,-0.0480777198525512,-0.0398590412307372,2020-03-05,0.806352889849859,0.789558709579562,0.823366516952129
18327,-0.0439683805416436,0.00208369592733471,196.025499734558,-0.0480777198525514,-0.0398590412307358,2020-03-06,0.806352889849862,0.789558709579561,0.823366516952135
18328,-0.0439683805416316,0.00208369592733479,196.025499734558,-0.0480777198525395,-0.0398590412307236,2020-03-07,0.806352889849911,0.789558709579609,0.823366516952186
18329,-0.0439683805416325,0.0020836959273348,196.025499734558,-0.0480777198525404,-0.0398590412307245,2020-03-08,0.806352889849908,0.789558709579606,0.823366516952182
18330,-0.0439683805416443,0.00208369592733471,196.025499734558,-0.0480777198525521,-0.0398590412307365,2020-03-09,0.806352889849859,0.789558709579559,0.823366516952132
18331,-0.0439683805416688,0.00208369592733486,196.025499734558,-0.0480777198525769,-0.0398590412307607,2020-03-10,0.806352889849758,0.789558709579458,0.823366516952031
18332,-0.0439683805416328,0.00208369592733479,196.025499734558,-0.0480777198525407,-0.0398590412307248,2020-03-11,0.806352889849906,0.789558709579605,0.823366516952181
18333,-0.0439683805416302,0.00208369592733518,196.025499734558,-0.048077719852539,-0.0398590412307215,2020-03-12,0.806352889849917,0.789558709579612,0.823366516952195
18334,-0.0439683805416422,0.00208369592733472,196.025499734558,-0.04807771985255,-0.0398590412307344,2020-03-13,0.806352889849868,0.789558709579567,0.823366516952141
18335,-0.0439683805416451,0.00208369592733471,196.025499734558,-0.0480777198525529,-0.0398590412307372,2020-03-14,0.806352889849856,0.789558709579556,0.823366516952129
18336,-0.0439683805416732,0.00208369592733466,196.025499734558,-0.0480777198525809,-0.0398590412307655,2020-03-15,0.80635288984974,0.789558709579442,0.823366516952012
18337,-0.0439683805416428,0.00208369592733471,196.025499734558,-0.0480777198525507,-0.039859041230735,2020-03-16,0.806352889849865,0.789558709579564,0.823366516952138
18338,-0.0439683805416343,0.00208369592733499,196.025499734558,-0.0480777198525427,-0.0398590412307259,2020-03-17,0.8063528898499,0.789558709579597,0.823366516952176
18339,-0.0439683805416412,0.0020836959273351,196.025499734558,-0.0480777198525498,-0.0398590412307326,2020-03-18,0.806352889849872,0.789558709579568,0.823366516952148
18340,-0.0439683805416411,0.00208369592733472,196.025499734558,-0.0480777198525489,-0.0398590412307333,2020-03-19,0.806352889849872,0.789558709579572,0.823366516952146
18341,-0.043968380541641,0.0020836959273349,196.025499734558,-0.0480777198525492,-0.0398590412307328,2020-03-20,0.806352889849873,0.78955870957957,0.823366516952148
18342,-0.0439683805416496,0.00208369592733483,196.025499734558,-0.0480777198525576,-0.0398590412307416,2020-03-21,0.806352889849837,0.789558709579536,0.823366516952111
18343,-0.0439683805416652,0.00208369592733474,196.025499734558,-0.048077719852573,-0.0398590412307573,2020-03-22,0.806352889849773,0.789558709579474,0.823366516952046
18344,-0.0439683805416385,0.00208369592733477,196.025499734558,-0.0480777198525464,-0.0398590412307306,2020-03-23,0.806352889849883,0.789558709579582,0.823366516952157
18345,-0.0439683805416333,0.00208369592733498,196.025499734558,-0.0480777198525416,-0.039859041230725,2020-03-24,0.806352889849904,0.789558709579601,0.82336651695218
18346,-0.0439683805416161,0.00208369592733512,196.025499734558,-0.0480777198525247,-0.0398590412307075,2020-03-25,0.806352889849975,0.78955870957967,0.823366516952253
18347,-0.0439683805416218,0.00208369592733507,196.025499734558,-0.0480777198525303,-0.0398590412307133,2020-03-26,0.806352889849951,0.789558709579647,0.823366516952229
18348,-0.0439683805416247,0.00208369592733484,196.025499734558,-0.0480777198525328,-0.0398590412307166,2020-03-27,0.80635288984994,0.789558709579637,0.823366516952215
18349,-0.0439683805416414,0.0020836959273349,196.025499734558,-0.0480777198525496,-0.0398590412307333,2020-03-28,0.806352889849871,0.789558709579569,0.823366516952146
18350,-0.0439683805416553,0.00208369592733497,196.025499734558,-0.0480777198525636,-0.039859041230747,2020-03-29,0.806352889849814,0.789558709579512,0.823366516952089
18351,-0.0439683805416511,0.00208369592733502,196.025499734558,-0.0480777198525596,-0.0398590412307427,2020-03-30,0.806352889849831,0.789558709579528,0.823366516952106
18352,-0.0439683805416348,0.00208369592733496,196.025499734558,-0.0480777198525431,-0.0398590412307265,2020-03-31,0.806352889849898,0.789558709579595,0.823366516952174
18353,-0.0439683805416418,0.00208369592733451,196.025499734558,-0.0480777198525492,-0.0398590412307344,2020-04-01,0.806352889849869,0.78955870957957,0.823366516952141
18354,-0.0439683805416298,0.002083695927335,196.025499734558,-0.0480777198525381,-0.0398590412307214,2020-04-02,0.806352889849919,0.789558709579615,0.823366516952195
18355,-0.0439683805416321,0.00208369592733478,196.025499734558,-0.04807771985254,-0.0398590412307242,2020-04-03,0.806352889849909,0.789558709579607,0.823366516952184
18356,-0.0439683805416684,0.00208369592733433,196.025499734558,-0.0480777198525755,-0.0398590412307614,2020-04-04,0.80635288984976,0.789558709579464,0.823366516952029
18357,-0.0439683805416479,0.00208369592733486,196.025499734558,-0.048077719852556,-0.0398590412307398,2020-04-05,0.806352889849844,0.789558709579543,0.823366516952119
18358,-0.0439683805416594,0.00208369592733495,196.025499734558,-0.0480777198525677,-0.0398590412307512,2020-04-06,0.806352889849797,0.789558709579495,0.823366516952071
18359,-0.0439683805416402,0.00208369592733509,196.025499734558,-0.0480777198525488,-0.0398590412307316,2020-04-07,0.806352889849876,0.789558709579572,0.823366516952152
18360,-0.0439683805416262,0.00208369592733503,196.025499734558,-0.0480777198525346,-0.0398590412307177,2020-04-08,0.806352889849934,0.78955870957963,0.82336651695221
18361,-0.0439683805416331,0.0020836959273348,196.025499734558,-0.0480777198525411,-0.0398590412307251,2020-04-09,0.806352889849905,0.789558709579604,0.82336651695218
18362,-0.0439683805416372,0.00208369592733494,196.025499734558,-0.0480777198525455,-0.0398590412307289,2020-04-10,0.806352889849888,0.789558709579586,0.823366516952164
18363,-0.0439683805416332,0.0020836959273348,196.025499734558,-0.0480777198525412,-0.0398590412307253,2020-04-11,0.806352889849904,0.789558709579603,0.823366516952179
18364,-0.0439683805416499,0.00208369592733466,196.025499734558,-0.0480777198525576,-0.0398590412307422,2020-04-12,0.806352889849836,0.789558709579536,0.823366516952109
18365,-0.0439683805416518,0.00208369592733482,196.025499734558,-0.0480777198525598,-0.0398590412307438,2020-04-13,0.806352889849828,0.789558709579527,0.823366516952102
18366,-0.0439683805416556,0.00208369592733497,196.025499734558,-0.0480777198525639,-0.0398590412307473,2020-04-14,0.806352889849812,0.78955870957951,0.823366516952087
18367,-0.0439683805416325,0.00208369592733499,196.025499734558,-0.0480777198525409,-0.0398590412307242,2020-04-15,0.806352889849907,0.789558709579604,0.823366516952184
18368,-0.0439683805416326,0.0020836959273348,196.025499734558,-0.0480777198525406,-0.0398590412307246,2020-04-16,0.806352889849907,0.789558709579605,0.823366516952182
18369,-0.0439683805416478,0.00208369592733485,196.025499734558,-0.0480777198525559,-0.0398590412307398,2020-04-17,0.806352889849844,0.789558709579543,0.823366516952119
18370,-0.0439683805416428,0.00208369592733471,196.025499734558,-0.0480777198525506,-0.0398590412307351,2020-04-18,0.806352889849865,0.789558709579564,0.823366516952138
18371,-0.0439683805416495,0.00208369592733486,196.025499734558,-0.0480777198525576,-0.0398590412307415,2020-04-19,0.806352889849837,0.789558709579536,0.823366516952112
18372,-0.0439683805416467,0.00208369592733486,196.025499734558,-0.0480777198525548,-0.0398590412307386,2020-04-20,0.806352889849849,0.789558709579548,0.823366516952123
18373,-0.0439683805416558,0.00208369592733498,196.025499734558,-0.0480777198525642,-0.0398590412307475,2020-04-21,0.806352889849812,0.78955870957951,0.823366516952087
18374,-0.0439683805416521,0.00208369592733483,196.025499734558,-0.0480777198525601,-0.039859041230744,2020-04-22,0.806352889849827,0.789558709579526,0.823366516952101
18375,-0.0439683805416327,0.0020836959273348,196.025499734558,-0.0480777198525407,-0.0398590412307247,2020-04-23,0.806352889849907,0.789558709579605,0.823366516952181
18376,-0.0439683805416281,0.00208369592733483,196.025499734558,-0.0480777198525362,-0.0398590412307201,2020-04-24,0.806352889849926,0.789558709579623,0.823366516952201
18377,-0.0439683805416456,0.00208369592733506,196.025499734558,-0.0480777198525541,-0.0398590412307371,2020-04-25,0.806352889849853,0.789558709579551,0.82336651695213
18378,-0.0439683805416513,0.00208369592733501,196.025499734558,-0.0480777198525597,-0.0398590412307429,2020-04-26,0.80635288984983,0.789558709579528,0.823366516952106
18379,-0.0439683805416405,0.00208369592733492,196.025499734558,-0.0480777198525487,-0.0398590412307323,2020-04-27,0.806352889849874,0.789558709579572,0.82336651695215
18380,-0.0439683805416522,0.00208369592733482,196.025499734558,-0.0480777198525602,-0.0398590412307442,2020-04-28,0.806352889849826,0.789558709579526,0.8233665169521
18381,-0.0439683805416232,0.00208369592733488,196.025499734558,-0.0480777198525313,-0.0398590412307151,2020-04-29,0.806352889849946,0.789558709579643,0.823366516952222
18382,-0.0439683805416447,0.00208369592733491,196.025499734558,-0.0480777198525529,-0.0398590412307366,2020-04-30,0.806352889849857,0.789558709579555,0.823366516952132
18383,-0.0439683805416578,0.00208369592733458,196.025499734558,-0.0480777198525653,-0.0398590412307503,2020-05-01,0.806352889849803,0.789558709579505,0.823366516952075
18384,-0.0439683805416354,0.00208369592733515,196.025499734558,-0.048077719852544,-0.0398590412307267,2020-05-02,0.806352889849896,0.789558709579591,0.823366516952173
18385,-0.0439683805416574,0.00208369592733498,196.025499734558,-0.0480777198525657,-0.0398590412307491,2020-05-03,0.806352889849805,0.789558709579503,0.82336651695208
