specimen_date,ereg_code,sgtf,non_sgtf,ereg_name
2020-05-07,E12000008,0,0,South East
2020-05-07,E12000009,0,0,South West
2020-05-08,E12000001,0,0,North East
2020-05-08,E12000002,0,0,North West
2020-05-08,E12000003,0,0,Yorkshire and The Humber
2020-05-08,E12000004,0,0,East Midlands
2020-05-08,E12000005,0,0,West Midlands
2020-05-08,E12000006,0,0,East of England
2020-05-08,E12000007,0,0,London
2020-05-08,E12000008,0,0,South East
2020-05-08,E12000009,0,0,South West
2020-05-09,E12000001,0,0,North East
2020-05-09,E12000002,0,0,North West
2020-05-09,E12000003,0,0,Yorkshire and The Humber
2020-05-09,E12000004,0,0,East Midlands
2020-05-09,E12000005,0,0,West Midlands
2020-05-09,E12000006,0,0,East of England
2020-05-09,E12000007,0,0,London
2020-05-09,E12000008,0,0,South East
2020-05-09,E12000009,0,0,South West
2020-05-10,E12000001,0,0,North East
2020-05-10,E12000002,0,0,North West
2020-05-10,E12000003,0,0,Yorkshire and The Humber
2020-05-10,E12000004,0,0,East Midlands
2020-05-10,E12000005,0,0,West Midlands
2020-05-10,E12000006,0,0,East of England
2020-05-10,E12000007,0,0,London
2020-05-10,E12000008,0,0,South East
2020-05-10,E12000009,0,0,South West
2020-05-11,E12000001,0,0,North East
2020-05-11,E12000002,0,0,North West
2020-05-11,E12000003,0,0,Yorkshire and The Humber
2020-05-11,E12000004,0,0,East Midlands
2020-05-11,E12000005,0,0,West Midlands
2020-05-11,E12000006,0,0,East of England
2020-05-11,E12000007,0,0,London
2020-05-11,E12000008,0,0,South East
2020-05-11,E12000009,0,0,South West
2020-05-12,E12000001,0,0,North East
2020-05-12,E12000002,0,0,North West
2020-05-12,E12000003,0,0,Yorkshire and The Humber
2020-05-12,E12000004,0,0,East Midlands
2020-05-12,E12000005,0,0,West Midlands
2020-05-12,E12000006,0,0,East of England
2020-05-12,E12000007,0,0,London
2020-05-12,E12000008,0,0,South East
2020-05-12,E12000009,0,0,South West
2020-05-13,E12000001,0,0,North East
2020-05-13,E12000002,0,0,North West
2020-05-13,E12000003,0,0,Yorkshire and The Humber
2020-05-13,E12000004,0,0,East Midlands
2020-05-13,E12000005,0,0,West Midlands
2020-05-13,E12000006,0,0,East of England
2020-05-13,E12000007,0,0,London
2020-05-13,E12000008,0,0,South East
2020-05-13,E12000009,0,0,South West
2020-05-14,E12000001,0,0,North East
2020-05-14,E12000002,0,0,North West
2020-05-14,E12000003,0,0,Yorkshire and The Humber
2020-05-14,E12000004,0,0,East Midlands
2020-05-14,E12000005,0,0,West Midlands
2020-05-14,E12000006,0,0,East of England
2020-05-14,E12000007,0,0,London
2020-05-14,E12000008,0,0,South East
2020-05-14,E12000009,0,0,South West
2020-05-15,E12000001,0,0,North East
2020-05-15,E12000002,0,0,North West
2020-05-15,E12000003,0,0,Yorkshire and The Humber
2020-05-15,E12000004,0,0,East Midlands
2020-05-15,E12000005,0,0,West Midlands
2020-05-15,E12000006,0,0,East of England
2020-05-15,E12000007,0,0,London
2020-05-15,E12000008,0,0,South East
2020-05-15,E12000009,0,0,South West
2020-05-16,E12000001,0,0,North East
2020-05-16,E12000002,0,0,North West
2020-05-16,E12000003,0,0,Yorkshire and The Humber
2020-05-16,E12000004,0,0,East Midlands
2020-05-16,E12000005,0,0,West Midlands
2020-05-16,E12000006,0,0,East of England
2020-05-16,E12000007,0,0,London
2020-05-16,E12000008,0,0,South East
2020-05-16,E12000009,0,0,South West
2020-05-17,E12000001,0,0,North East
2020-05-17,E12000002,0,0,North West
2020-05-17,E12000003,0,0,Yorkshire and The Humber
2020-05-17,E12000004,0,0,East Midlands
2020-05-17,E12000005,0,0,West Midlands
2020-05-17,E12000006,0,0,East of England
2020-05-17,E12000007,0,0,London
2020-05-17,E12000008,0,0,South East
2020-05-17,E12000009,0,0,South West
2020-05-18,E12000001,0,0,North East
2020-05-18,E12000002,0,0,North West
2020-05-18,E12000003,0,0,Yorkshire and The Humber
2020-05-18,E12000004,0,0,East Midlands
2020-05-18,E12000005,0,0,West Midlands
2020-05-18,E12000006,0,0,East of England
2020-05-18,E12000007,0,0,London
2020-05-18,E12000008,0,0,South East
2020-05-18,E12000009,0,0,South West
2020-05-19,E12000001,0,0,North East
2020-05-19,E12000002,0,0,North West
2020-05-19,E12000003,0,0,Yorkshire and The Humber
2020-05-19,E12000004,0,0,East Midlands
2020-05-19,E12000005,0,0,West Midlands
2020-05-19,E12000006,0,0,East of England
2020-05-19,E12000007,0,0,London
2020-05-19,E12000008,0,0,South East
2020-05-19,E12000009,0,0,South West
2020-05-20,E12000001,0,0,North East
2020-05-20,E12000002,0,0,North West
2020-05-20,E12000003,0,0,Yorkshire and The Humber
2020-05-20,E12000004,0,0,East Midlands
2020-05-20,E12000005,0,0,West Midlands
2020-05-20,E12000006,0,0,East of England
2020-05-20,E12000007,0,0,London
2020-05-20,E12000008,0,0,South East
2020-05-20,E12000009,0,0,South West
2020-05-21,E12000001,0,0,North East
2020-05-21,E12000002,0,0,North West
2020-05-21,E12000003,0,0,Yorkshire and The Humber
2020-05-21,E12000004,0,0,East Midlands
2020-05-21,E12000005,0,0,West Midlands
2020-05-21,E12000006,0,0,East of England
2020-05-21,E12000007,0,0,London
2020-05-21,E12000008,0,0,South East
2020-05-21,E12000009,0,0,South West
2020-05-22,E12000001,0,0,North East
2020-05-22,E12000002,0,0,North West
2020-05-22,E12000003,0,0,Yorkshire and The Humber
2020-05-22,E12000004,0,0,East Midlands
2020-05-22,E12000005,0,0,West Midlands
2020-05-22,E12000006,0,0,East of England
2020-05-22,E12000007,0,0,London
2020-05-22,E12000008,0,0,South East
2020-05-22,E12000009,0,0,South West
2020-05-23,E12000001,0,0,North East
2020-05-23,E12000002,0,0,North West
2020-05-23,E12000003,0,0,Yorkshire and The Humber
2020-05-23,E12000004,0,0,East Midlands
2020-05-23,E12000005,0,0,West Midlands
2020-05-23,E12000006,0,0,East of England
2020-05-23,E12000007,0,0,London
2020-05-23,E12000008,0,0,South East
2020-05-23,E12000009,0,0,South West
2020-05-24,E12000001,0,0,North East
2020-05-24,E12000002,0,0,North West
2020-05-24,E12000003,0,0,Yorkshire and The Humber
2020-05-24,E12000004,0,0,East Midlands
2020-05-24,E12000005,0,0,West Midlands
2020-05-24,E12000006,0,0,East of England
2020-05-24,E12000007,0,0,London
2020-05-24,E12000008,0,0,South East
2020-05-24,E12000009,0,0,South West
2020-05-25,E12000001,0,0,North East
2020-05-25,E12000002,0,0,North West
2020-05-25,E12000003,0,0,Yorkshire and The Humber
2020-05-25,E12000004,0,0,East Midlands
2020-05-25,E12000005,0,0,West Midlands
2020-05-25,E12000006,0,0,East of England
2020-05-25,E12000007,0,0,London
2020-05-25,E12000008,0,0,South East
2020-05-25,E12000009,0,0,South West
2020-05-26,E12000001,0,0,North East
2020-05-26,E12000002,0,0,North West
2020-05-26,E12000003,0,0,Yorkshire and The Humber
2020-05-26,E12000004,0,0,East Midlands
2020-05-26,E12000005,0,0,West Midlands
2020-05-26,E12000006,0,0,East of England
2020-05-26,E12000007,0,0,London
2020-05-26,E12000008,0,0,South East
2020-05-26,E12000009,0,0,South West
2020-05-27,E12000001,0,0,North East
2020-05-27,E12000002,0,0,North West
2020-05-27,E12000003,0,0,Yorkshire and The Humber
2020-05-27,E12000004,0,0,East Midlands
2020-05-27,E12000005,0,0,West Midlands
2020-05-27,E12000006,0,0,East of England
2020-05-27,E12000007,0,0,London
2020-05-27,E12000008,0,0,South East
2020-05-27,E12000009,0,0,South West
2020-05-28,E12000001,0,0,North East
2020-05-28,E12000002,0,0,North West
2020-05-28,E12000003,0,0,Yorkshire and The Humber
2020-05-28,E12000004,0,0,East Midlands
2020-05-28,E12000005,0,0,West Midlands
2020-05-28,E12000006,0,0,East of England
2020-05-28,E12000007,0,0,London
2020-05-28,E12000008,0,0,South East
2020-05-28,E12000009,0,0,South West
2020-05-29,E12000001,0,0,North East
2020-05-29,E12000002,0,0,North West
2020-05-29,E12000003,0,0,Yorkshire and The Humber
2020-05-29,E12000004,0,0,East Midlands
2020-05-29,E12000005,0,0,West Midlands
2020-05-29,E12000006,0,0,East of England
2020-05-29,E12000007,0,0,London
2020-05-29,E12000008,0,0,South East
2020-05-29,E12000009,0,0,South West
2020-05-30,E12000001,0,0,North East
2020-05-30,E12000002,0,0,North West
2020-05-30,E12000003,0,0,Yorkshire and The Humber
2020-05-30,E12000004,0,0,East Midlands
2020-05-30,E12000005,0,0,West Midlands
2020-05-30,E12000006,0,0,East of England
2020-05-30,E12000007,0,0,London
2020-05-30,E12000008,0,0,South East
2020-05-30,E12000009,0,0,South West
2020-05-31,E12000001,0,0,North East
2020-05-31,E12000002,0,0,North West
2020-05-31,E12000003,0,0,Yorkshire and The Humber
2020-05-31,E12000004,0,0,East Midlands
2020-05-31,E12000005,0,0,West Midlands
2020-05-31,E12000006,0,0,East of England
2020-05-31,E12000007,0,0,London
2020-05-31,E12000008,0,0,South East
2020-05-31,E12000009,0,0,South West
2020-06-01,E12000001,0,0,North East
2020-06-01,E12000002,0,0,North West
2020-06-01,E12000003,0,0,Yorkshire and The Humber
2020-06-01,E12000004,0,0,East Midlands
2020-06-01,E12000005,0,0,West Midlands
2020-06-01,E12000006,0,0,East of England
2020-06-01,E12000007,0,0,London
2020-06-01,E12000008,0,0,South East
2020-06-01,E12000009,0,0,South West
2020-06-02,E12000001,0,0,North East
2020-06-02,E12000002,0,0,North West
2020-06-02,E12000003,0,0,Yorkshire and The Humber
2020-06-02,E12000004,0,0,East Midlands
2020-06-02,E12000005,0,0,West Midlands
2020-06-02,E12000006,0,0,East of England
2020-06-02,E12000007,0,0,London
2020-06-02,E12000008,0,0,South East
2020-06-02,E12000009,0,0,South West
2020-06-03,E12000001,0,0,North East
2020-06-03,E12000002,0,0,North West
2020-06-03,E12000003,0,0,Yorkshire and The Humber
2020-06-03,E12000004,0,0,East Midlands
2020-06-03,E12000005,0,0,West Midlands
2020-06-03,E12000006,0,0,East of England
2020-06-03,E12000007,0,0,London
2020-06-03,E12000008,0,0,South East
2020-06-03,E12000009,0,0,South West
2020-06-04,E12000001,0,0,North East
2020-06-04,E12000002,0,0,North West
2020-06-04,E12000003,0,0,Yorkshire and The Humber
2020-06-04,E12000004,0,0,East Midlands
2020-06-04,E12000005,0,0,West Midlands
2020-06-04,E12000006,0,0,East of England
2020-06-04,E12000007,0,0,London
2020-06-04,E12000008,0,0,South East
2020-06-04,E12000009,0,0,South West
2020-06-05,E12000001,0,0,North East
2020-06-05,E12000002,0,0,North West
2020-06-05,E12000003,0,0,Yorkshire and The Humber
2020-06-05,E12000004,0,0,East Midlands
2020-06-05,E12000005,0,0,West Midlands
2020-06-05,E12000006,0,0,East of England
2020-06-05,E12000007,0,0,London
2020-06-05,E12000008,0,0,South East
2020-06-05,E12000009,0,0,South West
2020-06-06,E12000001,0,0,North East
2020-06-06,E12000002,0,0,North West
2020-06-06,E12000003,0,0,Yorkshire and The Humber
2020-06-06,E12000004,0,0,East Midlands
2020-06-06,E12000005,0,0,West Midlands
2020-06-06,E12000006,0,0,East of England
2020-06-06,E12000007,0,0,London
2020-06-06,E12000008,0,0,South East
2020-06-06,E12000009,0,0,South West
2020-06-07,E12000001,0,0,North East
2020-06-07,E12000002,0,0,North West
2020-06-07,E12000003,0,0,Yorkshire and The Humber
2020-06-07,E12000004,0,0,East Midlands
2020-06-07,E12000005,0,0,West Midlands
2020-06-07,E12000006,0,0,East of England
2020-06-07,E12000007,0,0,London
2020-06-07,E12000008,0,0,South East
2020-06-07,E12000009,0,0,South West
2020-06-08,E12000001,0,0,North East
2020-06-08,E12000002,0,0,North West
2020-06-08,E12000003,0,0,Yorkshire and The Humber
2020-06-08,E12000004,0,0,East Midlands
2020-06-08,E12000005,0,0,West Midlands
2020-06-08,E12000006,0,0,East of England
2020-06-08,E12000007,0,0,London
2020-06-08,E12000008,0,0,South East
2020-06-08,E12000009,0,0,South West
2020-06-09,E12000001,0,0,North East
2020-06-09,E12000002,0,0,North West
2020-06-09,E12000003,0,0,Yorkshire and The Humber
2020-06-09,E12000004,0,0,East Midlands
2020-06-09,E12000005,0,0,West Midlands
2020-06-09,E12000006,0,0,East of England
2020-06-09,E12000007,0,0,London
2020-06-09,E12000008,0,0,South East
2020-06-09,E12000009,0,0,South West
2020-06-10,E12000001,0,0,North East
2020-06-10,E12000002,0,0,North West
2020-06-10,E12000003,0,0,Yorkshire and The Humber
2020-06-10,E12000004,0,0,East Midlands
2020-06-10,E12000005,0,0,West Midlands
2020-06-10,E12000006,0,0,East of England
2020-06-10,E12000007,0,0,London
2020-06-10,E12000008,0,0,South East
2020-06-10,E12000009,0,0,South West
2020-06-11,E12000001,0,0,North East
2020-06-11,E12000002,0,0,North West
2020-06-11,E12000003,0,0,Yorkshire and The Humber
2020-06-11,E12000004,0,0,East Midlands
2020-06-11,E12000005,0,0,West Midlands
2020-06-11,E12000006,0,0,East of England
2020-06-11,E12000007,0,0,London
2020-06-11,E12000008,0,0,South East
2020-06-11,E12000009,0,0,South West
2020-06-12,E12000001,0,0,North East
2020-06-12,E12000002,0,0,North West
2020-06-12,E12000003,0,0,Yorkshire and The Humber
2020-06-12,E12000004,0,0,East Midlands
2020-06-12,E12000005,0,0,West Midlands
2020-06-12,E12000006,0,0,East of England
2020-06-12,E12000007,0,0,London
2020-06-12,E12000008,0,0,South East
2020-06-12,E12000009,0,0,South West
2020-06-13,E12000001,0,0,North East
2020-06-13,E12000002,0,0,North West
2020-06-13,E12000003,0,0,Yorkshire and The Humber
2020-06-13,E12000004,0,0,East Midlands
2020-06-13,E12000005,0,0,West Midlands
2020-06-13,E12000006,0,0,East of England
2020-06-13,E12000007,0,0,London
2020-06-13,E12000008,0,0,South East
2020-06-13,E12000009,0,0,South West
2020-06-14,E12000001,0,0,North East
2020-06-14,E12000002,0,0,North West
2020-06-14,E12000003,0,0,Yorkshire and The Humber
2020-06-14,E12000004,0,0,East Midlands
2020-06-14,E12000005,0,0,West Midlands
2020-06-14,E12000006,0,0,East of England
2020-06-14,E12000007,0,0,London
2020-06-14,E12000008,0,0,South East
2020-06-14,E12000009,0,0,South West
2020-06-15,E12000001,0,0,North East
2020-06-15,E12000002,0,0,North West
2020-06-15,E12000003,0,0,Yorkshire and The Humber
2020-06-15,E12000004,0,0,East Midlands
2020-06-15,E12000005,0,0,West Midlands
2020-06-15,E12000006,0,0,East of England
2020-06-15,E12000007,0,0,London
2020-06-15,E12000008,0,0,South East
2020-06-15,E12000009,0,0,South West
2020-06-16,E12000001,0,0,North East
2020-06-16,E12000002,0,0,North West
2020-06-16,E12000003,0,0,Yorkshire and The Humber
2020-06-16,E12000004,0,0,East Midlands
2020-06-16,E12000005,0,0,West Midlands
2020-06-16,E12000006,0,0,East of England
2020-06-16,E12000007,0,0,London
2020-06-16,E12000008,0,0,South East
2020-06-16,E12000009,0,0,South West
2020-06-17,E12000001,0,0,North East
2020-06-17,E12000002,0,0,North West
2020-06-17,E12000003,0,0,Yorkshire and The Humber
2020-06-17,E12000004,0,0,East Midlands
2020-06-17,E12000005,0,0,West Midlands
2020-06-17,E12000006,0,0,East of England
2020-06-17,E12000007,0,0,London
2020-06-17,E12000008,0,0,South East
2020-06-17,E12000009,0,0,South West
2020-06-18,E12000001,0,0,North East
2020-06-18,E12000002,0,0,North West
2020-06-18,E12000003,0,0,Yorkshire and The Humber
2020-06-18,E12000004,0,0,East Midlands
2020-06-18,E12000005,0,0,West Midlands
2020-06-18,E12000006,0,0,East of England
2020-06-18,E12000007,0,0,London
2020-06-18,E12000008,0,0,South East
2020-06-18,E12000009,0,0,South West
2020-06-19,E12000001,0,0,North East
2020-06-19,E12000002,0,0,North West
2020-06-19,E12000003,0,0,Yorkshire and The Humber
2020-06-19,E12000004,0,0,East Midlands
2020-06-19,E12000005,0,0,West Midlands
2020-06-19,E12000006,0,0,East of England
2020-06-19,E12000007,0,0,London
2020-06-19,E12000008,0,0,South East
2020-06-19,E12000009,0,0,South West
