"date_num","variant","prob","date","totcases","cases","smoothed_totcases","smoothed_cases","totinfections","infections","cuminfections","cuminfectionsperpop"
18463,"Omicron (BA.1)",9.91536689279329e-109,2020-07-20,9300,NA,12165.9618019995,NA,152200.787898583,0,0,0
18463,"Omicron (BA.2)",1.2862563172967e-205,2020-07-20,9300,NA,12165.9618019995,NA,152200.787898583,0,0,0
18463,"Omicron (BA.3)",1.85361771759913e-70,2020-07-20,9300,NA,12165.9618019995,NA,152200.787898583,0,0,0
18463,"Omicron (BA.5)",1.06739867525602e-56,2020-07-20,9300,NA,12165.9618019995,NA,152200.787898583,0,0,0
18464,"Omicron (BA.4)",2.22681266738044e-63,2020-07-21,8170,NA,12006.6487971552,NA,150360.472481184,0,0,0
18464,"Beta",0.0127524512316039,2020-07-21,8170,104.187526562204,12006.6487971552,153.114203240718,150360.472481184,1917.46459247723,27849.8629274298,0.0459172700392111
18464,"Alpha",9.48865975565280e-11,2020-07-21,8170,NA,12006.6487971552,NA,150360.472481184,0,0,0
18464,"Other",0.987247548673509,2020-07-21,8170,8065.81247266257,12006.6487971552,11853.5345927752,150360.472481184,148443.00787444,5360195.96341015,8.83758624436819
18464,"Delta",3.06292003091939e-17,2020-07-21,8170,NA,12006.6487971552,NA,150360.472481184,0,0,0
18464,"Omicron (BA.1)",2.44898488512198e-108,2020-07-21,8170,NA,12006.6487971552,NA,150360.472481184,0,0,0
18464,"Omicron (BA.2)",6.51526203148574e-205,2020-07-21,8170,NA,12006.6487971552,NA,150360.472481184,0,0,0
18464,"Omicron (BA.3)",3.26157318776988e-70,2020-07-21,8170,NA,12006.6487971552,NA,150360.472481184,0,0,0
18464,"Omicron (BA.5)",1.57152340020307e-56,2020-07-21,8170,NA,12006.6487971552,NA,150360.472481184,0,0,0
18465,"Omicron (BA.4)",3.50009515292012e-63,2020-07-22,13150,NA,11819.9584683509,NA,148083.504479114,0,0,0
18465,"Beta",0.0134465899012427,2020-07-22,13150,176.822657201342,11819.9584683509,158.938134173636,148083.504479114,1991.21815586949,29841.0810832993,0.0492002772844635
18465,"Alpha",1.08634285217087e-10,2020-07-22,13150,NA,11819.9584683509,NA,148083.504479114,0,0,0
18465,"Other",0.986553409990123,2020-07-22,13150,12973.1773413701,11819.9584683509,11661.0203328932,148083.504479114,146092.286307157,5506288.24971731,9.07845489706107
18465,"Delta",3.68418280645711e-17,2020-07-22,13150,NA,11819.9584683509,NA,148083.504479114,0,0,0
18465,"Omicron (BA.1)",6.04378111305949e-108,2020-07-22,13150,NA,11819.9584683509,NA,148083.504479114,0,0,0
18465,"Omicron (BA.2)",3.29566886994294e-204,2020-07-22,13150,NA,11819.9584683509,NA,148083.504479114,0,0,0
18465,"Omicron (BA.3)",5.73601217312193e-70,2020-07-22,13150,NA,11819.9584683509,NA,148083.504479114,0,0,0
18465,"Omicron (BA.5)",2.31302570980137e-56,2020-07-22,13150,NA,11819.9584683509,NA,148083.504479114,0,0,0
18466,"Omicron (BA.4)",5.49938150484276e-63,2020-07-23,13104,NA,11605.5718519523,NA,145412.23470855,0,0,0
18466,"Beta",0.0141762377054312,2020-07-23,13104,185.765418891971,11605.5718519523,164.523345280737,145412.23470855,2061.39840450635,31902.4794878056,0.0525989937321804
18466,"Alpha",1.24340548036226e-10,2020-07-23,13104,NA,11605.5718519523,NA,145412.23470855,0,0,0
18466,"Other",0.985823762170228,2020-07-23,13104,12918.2345794787,11605.5718519523,11441.0485052285,145412.23470855,143350.836285963,5649639.08600327,9.31480360287844
18466,"Delta",4.43035507515618e-17,2020-07-23,13104,NA,11605.5718519523,NA,145412.23470855,0,0,0
18466,"Omicron (BA.1)",1.49029912858816e-107,2020-07-23,13104,NA,11605.5718519523,NA,145412.23470855,0,0,0
18466,"Omicron (BA.2)",1.66478296632808e-203,2020-07-23,13104,NA,11605.5718519523,NA,145412.23470855,0,0,0
18466,"Omicron (BA.3)",1.00824650518978e-69,2020-07-23,13104,NA,11605.5718519523,NA,145412.23470855,0,0,0
18466,"Omicron (BA.5)",3.40332858466365e-56,2020-07-23,13104,NA,11605.5718519523,NA,145412.23470855,0,0,0
18467,"Omicron (BA.4)",8.63741635259244e-63,2020-07-24,13944,NA,11363.4775022174,NA,142390.672862719,0,0,0
18467,"Beta",0.0149430414568732,2020-07-24,13944,208.36577007464,11363.4775022174,169.80491540988,142390.672862719,2127.74972765968,34030.2292154653,0.0561071064677939
18467,"Alpha",1.42279058957899e-10,2020-07-24,13944,NA,11363.4775022174,NA,142390.672862719,0,0,0
18467,"Other",0.985056958400848,2020-07-24,13944,13735.6342279414,11363.4775022174,11193.6725851907,142390.672862719,140262.9231148,5789902.00911807,9.54606113308366
18467,"Delta",5.32630850491373e-17,2020-07-24,13944,NA,11363.4775022174,NA,142390.672862719,0,0,0
18467,"Omicron (BA.1)",3.67178316329923e-107,2020-07-24,13944,NA,11363.4775022174,NA,142390.672862719,0,0,0
18467,"Omicron (BA.2)",8.39786853375951e-203,2020-07-24,13944,NA,11363.4775022174,NA,142390.672862719,0,0,0
18467,"Omicron (BA.3)",1.77131102332628e-69,2020-07-24,13944,NA,11363.4775022174,NA,142390.672862719,0,0,0
18467,"Omicron (BA.5)",5.00598429746543e-56,2020-07-24,13944,NA,11363.4775022174,NA,142390.672862719,0,0,0
18468,"Omicron (BA.4)",1.35608844419577e-62,2020-07-25,12204,NA,11093.9895499946,NA,139063.626449789,0,0,0
18468,"Beta",0.0157487112484858,2020-07-25,12204,192.19727207652,11093.9895499946,174.716038016583,139063.626449789,2190.07289812502,36220.3021135903,0.0597179741022525
18468,"Alpha",1.62760873392387e-10,2020-07-25,12204,NA,11093.9895499946,NA,139063.626449789,0,0,0
18468,"Other",0.984251288588753,2020-07-25,12204,12011.8027259371,11093.9895499946,10919.2735101723,139063.626449789,136873.55352903,5926775.5626471,9.7717304634856
18468,"Delta",6.40181409716774e-17,2020-07-25,12204,NA,11093.9895499946,NA,139063.626449789,0,0,0
18468,"Omicron (BA.1)",9.03891268307292e-107,2020-07-25,12204,NA,11093.9895499946,NA,139063.626449789,0,0,0
18468,"Omicron (BA.2)",4.23031692387848e-202,2020-07-25,12204,NA,11093.9895499946,NA,139063.626449789,0,0,0
18468,"Omicron (BA.3)",3.11022670871888e-69,2020-07-25,12204,NA,11093.9895499946,NA,139063.626449789,0,0,0
18468,"Omicron (BA.5)",7.36097935588132e-56,2020-07-25,12204,NA,11093.9895499946,NA,139063.626449789,0,0,0
18469,"Omicron (BA.4)",2.12825883051579e-62,2020-07-26,11233,NA,10797.7607237721,NA,135475.910713809,0,0,0
18469,"Beta",0.0165950218113433,2020-07-26,11233,186.411880006819,10797.7607237721,179.189074724663,135475.910713809,2248.22569320725,38468.5278067976,0.0634247207578137
18469,"Alpha",1.86139398738673e-10,2020-07-26,11233,NA,10797.7607237721,NA,135475.910713809,0,0,0
18469,"Other",0.983404978002517,2020-07-26,11233,11046.5881179023,10797.7607237721,10618.5716470375,135475.910713809,133227.684995384,6060003.24764249,9.99138869320733
18469,"Delta",7.69249569980096e-17,2020-07-26,11233,NA,10797.7607237721,NA,135475.910713809,0,0,0
18469,"Omicron (BA.1)",2.22324660402413e-106,2020-07-26,11233,NA,10797.7607237721,NA,135475.910713809,0,0,0
18469,"Omicron (BA.2)",2.12796304249446e-201,2020-07-26,11233,NA,10797.7607237721,NA,135475.910713809,0,0,0
18469,"Omicron (BA.3)",5.45828285576214e-69,2020-07-26,11233,NA,10797.7607237721,NA,135475.910713809,0,0,0
18469,"Omicron (BA.5)",1.08203306776801e-55,2020-07-26,11233,NA,10797.7607237721,NA,135475.910713809,0,0,0
18470,"Omicron (BA.4)",3.33880627023903e-62,2020-07-27,7096,NA,10475.7895160078,NA,131671.641781761,0,0,0
18470,"Beta",0.0174838138013085,2020-07-27,7096,124.065142734085,10475.7895160078,183.156753319581,131671.641781761,2302.1224678249,40770.6502746225,0.067220329349996
18470,"Alpha",2.12816002850744e-10,2020-07-27,7096,NA,10475.7895160078,NA,131671.641781761,0,0,0
18470,"Other",0.982516185985876,2020-07-27,7096,6971.93485575577,10475.7895160078,10292.6327604588,131671.641781761,129369.519285914,6189372.7669284,10.2046857987397
18470,"Delta",9.24096657404689e-17,2020-07-27,7096,NA,10475.7895160078,NA,131671.641781761,0,0,0
18470,"Omicron (BA.1)",5.46371486370931e-106,2020-07-27,7096,NA,10475.7895160078,NA,131671.641781761,0,0,0
18470,"Omicron (BA.2)",1.06890110072508e-200,2020-07-27,7096,NA,10475.7895160078,NA,131671.641781761,0,0,0
18470,"Omicron (BA.3)",9.57380138700511e-69,2020-07-27,7096,NA,10475.7895160078,NA,131671.641781761,0,0,0
18470,"Omicron (BA.5)",1.59001986932174e-55,2020-07-27,7096,NA,10475.7895160078,NA,131671.641781761,0,0,0
18471,"Omicron (BA.4)",5.2358402633889e-62,2020-07-28,7232,NA,10129.420784354,NA,127693.621170527,0,0,0
18471,"Beta",0.0184169950021172,2020-07-28,7232,133.191707855311,10129.420784354,186.55349195979,127693.621170527,2351.73278289984,43122.3830575223,0.0710977326080968
18471,"Alpha",2.43246340175736e-10,2020-07-28,7232,NA,10129.420784354,NA,127693.621170527,0,0,0
18471,"Other",0.981583004754636,2020-07-28,7232,7098.80829038553,10129.420784354,9942.86728993027,127693.621170527,125341.888356566,6314714.65528497,10.4113423754665
18471,"Delta",1.1098183611663e-16,2020-07-28,7232,NA,10129.420784354,NA,127693.621170527,0,0,0
18471,"Omicron (BA.1)",1.34157199503019e-105,2020-07-28,7232,NA,10129.420784354,NA,127693.621170527,0,0,0
18471,"Omicron (BA.2)",5.36152237930618e-200,2020-07-28,7232,NA,10129.420784354,NA,127693.621170527,0,0,0
18471,"Omicron (BA.3)",1.67831993804055e-68,2020-07-28,7232,NA,10129.420784354,NA,127693.621170527,0,0,0
18471,"Omicron (BA.5)",2.33571519661991e-55,2020-07-28,7232,NA,10129.420784354,NA,127693.621170527,0,0,0
18472,"Omicron (BA.4)",8.20744452799634e-62,2020-07-29,11362,NA,9760.33922272882,NA,123582.815964983,0,0,0
18472,"Beta",0.0193965414317879,2020-07-29,11362,220.383503747974,9760.33922272882,189.316824121964,123582.815964983,2397.07921012181,45519.4622676441,0.075049900476332
18472,"Alpha",2.77947483455495e-10,2020-07-29,11362,NA,9760.33922272882,NA,123582.815964983,0,0,0
18472,"Other",0.980603458290265,2020-07-29,11362,11141.616493094,9760.33922272882,9571.022395894,123582.815964983,121185.736720512,6435900.39200548,10.6111465257561
18472,"Delta",1.33250602193308e-16,2020-07-29,11362,NA,9760.33922272882,NA,123582.815964983,0,0,0
18472,"Omicron (BA.1)",3.29125929791872e-105,2020-07-29,11362,NA,9760.33922272882,NA,123582.815964983,0,0,0
18472,"Omicron (BA.2)",2.68541079182501e-199,2020-07-29,11362,NA,9760.33922272882,NA,123582.815964983,0,0,0
18472,"Omicron (BA.3)",2.94052314432366e-68,2020-07-29,11362,NA,9760.33922272882,NA,123582.815964983,0,0,0
18472,"Omicron (BA.5)",3.42997326037698e-55,2020-07-29,11362,NA,9760.33922272882,NA,123582.815964983,0,0,0
18473,"Omicron (BA.4)",1.28603827430752e-61,2020-07-30,11046,NA,9370.55531946753,NA,119377.935554028,0,0,0
18473,"Beta",0.0204244983382103,2020-07-30,11046,225.609008643871,9370.55531946753,191.388891550573,119377.935554028,2438.23444634223,47957.6967139864,0.0790699227573513
18473,"Alpha",3.17505959029703e-10,2020-07-30,11046,NA,9370.55531946753,NA,119377.935554028,0,0,0
18473,"Other",0.979575501344284,2020-07-30,11046,10820.390987849,9370.55531946753,9179.16642494175,119377.935554028,116939.701069783,6552840.09307526,10.8039500539572
18473,"Delta",1.59943864742385e-16,2020-07-30,11046,NA,9370.55531946753,NA,119377.935554028,0,0,0
18473,"Omicron (BA.1)",8.06731331570931e-105,2020-07-30,11046,NA,9370.55531946753,NA,119377.935554028,0,0,0
18473,"Omicron (BA.2)",1.34307467397579e-198,2020-07-30,11046,NA,9370.55531946753,NA,119377.935554028,0,0,0
18473,"Omicron (BA.3)",5.14910163265178e-68,2020-07-30,11046,NA,9370.55531946753,NA,119377.935554028,0,0,0
18473,"Omicron (BA.5)",5.0351597551347e-55,2020-07-30,11046,NA,9370.55531946753,NA,119377.935554028,0,0,0
18474,"Omicron (BA.4)",2.01429063920011e-61,2020-07-31,11014,NA,8962.4080439124,NA,115115.102860257,0,0,0
18474,"Beta",0.021502981068836,2020-07-31,11014,236.83383349216,8962.4080439124,192.718490499432,115115.102860257,2475.31787754121,50433.0145915276,0.0831510860906186
18474,"Alpha",3.62586795001185e-10,2020-07-31,11014,NA,8962.4080439124,NA,115115.102860257,0,0,0
18474,"Other",0.978497018568577,2020-07-31,11014,10777.1661625143,8962.4080439124,8769.68955016332,115115.102860257,112639.784940976,6665479.87801624,10.989664125002
18474,"Delta",1.91931141146936e-16,2020-07-31,11014,NA,8962.4080439124,NA,115115.102860257,0,0,0
18474,"Omicron (BA.1)",1.97565438935987e-104,2020-07-31,11014,NA,8962.4080439124,NA,115115.102860257,0,0,0
18474,"Omicron (BA.2)",6.70735340783067e-198,2020-07-31,11014,NA,8962.4080439124,NA,115115.102860257,0,0,0
18474,"Omicron (BA.3)",9.01141120601008e-68,2020-07-31,11014,NA,8962.4080439124,NA,115115.102860257,0,0,0
18474,"Omicron (BA.5)",7.38899830740105e-55,2020-07-31,11014,NA,8962.4080439124,NA,115115.102860257,0,0,0
18475,"Omicron (BA.4)",3.15362878275542e-61,2020-08-01,10107,NA,8540.41414938391,NA,110827.615562604,0,0,0
18475,"Beta",0.0226341757983575,2020-08-01,10107,228.763614794,8540.41414938391,193.305235247935,110827.615562604,2508.49173395676,52941.5063254843,0.0872869445915873
18475,"Alpha",4.13943703921047e-10,2020-08-01,10107,NA,8540.41414938391,NA,110827.615562604,0,0,0
18475,"Other",0.977365823787699,2020-08-01,10107,9878.23638102227,8540.41414938391,8347.10891060072,110827.615562604,108319.123782771,6773799.00179901,11.168254535666
18475,"Delta",2.30250745042279e-16,2020-08-01,10107,NA,8540.41414938391,NA,110827.615562604,0,0,0
18475,"Omicron (BA.1)",4.83397858451607e-104,2020-08-01,10107,NA,8540.41414938391,NA,110827.615562604,0,0,0
18475,"Omicron (BA.2)",3.34471068316266e-197,2020-08-01,10107,NA,8540.41414938391,NA,110827.615562604,0,0,0
18475,"Omicron (BA.3)",1.57618090492099e-67,2020-08-01,10107,NA,8540.41414938391,NA,110827.615562604,0,0,0
18475,"Omicron (BA.5)",1.08394127480142e-54,2020-08-01,10107,NA,8540.41414938391,NA,110827.615562604,0,0,0
18476,"Omicron (BA.4)",4.93533975540037e-61,2020-08-02,8195,NA,8112.0664923189,NA,106545.962755563,0,0,0
18476,"Beta",0.0238203400972466,2020-08-02,8195,195.207687096936,8112.0664923189,193.232182738514,106545.962755563,2537.96106882609,55479.4673943104,0.0914713904558257
18476,"Alpha",4.72430535329659e-10,2020-08-02,8195,NA,8112.0664923189,NA,106545.962755563,0,0,0
18476,"Other",0.976179659430323,2020-08-02,8195,7999.79230903149,8112.0664923189,7918.83430574799,106545.962755563,104008.001636402,6877807.00343541,11.3397370133292
18476,"Delta",2.76142101802851e-16,2020-08-02,8195,NA,8112.0664923189,NA,106545.962755563,0,0,0
18476,"Omicron (BA.1)",1.18169828120105e-103,2020-08-02,8195,NA,8112.0664923189,NA,106545.962755563,0,0,0
18476,"Omicron (BA.2)",1.66539386272885e-196,2020-08-02,8195,NA,8112.0664923189,NA,106545.962755563,0,0,0
18476,"Omicron (BA.3)",2.75529823827449e-67,2020-08-02,8195,NA,8112.0664923189,NA,106545.962755563,0,0,0
18476,"Omicron (BA.5)",1.58954144436194e-54,2020-08-02,8195,NA,8112.0664923189,NA,106545.962755563,0,0,0
18477,"Omicron (BA.4)",7.72039285723905e-61,2020-08-03,5377,NA,7684.26951362181,NA,102298.804197105,0,0,0
18477,"Beta",0.0250638033230101,2020-08-03,5377,134.768070467825,7684.26951362181,192.597019770419,102298.804197105,2563.99710857537,58043.4645028858,0.0956987630616081
18477,"Alpha",5.39014148561485e-10,2020-08-03,5377,NA,7684.26951362181,NA,102298.804197105,0,0,0
18477,"Other",0.974936196137975,2020-08-03,5377,5242.23192663389,7684.26951362181,7491.67248970946,102298.804197105,99734.8070333895,6977541.8104688,11.5041740907681
18477,"Delta",3.31084153004289e-16,2020-08-03,5377,NA,7684.26951362181,NA,102298.804197105,0,0,0
18477,"Omicron (BA.1)",2.8861108812715e-103,2020-08-03,5377,NA,7684.26951362181,NA,102298.804197105,0,0,0
18477,"Omicron (BA.2)",8.27982301015864e-196,2020-08-03,5377,NA,7684.26951362181,NA,102298.804197105,0,0,0
18477,"Omicron (BA.3)",4.8136866129983e-67,2020-08-03,5377,NA,7684.26951362181,NA,102298.804197105,0,0,0
18477,"Omicron (BA.5)",2.33013923594802e-54,2020-08-03,5377,NA,7684.26951362181,NA,102298.804197105,0,0,0
18478,"Omicron (BA.4)",1.20718929174144e-60,2020-08-04,4456,NA,7262.93833187847,NA,98112.0501051611,0,0,0
18478,"Beta",0.0263669668149851,2020-08-04,4456,117.491204127573,7262.93833187847,191.501653975923,98112.0501051611,2586.91716927293,60630.3816721587,0.0999639249598947
18478,"Alpha",6.14788872809133e-10,2020-08-04,4456,NA,7262.93833187847,NA,98112.0501051611,0,0,0
18478,"Other",0.973633032570226,2020-08-04,4456,4338.50879313293,7262.93833187847,7071.43667343737,98112.0501051611,95525.1328755699,7073066.94334437,11.66167049688
18478,"Delta",3.96840976172028e-16,2020-08-04,4456,NA,7262.93833187847,NA,98112.0501051611,0,0,0
18478,"Omicron (BA.1)",7.04239366373037e-103,2020-08-04,4456,NA,7262.93833187847,NA,98112.0501051611,0,0,0
18478,"Omicron (BA.2)",4.11022362961937e-195,2020-08-04,4456,NA,7262.93833187847,NA,98112.0501051611,0,0,0
18478,"Omicron (BA.3)",8.4048692462873e-67,2020-08-04,4456,NA,7262.93833187847,NA,98112.0501051611,0,0,0
18478,"Omicron (BA.5)",3.41455224661961e-54,2020-08-04,4456,NA,7262.93833187847,NA,98112.0501051611,0,0,0
18479,"Omicron (BA.4)",1.88678625604256e-60,2020-08-05,8559,NA,6853.00376731327,NA,94008.2723309507,0,0,0
18479,"Beta",0.027732303872506,2020-08-05,8559,237.360788844779,6853.00376731327,190.04958291456,94008.2723309507,2607.06597481123,63237.4476469699,0.104262307062793
18479,"Alpha",7.00992739670483e-10,2020-08-05,8559,NA,6853.00376731327,NA,94008.2723309507,0,0,0
18479,"Other",0.972267695426501,2020-08-05,8559,8321.63920515542,6853.00376731327,6662.9541795948,94008.2723309507,91401.2062902403,7164468.14963461,11.8123676073855
18479,"Delta",4.75515949993193e-16,2020-08-05,8559,NA,6853.00376731327,NA,94008.2723309507,0,0,0
18479,"Omicron (BA.1)",1.7168200211786e-102,2020-08-05,8559,NA,6853.00376731327,NA,94008.2723309507,0,0,0
18479,"Omicron (BA.2)",2.03725187110339e-194,2020-08-05,8559,NA,6853.00376731327,NA,94008.2723309507,0,0,0
18479,"Omicron (BA.3)",1.46664606793116e-66,2020-08-05,8559,NA,6853.00376731327,NA,94008.2723309507,0,0,0
18479,"Omicron (BA.5)",5.00178982595773e-54,2020-08-05,8559,NA,6853.00376731327,NA,94008.2723309507,0,0,0
18480,"Omicron (BA.4)",2.94767142377798e-60,2020-08-06,8307,NA,6458.45436203062,NA,90006.8174031721,0,0,0
18480,"Beta",0.0291623594952597,2020-08-06,8307,242.251720327122,6458.45436203062,188.343767889265,90006.8174031721,2624.8111661355,65862.2588131055,0.108589946427893
18480,"Alpha",7.99025693407509e-10,2020-08-06,8307,NA,6458.45436203062,NA,90006.8174031721,0,0,0
18480,"Other",0.970837639705714,2020-08-06,8307,8064.74827303537,6458.45436203062,6270.11058898088,90006.8174031721,87382.0061651188,7251850.15579973,11.956438089316
18480,"Delta",5.69616034989579e-16,2020-08-06,8307,NA,6458.45436203062,NA,90006.8174031721,0,0,0
18480,"Omicron (BA.1)",4.18140938343403e-102,2020-08-06,8307,NA,6458.45436203062,NA,90006.8174031721,0,0,0
18480,"Omicron (BA.2)",1.00821557220352e-193,2020-08-06,8307,NA,6458.45436203062,NA,90006.8174031721,0,0,0
18480,"Omicron (BA.3)",2.55775011231703e-66,2020-08-06,8307,NA,6458.45436203062,NA,90006.8174031721,0,0,0
18480,"Omicron (BA.5)",7.32410855545402e-54,2020-08-06,8307,NA,6458.45436203062,NA,90006.8174031721,0,0,0
18481,"Omicron (BA.4)",4.60301206196195e-60,2020-08-07,7292,NA,6082.40584436204,NA,86123.9678450884,0,0,0
18481,"Beta",0.0306597498637236,2020-08-07,7292,223.570896006273,6082.40584436204,186.485041757791,86123.9678450884,2640.53931140179,68502.7981245072,0.112943517464373
18481,"Alpha",9.10470006067328e-10,2020-08-07,7292,NA,6082.40584436204,NA,86123.9678450884,0,0,0
18481,"Other",0.969340249225806,2020-08-07,7292,7068.42909735458,6082.40584436204,5895.92079706639,86123.9678450884,83483.4284552733,7335333.584255,12.0940808180493
18481,"Delta",6.82128021571856e-16,2020-08-07,7292,NA,6082.40584436204,NA,86123.9678450884,0,0,0
18481,"Omicron (BA.1)",1.01744344341783e-101,2020-08-07,7292,NA,6082.40584436204,NA,86123.9678450884,0,0,0
18481,"Omicron (BA.2)",4.98179623549349e-193,2020-08-07,7292,NA,6082.40584436204,NA,86123.9678450884,0,0,0
18481,"Omicron (BA.3)",4.45786081505267e-66,2020-08-07,7292,NA,6082.40584436204,NA,86123.9678450884,0,0,0
18481,"Omicron (BA.5)",1.07206122675655e-53,2020-08-07,7292,NA,6082.40584436204,NA,86123.9678450884,0,0,0
18482,"Omicron (BA.4)",7.18471293640874e-60,2020-08-08,7712,NA,5727.18925362648,NA,82373.1379250496,0,0,0
18482,"Beta",0.0322271615366677,2020-08-08,7712,248.535869770781,5727.18925362648,184.571053227688,82373.1379250496,2654.65242219278,71157.4505467,0.117320357395244
18482,"Alpha",1.0371131486036e-09,2020-08-08,7712,NA,5727.18925362648,NA,82373.1379250496,0,0,0
18482,"Other",0.967772837426218,2020-08-08,7712,7463.46412223099,5727.18925362648,5542.61819445904,82373.1379250496,79718.4854174265,7415052.06967243,12.2255161228322
18482,"Delta",8.16608928574578e-16,2020-08-08,7712,NA,5727.18925362648,NA,82373.1379250496,0,0,0
18482,"Omicron (BA.1)",2.47333934527624e-101,2020-08-08,7712,NA,5727.18925362648,NA,82373.1379250496,0,0,0
18482,"Omicron (BA.2)",2.45774509876384e-192,2020-08-08,7712,NA,5727.18925362648,NA,82373.1379250496,0,0,0
18482,"Omicron (BA.3)",7.76475265334296e-66,2020-08-08,7712,NA,5727.18925362648,NA,82373.1379250496,0,0,0
18482,"Omicron (BA.5)",1.56861971122892e-53,2020-08-08,7712,NA,5727.18925362648,NA,82373.1379250496,0,0,0
18483,"Omicron (BA.4)",1.12093012048951e-59,2020-08-09,6670,NA,5394.45008526797,NA,78765.0942128696,0,0,0
18483,"Beta",0.0338673503418664,2020-08-09,6670,225.895226780249,5394.45008526797,182.695730939481,78765.0942128696,2667.56504041737,73825.0155871174,0.121718486916642
18483,"Alpha",1.18097339533955e-09,2020-08-09,6670,NA,5394.45008526797,NA,78765.0942128696,0,0,0
18483,"Other",0.966132648477159,2020-08-09,6670,6444.10476534265,5394.45008526797,5211.75434795778,78765.0942128696,76097.5290794327,7491149.59875186,12.3509814007462
18483,"Delta",9.77293124129133e-16,2020-08-09,6670,NA,5394.45008526797,NA,78765.0942128696,0,0,0
18483,"Omicron (BA.1)",6.00674370911342e-101,2020-08-09,6670,NA,5394.45008526797,NA,78765.0942128696,0,0,0
18483,"Omicron (BA.2)",1.21059932113309e-191,2020-08-09,6670,NA,5394.45008526797,NA,78765.0942128696,0,0,0
18483,"Omicron (BA.3)",1.351632283227e-65,2020-08-09,6670,NA,5394.45008526797,NA,78765.0942128696,0,0,0
18483,"Omicron (BA.5)",2.2942817071497e-53,2020-08-09,6670,NA,5394.45008526797,NA,78765.0942128696,0,0,0
18484,"Omicron (BA.4)",1.74802228998097e-59,2020-08-10,3740,NA,5085.25215774443,NA,75308.1923424416,0,0,0
18484,"Beta",0.0355831399354327,2020-08-10,3740,133.080943358518,5085.25215774443,180.949239135981,75308.1923424416,2679.70194640558,76504.717533523,0.126136627078349
18484,"Alpha",1.34432846769762e-09,2020-08-10,3740,NA,5085.25215774443,NA,75308.1923424416,0,0,0
18484,"Other",0.964416858720238,2020-08-10,3740,3606.91905161369,5085.25215774443,4904.30291177219,75308.1923424416,72628.490294797,7563778.08904666,12.470727124813
18484,"Delta",1.16921919674485e-15,2020-08-10,3740,NA,5085.25215774443,NA,75308.1923424416,0,0,0
18484,"Omicron (BA.1)",1.45737912584487e-100,2020-08-10,3740,NA,5085.25215774443,NA,75308.1923424416,0,0,0
18484,"Omicron (BA.2)",5.95348226546243e-191,2020-08-10,3740,NA,5085.25215774443,NA,75308.1923424416,0,0,0
18484,"Omicron (BA.3)",2.35134485620921e-65,2020-08-10,3740,NA,5085.25215774443,NA,75308.1923424416,0,0,0
18484,"Omicron (BA.5)",3.35432005024914e-53,2020-08-10,3740,NA,5085.25215774443,NA,75308.1923424416,0,0,0
18485,"Omicron (BA.4)",2.72465896790657e-59,2020-08-11,2511,NA,4800.17777536086,NA,72008.6224961959,0,0,0
18485,"Beta",0.0373774200045019,2020-08-11,2511,93.8547016313042,4800.17777536086,179.418260805938,72008.6224961959,2691.49652698594,79196.2140605089,0.130574213473702
18485,"Alpha",1.52974755424073e-09,2020-08-11,2511,NA,4800.17777536086,NA,72008.6224961959,0,0,0
18485,"Other",0.962622578465749,2020-08-11,2511,2417.1452945275,4800.17777536086,4620.75950721186,72008.6224961959,69317.1258590548,7633095.21490571,12.5850132595314
18485,"Delta",1.39838013896183e-15,2020-08-11,2511,NA,4800.17777536086,NA,72008.6224961959,0,0,0
18485,"Omicron (BA.1)",3.5324828771431e-100,2020-08-11,2511,NA,4800.17777536086,NA,72008.6224961959,0,0,0
18485,"Omicron (BA.2)",2.92309579158447e-190,2020-08-11,2511,NA,4800.17777536086,NA,72008.6224961959,0,0,0
18485,"Omicron (BA.3)",4.08787802927417e-65,2020-08-11,2511,NA,4800.17777536086,NA,72008.6224961959,0,0,0
18485,"Omicron (BA.5)",4.90217232023166e-53,2020-08-11,2511,NA,4800.17777536086,NA,72008.6224961959,0,0,0
18486,"Omicron (BA.4)",4.24493941653096e-59,2020-08-12,2810,NA,4538.68137521858,NA,68870.6572733207,0,0,0
18486,"Beta",0.0392531440875295,2020-08-12,2810,110.301334885958,4538.68137521858,178.157513988842,68870.6572733207,2703.38983335252,81899.6038938614,0.135031408876163
18486,"Alpha",1.74012707790079e-09,2020-08-12,2810,NA,4538.68137521858,NA,68870.6572733207,0,0,0
18486,"Other",0.960746854172342,2020-08-12,2810,2699.69866022428,4538.68137521858,4360.52385333185,68870.6572733207,66167.2673201244,7699262.48222584,12.6941060866383
18486,"Delta",1.67190103194221e-15,2020-08-12,2810,NA,4538.68137521858,NA,68870.6572733207,0,0,0
18486,"Omicron (BA.1)",8.5537715473677e-100,2020-08-12,2810,NA,4538.68137521858,NA,68870.6572733207,0,0,0
18486,"Omicron (BA.2)",1.43288264367629e-189,2020-08-12,2810,NA,4538.68137521858,NA,68870.6572733207,0,0,0
18486,"Omicron (BA.3)",7.10232095010624e-65,2020-08-12,2810,NA,4538.68137521858,NA,68870.6572733207,0,0,0
18486,"Omicron (BA.5)",7.16137734146232e-53,2020-08-12,2810,NA,4538.68137521858,NA,68870.6572733207,0,0,0
18487,"Omicron (BA.4)",6.61031801492015e-59,2020-08-13,3946,NA,4298.48371165273,NA,65896.8967357432,0,0,0
