"contrast","continent","estimate","SE","df","asymp.LCL","asymp.UCL","p.value"
"Omicron (BA.2.75) - Omicron (BA.2)","North America",0.139968493821947,0.00709461417860419,NA,0.126063305547675,0.153873682096218,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.3)","North America",0.106755516293817,0.0082953191723169,NA,0.0904969894758109,0.123014043111822,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.4)","North America",0.0570638612398165,0.00710534893835316,NA,0.0431376332230544,0.0709900892565786,5.53679324610812e-12
"Omicron (BA.2.75) - Omicron (BA.2.74)","North America",0.028793370576425,0.00930880687999348,NA,0.0105484443525991,0.0470382968002509,0.0870467363272025
"Omicron (BA.2.75) - Omicron (BA.2.76)","North America",0.0521837023998325,0.00751816392626981,NA,0.0374483718744754,0.0669190329251896,8.77801942245071e-10
"Beta - Omicron (BA.5)","Oceania",-0.20936379910814,0.00747812350999542,NA,-0.224020651859674,-0.194706946356607,4.8739901004069e-12
"Alpha - Omicron (BA.5)","Oceania",-0.286696392245928,0.00922459497505155,NA,-0.304776266168998,-0.268616518322858,4.8739901004069e-12
"Alpha - Beta","Oceania",-0.0773325931377876,0.0111113616004982,NA,-0.0991104616939654,-0.0555547245816099,7.78832554004794e-10
"Other - Omicron (BA.5)","Oceania",-0.0299928062148498,0.00285852391435354,NA,-0.0355954101359292,-0.0243902022937704,4.9826809345177e-12
"Other - Beta","Oceania",0.179370992893291,0.00696892995264218,NA,0.16571214117533,0.193029844611252,4.8739901004069e-12
"Other - Alpha","Oceania",0.256703586031078,0.0088338203564825,NA,0.239389616286476,0.274017555775681,4.8739901004069e-12
"Delta - Omicron (BA.5)","Oceania",-0.208645245953864,0.00734211704709989,NA,-0.223035530936457,-0.19425496097127,4.8739901004069e-12
"Delta - Beta","Oceania",0.000718553154276762,0.00832669919570895,NA,-0.0156014773794114,0.0170385836879649,1
"Delta - Alpha","Oceania",0.0780511462920644,0.0100141064391328,NA,0.0584238583340135,0.0976784342501153,7.84317055746442e-12
"Delta - Other","Oceania",-0.178652439739014,0.0055721976070705,NA,-0.189573746363612,-0.167731133114415,4.8739901004069e-12
"Omicron (BA.1) - Omicron (BA.5)","Oceania",-0.178107938603674,0.00306985481187231,NA,-0.18412474347271,-0.172091133734637,4.8739901004069e-12
"Omicron (BA.1) - Beta","Oceania",0.0312558605044669,0.00770451832367265,NA,0.0161552820718396,0.0463564389370942,0.00335663850351287
"Omicron (BA.1) - Alpha","Oceania",0.108588453642255,0.0094178300558436,NA,0.0901298459202823,0.127047061364227,4.89108753498613e-12
"Omicron (BA.1) - Other","Oceania",-0.148115132388824,0.00327957526752281,NA,-0.154542981797757,-0.141687282979891,4.8739901004069e-12
"Omicron (BA.1) - Delta","Oceania",0.0305373073501902,0.00772576159587844,NA,0.0153950928691257,0.0456795218312546,0.00503241968864332
"Omicron (BA.2) - Omicron (BA.5)","Oceania",-0.0807143762744343,0.0011048066240611,NA,-0.0828797574674753,-0.0785489950813932,4.8739901004069e-12
"Omicron (BA.2) - Beta","Oceania",0.128649422833706,0.00748117641521808,NA,0.113986586497888,0.143312259169524,4.8739901004069e-12
"Omicron (BA.2) - Alpha","Oceania",0.205982015971494,0.00923320608216526,NA,0.187885264588614,0.224078767354374,4.8739901004069e-12
"Omicron (BA.2) - Other","Oceania",-0.0507215700595845,0.00282461486647787,NA,-0.0562577134680775,-0.0451854266510914,4.8739901004069e-12
"Omicron (BA.2) - Delta","Oceania",0.127930869679429,0.00739891751622119,NA,0.113429257823053,0.142432481535806,4.8739901004069e-12
"Omicron (BA.2) - Omicron (BA.1)","Oceania",0.0973935623292392,0.0030112454799303,NA,0.0914916296399668,0.103295495018512,4.8739901004069e-12
"Omicron (BA.3) - Omicron (BA.5)","Oceania",-0.0392996170041656,0.009098278543627,NA,-0.057131915270988,-0.0214673187373431,0.00114870686800339
"Omicron (BA.3) - Beta","Oceania",0.170064182103975,0.0116339710841378,NA,0.147262017781884,0.192866346426065,4.8739901004069e-12
"Omicron (BA.3) - Alpha","Oceania",0.247396775241763,0.0128563422952339,NA,0.222198807370185,0.27259474311334,4.8739901004069e-12
"Omicron (BA.3) - Other","Oceania",-0.00930681078931577,0.00938453309983747,NA,-0.0277001576767212,0.00908653609808969,0.997828033933549
"Omicron (BA.3) - Delta","Oceania",0.169345628949698,0.0115169511238224,NA,0.146772819535298,0.191918438364098,4.8739901004069e-12
"Omicron (BA.3) - Omicron (BA.1)","Oceania",0.138808321599508,0.00945073088334381,NA,0.120285229440574,0.157331413758442,4.8739901004069e-12
"Omicron (BA.3) - Omicron (BA.2)","Oceania",0.0414147592702687,0.00906445338875957,NA,0.0236487570887579,0.0591807614517795,0.000388764602335612
"Omicron (BA.4) - Omicron (BA.5)","Oceania",-0.0256863596583736,0.00134081172246988,NA,-0.0283143023444637,-0.0230584169722835,4.8739901004069e-12
"Omicron (BA.4) - Beta","Oceania",0.183677439449767,0.00749748289927398,NA,0.168982642992485,0.198372235907049,4.8739901004069e-12
"Omicron (BA.4) - Alpha","Oceania",0.261010032587555,0.00924203858320125,NA,0.24289596982075,0.279124095354359,4.8739901004069e-12
"Omicron (BA.4) - Other","Oceania",0.0043064465564762,0.00290660447591689,NA,-0.00139039353362383,0.0100032866465762,0.945040899281848
"Omicron (BA.4) - Delta","Oceania",0.18295888629549,0.00734907845580623,NA,0.168554957202551,0.19736281538843,4.8739901004069e-12
"Omicron (BA.4) - Omicron (BA.1)","Oceania",0.1524215789453,0.00311415986644751,NA,0.146317937764963,0.158525220125637,4.8739901004069e-12
"Omicron (BA.4) - Omicron (BA.2)","Oceania",0.0550280166160607,0.00128123858238727,NA,0.0525168351389784,0.0575391980931429,4.8739901004069e-12
"Omicron (BA.4) - Omicron (BA.3)","Oceania",0.013613257345792,0.00912260293565965,NA,-0.00426671585336031,0.0314932305449442,0.942270400422232
"Omicron (BA.2.74) - Omicron (BA.5)","Oceania",-0.0149930621700976,0.00786081289074339,NA,-0.0303999723251628,0.000413847984967649,0.754267373360251
"Omicron (BA.2.74) - Beta","Oceania",0.194370736938043,0.0107778306939531,NA,0.173246576946425,0.215494896929661,4.8739901004069e-12
"Omicron (BA.2.74) - Alpha","Oceania",0.271703330075831,0.0120620754596291,NA,0.248062096596153,0.295344563555508,4.8739901004069e-12
"Omicron (BA.2.74) - Other","Oceania",0.0149997440447522,0.00827358068682462,NA,-0.00121617612461019,0.0312156642141147,0.810332451840367
"Omicron (BA.2.74) - Delta","Oceania",0.193652183783766,0.0106780709129821,NA,0.172723549369956,0.214580818197576,4.8739901004069e-12
"Omicron (BA.2.74) - Omicron (BA.1)","Oceania",0.163114876433576,0.00834883578070496,NA,0.146751458990555,0.179478293876597,4.8739901004069e-12
"Omicron (BA.2.74) - Omicron (BA.2)","Oceania",0.0657213141043367,0.00785155358226281,NA,0.0503325518604152,0.0811100763482582,5.04296604475485e-12
"Omicron (BA.2.74) - Omicron (BA.3)","Oceania",0.024306554834068,0.0119687329252906,NA,0.000848269359919707,0.0477648403082163,0.672062649656111
"Omicron (BA.2.74) - Omicron (BA.4)","Oceania",0.010693297488276,0.00790214471139569,NA,-0.00479462154668317,0.0261812165232352,0.971365939228905
"Omicron (BA.2.76) - Omicron (BA.5)","Oceania",-0.00226892147143815,0.00655410480026847,NA,-0.0151147308308654,0.0105768878879891,0.999999949419221
"Omicron (BA.2.76) - Beta","Oceania",0.207094877636702,0.00988712104361051,NA,0.187716476480438,0.226473278792967,4.8739901004069e-12
"Omicron (BA.2.76) - Alpha","Oceania",0.28442747077449,0.0112680700046576,NA,0.262342459390085,0.306512482158895,4.8739901004069e-12
"Omicron (BA.2.76) - Other","Oceania",0.0277238847434117,0.00706978158166999,NA,0.0138673674647739,0.0415804020220495,0.00566819117105966
"Omicron (BA.2.76) - Delta","Oceania",0.206376324482426,0.00978129775557974,NA,0.187205333159427,0.225547315805424,4.8739901004069e-12
"Omicron (BA.2.76) - Omicron (BA.1)","Oceania",0.175839017132235,0.00715777509622833,NA,0.16181003573419,0.189867998530281,4.8739901004069e-12
"Omicron (BA.2.76) - Omicron (BA.2)","Oceania",0.0784454548029961,0.00656270275872708,NA,0.0655827937546494,0.0913081158513429,4.8757664572463e-12
"Omicron (BA.2.76) - Omicron (BA.3)","Oceania",0.0370306955327274,0.0111641585617459,NA,0.0151493468340109,0.058912044231444,0.0453643803035769
"Omicron (BA.2.76) - Omicron (BA.4)","Oceania",0.0234174381869355,0.00661195857425227,NA,0.0104582375141302,0.0363766388597407,0.0220544144890378
"Omicron (BA.2.76) - Omicron (BA.2.74)","Oceania",0.0127241406986594,0.0101837197059217,NA,-0.00723558315359786,0.0326838645509167,0.984527009085466
"Omicron (BA.2.75) - Omicron (BA.5)","Oceania",0.0746276603138609,0.0146060457475985,NA,0.0460003366920235,0.103254983935698,3.03695642128732e-05
"Omicron (BA.2.75) - Beta","Oceania",0.283991459422001,0.0163944953464753,NA,0.2518588389982,0.316124079845802,4.8739901004069e-12
"Omicron (BA.2.75) - Alpha","Oceania",0.361324052559789,0.017262816279958,NA,0.32748955437934,0.395158550740238,4.8739901004069e-12
"Omicron (BA.2.75) - Other","Oceania",0.104620466528711,0.0148668631452862,NA,0.0754819502008638,0.133758982856558,4.74767891667227e-10
"Omicron (BA.2.75) - Delta","Oceania",0.283272906267725,0.0163331558753257,NA,0.251260508998207,0.315285303537242,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.1)","Oceania",0.252735598917534,0.0149095434216357,NA,0.223513430785192,0.281957767049877,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.2)","Oceania",0.155342036588295,0.0146311076244258,NA,0.126665592590491,0.184018480586099,4.98212582300539e-12
"Omicron (BA.2.75) - Omicron (BA.3)","Oceania",0.113927277318026,0.017193064384548,NA,0.0802294903404341,0.147625064295619,6.33046759457301e-09
"Omicron (BA.2.75) - Omicron (BA.4)","Oceania",0.100314019972234,0.0146449881376727,NA,0.0716103706683798,0.129017669276089,1.56714863308594e-09
"Omicron (BA.2.75) - Omicron (BA.2.74)","Oceania",0.0896207224839584,0.0165642738228632,NA,0.057155342361087,0.12208610260683,6.55344619293619e-06
"Omicron (BA.2.75) - Omicron (BA.2.76)","Oceania",0.076896581785299,0.0159807571002782,NA,0.045574873423071,0.108218290147527,0.00012778375574618
"Beta - Omicron (BA.5)","South America",-0.135139937068923,0.00603128334548959,NA,-0.146961035206639,-0.123318838931207,4.8739901004069e-12
"Alpha - Omicron (BA.5)","South America",-0.336669849515999,0.0169064370600008,NA,-0.369805857260494,-0.303533841771505,4.8739901004069e-12
"Alpha - Beta","South America",-0.201529912447077,0.0177686471140967,NA,-0.236355820844708,-0.166704004049446,4.90574247891118e-12
"Other - Omicron (BA.5)","South America",-0.0709456681661308,0.0040605103114601,NA,-0.0789041221354461,-0.0629872141968155,4.8739901004069e-12
"Other - Beta","South America",0.0641942689027919,0.00723126879977061,NA,0.0500212424927133,0.0783672953128705,4.97879515393151e-12
"Other - Alpha","South America",0.265724181349869,0.0168496264279056,NA,0.23269952039822,0.298748842301518,4.8739901004069e-12
"Delta - Omicron (BA.5)","South America",-0.188842549425146,0.00650127097772555,NA,-0.201584806395224,-0.176100292455069,4.8739901004069e-12
"Delta - Beta","South America",-0.0537026123562238,0.00884134069754793,NA,-0.071031321698466,-0.0363739030139816,1.71137258697662e-07
"Delta - Alpha","South America",0.147827300090853,0.0172086934310414,NA,0.114098880745021,0.181555719436685,4.99345009785657e-12
"Delta - Other","South America",-0.117896881259016,0.00451614861644092,NA,-0.12674836989607,-0.109045392621961,4.8739901004069e-12
"Omicron (BA.1) - Omicron (BA.5)","South America",-0.214906977908359,0.00494455256450667,NA,-0.224598122854457,-0.205215832962261,4.8739901004069e-12
"Omicron (BA.1) - Beta","South America",-0.0797670408394362,0.00775063022948723,NA,-0.0949579969467186,-0.0645760847321538,4.98656671510389e-12
"Omicron (BA.1) - Alpha","South America",0.121762871607641,0.0175275895062373,NA,0.0874094274396134,0.156116315775668,8.45354786171981e-10
"Omicron (BA.1) - Other","South America",-0.143961309742228,0.0035419199108403,NA,-0.1509033452036,-0.137019274280856,4.8739901004069e-12
"Omicron (BA.1) - Delta","South America",-0.0260644284832124,0.00681220467843827,NA,-0.0394161043082667,-0.0127127526581581,0.00809817659354206
"Omicron (BA.2) - Omicron (BA.5)","South America",-0.104282087237897,0.00379493061101889,NA,-0.111720014559322,-0.0968441599164709,4.8739901004069e-12
"Omicron (BA.2) - Beta","South America",0.0308578498310262,0.00710117522173612,NA,0.0169398021485151,0.0447758975135372,0.00102902060497168
"Omicron (BA.2) - Alpha","South America",0.232387762278103,0.0167976499860358,NA,0.199464973280563,0.265310551275643,4.8739901004069e-12
"Omicron (BA.2) - Other","South America",-0.0333364190717657,0.00200643083253172,NA,-0.0372689512409986,-0.0294038869025329,4.8739901004069e-12
"Omicron (BA.2) - Delta","South America",0.08456046218725,0.00554441213467069,NA,0.0736936140878486,0.0954273102866513,4.8739901004069e-12
"Omicron (BA.2) - Omicron (BA.1)","South America",0.110624890670462,0.00330540090912769,NA,0.104146423934106,0.117103357406819,4.8739901004069e-12
"Omicron (BA.3) - Omicron (BA.5)","South America",-1.42894208995724,0.00447525536636341,NA,-1.43771342929693,-1.42017075061755,4.8739901004069e-12
"Omicron (BA.3) - Beta","South America",-1.29380215288832,0.00746489030166165,NA,-1.30843306902812,-1.27917123674852,4.8739901004069e-12
"Omicron (BA.3) - Alpha","South America",-1.09227224044124,0.017317857942982,NA,-1.12621461829887,-1.05832986258362,4.8739901004069e-12
"Omicron (BA.3) - Other","South America",-1.35799642179111,0.00549645315477791,NA,-1.36876927201719,-1.34722357156503,4.8739901004069e-12
"Omicron (BA.3) - Delta","South America",-1.24009954053209,0.00745257196370772,NA,-1.25470631317315,-1.22549276789103,4.8739901004069e-12
"Omicron (BA.3) - Omicron (BA.1)","South America",-1.21403511204888,0.00615140517954467,NA,-1.2260916446551,-1.20197857944266,4.8739901004069e-12
"Omicron (BA.3) - Omicron (BA.2)","South America",-1.32466000271934,0.00536370532700307,NA,-1.33517267198396,-1.31414733345473,4.8739901004069e-12
"Omicron (BA.4) - Omicron (BA.5)","South America",-0.0157684632659018,0.00452716681152571,NA,-0.0246415471684972,-0.00689537936330633,0.0267827492625623
"Omicron (BA.4) - Beta","South America",0.119371473803021,0.00752507379214425,NA,0.104622600189412,0.13412034741663,4.8739901004069e-12
"Omicron (BA.4) - Alpha","South America",0.320901386250098,0.0171462854071279,NA,0.287295284383482,0.354507488116713,4.8739901004069e-12
"Omicron (BA.4) - Other","South America",0.055177204900229,0.00426987822733543,NA,0.0468083973562799,0.0635460124441782,4.8739901004069e-12
"Omicron (BA.4) - Delta","South America",0.173074086159245,0.00663537823988519,NA,0.160068983785269,0.18607918853322,4.8739901004069e-12
"Omicron (BA.4) - Omicron (BA.1)","South America",0.199138514642457,0.00513470466109462,NA,0.189074678435462,0.209202350849453,4.8739901004069e-12
"Omicron (BA.4) - Omicron (BA.2)","South America",0.0885136239719948,0.003961522183969,NA,0.0807491831674591,0.0962780647765305,4.8739901004069e-12
"Omicron (BA.4) - Omicron (BA.3)","South America",1.41317362669134,0.00604734780509722,NA,1.40132104279136,1.42502621059132,4.8739901004069e-12
"Omicron (BA.2.74) - Omicron (BA.5)","South America",-0.0188596057803287,0.00214965077896674,NA,-0.023072843886442,-0.0146463676742154,4.97968333235121e-12
"Omicron (BA.2.74) - Beta","South America",0.116280331288594,0.00642660702378297,NA,0.103684412979187,0.128876249598001,4.8739901004069e-12
"Omicron (BA.2.74) - Alpha","South America",0.317810243735671,0.0170328860828797,NA,0.284426400460453,0.351194087010889,4.8739901004069e-12
"Omicron (BA.2.74) - Other","South America",0.0520860623858021,0.00459352124416643,NA,0.0430829261850163,0.0610891985865879,4.9068527019358e-12
"Omicron (BA.2.74) - Delta","South America",0.169982943644818,0.00684746819356703,NA,0.156562152600143,0.183403734689493,4.8739901004069e-12
"Omicron (BA.2.74) - Omicron (BA.1)","South America",0.19604737212803,0.00538927735027324,NA,0.185484582618797,0.206610161637263,4.8739901004069e-12
"Omicron (BA.2.74) - Omicron (BA.2)","South America",0.0854224814575678,0.00436320751041316,NA,0.0768707518800834,0.0939742110350523,4.8739901004069e-12
"Omicron (BA.2.74) - Omicron (BA.3)","South America",1.41008248417691,0.00488651818070394,NA,1.40050508453293,1.41965988382089,4.8739901004069e-12
"Omicron (BA.2.74) - Omicron (BA.4)","South America",-0.00309114251442696,0.00501351405224373,NA,-0.0129174494928101,0.0067351644639562,0.999978135246387
"Omicron (BA.2.76) - Omicron (BA.5)","South America",-0.138561350076971,0.0015414718655676,NA,-0.141582579416666,-0.135540120737277,4.8739901004069e-12
"Omicron (BA.2.76) - Beta","South America",-0.00342141300804868,0.00620282857019408,NA,-0.0155787336079052,0.00873590759180779,0.999993033686555
"Omicron (BA.2.76) - Alpha","South America",0.198108499439028,0.0169716824732501,NA,0.164844613034408,0.231372385843648,4.8837600630236e-12
"Omicron (BA.2.76) - Other","South America",-0.0676156819108406,0.00434376266129457,NA,-0.0761293002843678,-0.0591020635373134,4.8739901004069e-12
"Omicron (BA.2.76) - Delta","South America",0.0502811993481751,0.00668227140274886,NA,0.0371841880638654,0.0633782106324848,2.33535413229902e-11
"Omicron (BA.2.76) - Omicron (BA.1)","South America",0.0763456278313875,0.00517881419522224,NA,0.0661953385261271,0.0864959171366479,4.8739901004069e-12
"Omicron (BA.2.76) - Omicron (BA.2)","South America",-0.0342792628390748,0.00409768980157364,NA,-0.0423105872699763,-0.0262479384081734,5.0451864908041e-12
"Omicron (BA.2.76) - Omicron (BA.3)","South America",1.29038073988027,0.00466651377543009,NA,1.28123454094707,1.29952693881347,4.8739901004069e-12
"Omicron (BA.2.76) - Omicron (BA.4)","South America",-0.12279288681107,0.00478372533056591,NA,-0.132168816170911,-0.113416957451228,4.8739901004069e-12
"Omicron (BA.2.76) - Omicron (BA.2.74)","South America",-0.119701744296643,0.00246532977080931,NA,-0.124533701857443,-0.114869786735842,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.5)","South America",0.0281526227417489,0.00307576368070116,NA,0.0221242367026182,0.0341810087808795,4.98678875970882e-12
"Omicron (BA.2.75) - Beta","South America",0.163292559810672,0.00675712994142421,NA,0.150048828486623,0.17653629113472,4.8739901004069e-12
"Omicron (BA.2.75) - Alpha","South America",0.364822472257748,0.0171898913831958,NA,0.331130904248529,0.398514040266968,4.8739901004069e-12
"Omicron (BA.2.75) - Other","South America",0.0990982909078797,0.00510172986102823,NA,0.0890990841214118,0.109097497694348,4.8739901004069e-12
"Omicron (BA.2.75) - Delta","South America",0.216995172166895,0.00719988393644566,NA,0.202883658958593,0.231106685375197,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.1)","South America",0.243059600650108,0.00582924156041621,NA,0.231634497134508,0.254484704165708,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.2)","South America",0.132434709979645,0.00489194756988836,NA,0.122846668928406,0.142022751030885,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.3)","South America",1.45709471269899,0.00538615863736893,NA,1.44653803575473,1.46765138964325,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.4)","South America",0.0439210860076506,0.0054776641810368,NA,0.0331850614934134,0.0546571105218878,5.58963986208028e-12
"Omicron (BA.2.75) - Omicron (BA.2.74)","South America",0.0470122285220776,0.00363651545489217,NA,0.0398847892012656,0.0541396678428895,4.8739901004069e-12
"Omicron (BA.2.75) - Omicron (BA.2.76)","South America",0.16671397281872,0.00323810443983617,NA,0.160367404738462,0.173060540898978,4.8739901004069e-12
