"DATE_NUM","REGION","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","LINEAGE2"
18506,"London",0.0512220558614194,0.0123164564650399,Inf,0.0318076087167981,0.08148914973585,2020-09-01,"B.1.1.7 (S dropout)"
18507,"London",0.053447479142332,0.0127240490853734,Inf,0.0333404364580656,0.0846192311988178,2020-09-02,"B.1.1.7 (S dropout)"
18508,"London",0.0557639067317535,0.0131416855559768,Inf,0.0349444614453743,0.0878580528514957,2020-09-03,"B.1.1.7 (S dropout)"
18509,"London",0.0581745587018138,0.0135693481443818,Inf,0.0366227283149514,0.0912085006432558,2020-09-04,"B.1.1.7 (S dropout)"
18510,"London",0.060682724909019,0.0140069940074754,Inf,0.0383783861855012,0.0946734677741995,2020-09-05,"B.1.1.7 (S dropout)"
18511,"London",0.0632917623944602,0.0144545532008602,Inf,0.0402146896597428,0.0982558484984126,2020-09-06,"B.1.1.7 (S dropout)"
18512,"London",0.0660050923065572,0.0149119266241482,Inf,0.0421349995350712,0.101958531437174,2020-09-07,"B.1.1.7 (S dropout)"
18513,"London",0.0688261963120923,0.0153789839086752,Inf,0.0441427831861853,0.105784392390421,2020-09-08,"B.1.1.7 (S dropout)"
18514,"London",0.0717586124607021,0.0158555612554869,Inf,0.0462416145799167,0.109736286636887,2020-09-09,"B.1.1.7 (S dropout)"
18515,"London",0.0748059304676493,0.0163414592329388,Inf,0.0484351738798579,0.113817040715774,2020-09-10,"B.1.1.7 (S dropout)"
18516,"London",0.0779717863796158,0.0168364405448523,Inf,0.0507272465957522,0.118029443685635,2020-09-11,"B.1.1.7 (S dropout)"
18517,"London",0.0812598565884985,0.0173402277818817,Inf,0.0531217222300014,0.12237623785926,2020-09-12,"B.1.1.7 (S dropout)"
18518,"London",0.0846738511587802,0.0178525011705644,Inf,0.0556225923711018,0.126860109016954,2020-09-13,"B.1.1.7 (S dropout)"
18519,"London",0.0882175064350536,0.0183728963364384,Inf,0.0582339481813862,0.131483676104442,2020-09-14,"B.1.1.7 (S dropout)"
18520,"London",0.0918945768977298,0.0189010020996088,Inf,0.0609599772241658,0.136249480426002,2020-09-15,"B.1.1.7 (S dropout)"
18521,"London",0.0957088262369238,0.0194363583232044,Inf,0.0638049595732944,0.141159974348064,2020-09-16,"B.1.1.7 (S dropout)"
18522,"London",0.0996640176170246,0.0199784538372758,Inf,0.0667732631463755,0.146217509533611,2020-09-17,"B.1.1.7 (S dropout)"
18523,"London",0.103763903107572,0.0205267244628138,Inf,0.0698693382013614,0.151424324733119,2020-09-18,"B.1.1.7 (S dropout)"
18524,"London",0.108012212259842,0.0210805511626892,Inf,0.0730977109352481,0.15678253316359,2020-09-19,"B.1.1.7 (S dropout)"
18525,"London",0.112412639813015,0.0216392583483913,Inf,0.0764629761230061,0.162294109513258,2020-09-20,"B.1.1.7 (S dropout)"
18526,"London",0.11696883251901,0.0222021123734354,Inf,0.0799697887349157,0.167960876615989,2020-09-21,"B.1.1.7 (S dropout)"
18527,"London",0.121684375081079,0.0227683202461763,Inf,0.08362285447118,0.173784491845931,2020-09-22,"B.1.1.7 (S dropout)"
18528,"London",0.12656277520806,0.0233370285964492,Inf,0.0874269191541776,0.179766433289812,2020-09-23,"B.1.1.7 (S dropout)"
18529,"London",0.131607447793832,0.0239073229319093,Inf,0.0913867569210893,0.185907985761123,2020-09-24,"B.1.1.7 (S dropout)"
18530,"London",0.136821698240022,0.0244782272210988,Inf,0.0955071571630092,0.192210226727401,2020-09-25,"B.1.1.7 (S dropout)"
18531,"London",0.142208704949341,0.0250487038410641,Inf,0.0997929101611327,0.198674012228676,2020-09-26,"B.1.1.7 (S dropout)"
18532,"London",0.147771501027108,0.0256176539277144,Inf,0.10424879137632,0.205299962871911,2020-09-27,"B.1.1.7 (S dropout)"
18533,"London",0.153512955239511,0.0261839181669871,Inf,0.108879544355376,0.212088449992757,2020-09-28,"B.1.1.7 (S dropout)"
18534,"London",0.159435752288859,0.0267462780641874,Inf,0.113689862225859,0.219039582082075,2020-09-29,"B.1.1.7 (S dropout)"
18535,"London",0.165542372478508,0.027303457727541,Inf,0.11868436776126,0.22615319158036,2020-09-30,"B.1.1.7 (S dropout)"
18536,"London",0.171835070853139,0.0278541261999614,Inf,0.123867592009995,0.233428822148242,2020-10-01,"B.1.1.7 (S dropout)"
18537,"London",0.178315855913524,0.0283969003702358,Inf,0.12924395149501,0.240865716525594,2020-10-02,"B.1.1.7 (S dropout)"
18538,"London",0.184986468018723,0.0289303484912143,Inf,0.1348177240058,0.248462805095222,2020-10-03,"B.1.1.7 (S dropout)"
18539,"London",0.191848357602602,0.0294529943281086,Inf,0.140593023021495,0.256218695269633,2020-10-04,"B.1.1.7 (S dropout)"
18540,"London",0.198902663345494,0.0299633219546289,Inf,0.146573770822151,0.264131661820697,2020-10-05,"B.1.1.7 (S dropout)"
18541,"London",0.20615019045547,0.0304597812084104,Inf,0.152763670365639,0.272199638272183,2020-10-06,"B.1.1.7 (S dropout)"
18542,"London",0.213591389226859,0.0309407938099918,Inf,0.159166176029349,0.280420209473914,2020-10-07,"B.1.1.7 (S dropout)"
18543,"London",0.221226334056078,0.0314047601415459,Inf,0.165784463339178,0.288790605473633,2020-10-08,"B.1.1.7 (S dropout)"
18544,"London",0.229054703106121,0.0318500666726706,Inf,0.172621397832804,0.297307696798468,2020-10-09,"B.1.1.7 (S dropout)"
18545,"London",0.237075758821115,0.0322750940109065,Inf,0.179679503229819,0.305967991252137,2020-10-10,"B.1.1.7 (S dropout)"
18546,"London",0.245288329500638,0.0326782255443573,Inf,0.186960929107477,0.314767632326605,2020-10-11,"B.1.1.7 (S dropout)"
18547,"London",0.253690792149862,0.0330578566329883,Inf,0.194467418307405,0.323702399317877,2020-10-12,"B.1.1.7 (S dropout)"
18548,"London",0.262281056825673,0.0334124042940278,Inf,0.202200274325027,0.332767709224961,2020-10-13,"B.1.1.7 (S dropout)"
18549,"London",0.271056552700389,0.0337403173155875,Inf,0.210160328959287,0.341958620498761,2020-10-14,"B.1.1.7 (S dropout)"
18550,"London",0.280014216063341,0.0340400867213705,Inf,0.218347910524857,0.351269838693959,2020-10-15,"B.1.1.7 (S dropout)"
18551,"London",0.289150480476109,0.0343102564983892,Inf,0.226762812951898,0.360695724061783,2020-10-16,"B.1.1.7 (S dropout)"
18552,"London",0.298461269289428,0.0345494344892362,Inf,0.235404266118811,0.370230301105199,2020-10-17,"B.1.1.7 (S dropout)"
18553,"London",0.307941990718501,0.0347563033408998,Inf,0.244270907780718,0.379867270100625,2020-10-18,"B.1.1.7 (S dropout)"
18554,"London",0.317587535658659,0.034929631393695,Inf,0.253360757469892,0.389600020571931,2020-10-19,"B.1.1.7 (S dropout)"
18555,"London",0.327392278404867,0.035068283386846,Inf,0.262671192753262,0.399421646683595,2020-10-20,"B.1.1.7 (S dropout)"
18556,"London",0.337350080416575,0.0351712308518967,Inf,0.27219892823593,0.409324964500526,2020-10-21,"B.1.1.7 (S dropout)"
18557,"London",0.347454297244004,0.0352375620616837,Inf,0.281939997697566,0.419302531042714,2020-10-22,"B.1.1.7 (S dropout)"
18558,"London",0.357697788703298,0.0352664914013006,Inf,0.291889739740107,0.429346665043621,2020-10-23,"B.1.1.7 (S dropout)"
18559,"London",0.368072932356344,0.0352573680285118,Inf,0.30204278730997,0.439449469302566,2020-10-24,"B.1.1.7 (S dropout)"
18560,"London",0.378571640316937,0.0352096836945529,Inf,0.312393061435498,0.449602854503425,2020-10-25,"B.1.1.7 (S dropout)"
18561,"London",0.389185379368683,0.0351230796022896,Inf,0.322933769490586,0.459798564355219,2020-10-26,"B.1.1.7 (S dropout)"
18562,"London",0.399905194342218,0.0349973521872928,Inf,0.333657408258154,0.470028201894725,2020-10-27,"B.1.1.7 (S dropout)"
18563,"London",0.410721734660524,0.0348324577184945,Inf,0.34455577202267,0.480283256777553,2020-10-28,"B.1.1.7 (S dropout)"
18564,"London",0.421625283922054,0.0346285156285892,Inf,0.355619965869487,0.490555133372268,2020-10-29,"B.1.1.7 (S dropout)"
18565,"London",0.432605792352661,0.0343858105000456,Inf,0.366840424310989,0.500835179462493,2020-10-30,"B.1.1.7 (S dropout)"
18566,"London",0.443652911919783,0.0341047926502476,Inf,0.378206935296156,0.511114715354459,2020-10-31,"B.1.1.7 (S dropout)"
18567,"London",0.454756033866592,0.0337860772785514,Inf,0.389708669592177,0.521385063182595,2020-11-01,"B.1.1.7 (S dropout)"
18568,"London",0.465904328390665,0.0334304421585647,Inf,0.401334215455212,0.531637576203249,2020-11-02,"B.1.1.7 (S dropout)"
18569,"London",0.477086786161831,0.0330388238802798,Inf,0.413071618433826,0.54186366786684,2020-11-03,"B.1.1.7 (S dropout)"
18570,"London",0.488292261347799,0.0326123126683788,Inf,0.424908426074234,0.552054840461439,2020-11-04,"B.1.1.7 (S dropout)"
18571,"London",0.499509515794584,0.0321521458245795,Inf,0.436831737223075,0.562202713126031,2020-11-05,"B.1.1.7 (S dropout)"
18572,"London",0.51072726399203,0.031659699862823,Inf,0.448828255552433,0.57229904903941,2020-11-06,"B.1.1.7 (S dropout)"
18573,"London",0.521934218443328,0.0311364814259331,Inf,0.460884346864934,0.582335781600579,2020-11-07,"B.1.1.7 (S dropout)"
18574,"London",0.533119135051494,0.0305841170906505,Inf,0.472986099675596,0.592305039428645,2020-11-08,"B.1.1.7 (S dropout)"
18575,"London",0.544270858135551,0.0300043421842387,Inf,0.485119388513061,0.60219917002408,2020-11-09,"B.1.1.7 (S dropout)"
18576,"London",0.555378364694546,0.0293989887498212,Inf,0.497269939337373,0.612010761948887,2020-11-10,"B.1.1.7 (S dropout)"
18577,"London",0.566430807548509,0.0287699728089222,Inf,0.509423396435641,0.621732665400051,2020-11-11,"B.1.1.7 (S dropout)"
18578,"London",0.577417557001699,0.0281192810781449,Inf,0.521565390131699,0.631358011068782,2020-11-12,"B.1.1.7 (S dropout)"
18579,"London",0.588328240694668,0.0274489573023599,Inf,0.533681604631893,0.64088022719675,2020-11-13,"B.1.1.7 (S dropout)"
18580,"London",0.599152781337367,0.0267610883691496,Inf,0.54575784532678,0.650293054759841,2020-11-14,"B.1.1.7 (S dropout)"
18581,"London",0.60988143204508,0.0260577903685692,Inf,0.557780104877798,0.659590560729362,2020-11-15,"B.1.1.7 (S dropout)"
18582,"London",0.620504809031904,0.0253411947586477,Inf,0.569734627438719,0.668767149379909,2020-11-16,"B.1.1.7 (S dropout)"
18583,"London",0.631013921452002,0.0246134347906379,Inf,0.581607970393326,0.677817571632066,2020-11-17,"B.1.1.7 (S dropout)"
18584,"London",0.641400198216292,0.0238766323390691,Inf,0.593387063032397,0.686736932436304,2020-11-18,"B.1.1.7 (S dropout)"
18585,"London",0.651655511650874,0.0231328852704678,Inf,0.605059261643844,0.695520696221843,2020-11-19,"B.1.1.7 (S dropout)"
18586,"London",0.661772197902558,0.0223842554715221,Inf,0.616612400548207,0.704164690450536,2020-11-20,"B.1.1.7 (S dropout)"
18587,"London",0.671743074035713,0.0216327576428565,Inf,0.628034838676471,0.712665107330805,2020-11-21,"B.1.1.7 (S dropout)"
18588,"London",0.681561451802572,0.0208803489488459,Inf,0.639315501356621,0.721018503760359,2020-11-22,"B.1.1.7 (S dropout)"
18589,"London",0.69122114810558,0.0201289195974306,Inf,0.650443917047912,0.729221799578489,2020-11-23,"B.1.1.7 (S dropout)"
18590,"London",0.70071649220469,0.0193802844070892,Inf,0.661410248835969,0.737272274219308,2020-11-24,"B.1.1.7 (S dropout)"
18591,"London",0.710042329754404,0.018636175401363,Inf,0.67220532057578,0.745167561866271,2020-11-25,"B.1.1.7 (S dropout)"
18592,"London",0.719194023784243,0.0178982354549478,Inf,0.682820637642075,0.75290564521556,2020-11-26,"B.1.1.7 (S dropout)"
18593,"London",0.728167452762073,0.0171680129996946,Inf,0.693248402315998,0.76048484796169,2020-11-27,"B.1.1.7 (S dropout)"
18594,"London",0.736959005902011,0.0164469577841553,Inf,0.703481523902188,0.767903826122795,2020-11-28,"B.1.1.7 (S dropout)"
18595,"London",0.745565575897362,0.015736417666812,Inf,0.713513623730339,0.775161558325739,2020-11-29,"B.1.1.7 (S dropout)"
18596,"London",0.753984549274184,0.0150376364110038,Inf,0.723339035249166,0.782257335172425,2020-11-30,"B.1.1.7 (S dropout)"
18597,"London",0.762213794572661,0.0143517524389594,Inf,0.732952799467774,0.789190747808651,2020-12-01,"B.1.1.7 (S dropout)"
18598,"London",0.770251648571511,0.0136797984933324,Inf,0.742350656039342,0.795961675815634,2020-12-02,"B.1.1.7 (S dropout)"
18599,"London",0.778096900775438,0.0130227021472689,Inf,0.751529030314489,0.802570274542042,2020-12-03,"B.1.1.7 (S dropout)"
18600,"London",0.785748776387257,0.0123812870983099,Inf,0.760485016716667,0.809016961991225,2020-12-04,"B.1.1.7 (S dropout)"
18601,"London",0.793206917985069,0.0117562751773151,Inf,0.769216358809573,0.815302405374367,2020-12-05,"B.1.1.7 (S dropout)"
18602,"London",0.800471366121,0.0111482890010289,Inf,0.77772142643706,0.821427507435761,2020-12-06,"B.1.1.7 (S dropout)"
18603,"London",0.807542539051853,0.0105578551958021,Inf,0.785999190319915,0.827393392651368,2020-12-07,"B.1.1.7 (S dropout)"
18604,"London",0.814421211803863,0.00998540812024002,Inf,0.794049194491457,0.833201393396529,2020-12-08,"B.1.1.7 (S dropout)"
18605,"London",0.821108494763843,0.00943129401604613,Inf,0.801871526945929,0.838853036173212,2020-12-09,"B.1.1.7 (S dropout)"
18606,"London",0.82760581197783,0.00889577551896061,Inf,0.809466788860641,0.844350027981702,2020-12-10,"B.1.1.7 (S dropout)"
18607,"London",0.833914879325966,0.00837903646532927,Inf,0.816836062735368,0.849694242916379,2020-12-11,"B.1.1.7 (S dropout)"
18608,"London",0.840037682729279,0.00788118693437452,Inf,0.823980879771345,0.854887709060198,2020-12-12,"B.1.1.7 (S dropout)"
18609,"London",0.845976456530379,0.00740226847157601,Inf,0.830903186787853,0.85993259574807,2020-12-13,"B.1.1.7 (S dropout)"
18610,"London",0.851733662176191,0.00694225944462143,Inf,0.837605312947409,0.864831201265521,2020-12-14,"B.1.1.7 (S dropout)"
18611,"London",0.857311967316872,0.00650108049009808,Inf,0.844089936531516,0.869585941046109,2020-12-15,"B.1.1.7 (S dropout)"
18612,"London",0.862714225421253,0.0060786000164266,Inf,0.850360051978181,0.874199336429286,2020-12-16,"B.1.1.7 (S dropout)"
18613,"London",0.867943455995651,0.00567463973648237,Inf,0.856418937360219,0.878674004039897,2020-12-17,"B.1.1.7 (S dropout)"
18614,"London",0.873002825479821,0.00528898021192374,Inf,0.862270122450189,0.883012645851633,2020-12-18,"B.1.1.7 (S dropout)"
18615,"London",0.8778956288814,0.00492136640049287,Inf,0.867917357483514,0.887218039999744,2020-12-19,"B.1.1.7 (S dropout)"
18616,"London",0.882625272198357,0.00457151320752161,Inf,0.873364582696358,0.891293032413353,2020-12-20,"B.1.1.7 (S dropout)"
18617,"London",0.887195255667949,0.0042391110535955,Inf,0.878615898678963,0.895240529345114,2020-12-21,"B.1.1.7 (S dropout)"
18618,"London",0.891609157870416,0.00392383148175712,Inf,0.883675537548876,0.899063490885572,2020-12-22,"B.1.1.7 (S dropout)"
18619,"London",0.89587062070625,0.00362533283954615,Inf,0.888547834912134,0.902764925561203,2020-12-23,"B.1.1.7 (S dropout)"
18620,"London",0.899983335257287,0.00334326608298404,Inf,0.893237202545431,0.906347886127429,2020-12-24,"B.1.1.7 (S dropout)"
18621,"London",0.903951028534153,0.00307728076002388,Inf,0.897748101700975,0.909815466678621,2020-12-25,"B.1.1.7 (S dropout)"
18622,"London",0.90777745110573,0.00282703123741915,Inf,0.902085016913401,0.913170801200933,2020-12-26,"B.1.1.7 (S dropout)"
18623,"London",0.911466365600206,0.00259218323257401,Inf,0.906252430184054,0.916417063681467,2020-12-27,"B.1.1.7 (S dropout)"
18624,"London",0.915021536062025,0.00237242069200608,Inf,0.910254795449401,0.91955746984141,2020-12-28,"B.1.1.7 (S dropout)"
18625,"London",0.918446718144478,0.00216745300550036,Inf,0.914096513336686,0.922595280452045,2020-12-29,"B.1.1.7 (S dropout)"
18626,"London",0.921745650113887,0.00197702243482847,Inf,0.917781906420286,0.925533805971608,2020-12-30,"B.1.1.7 (S dropout)"
18627,"London",0.924922044638117,0.00180091142867838,Inf,0.921315195593629,0.928376411830769,2020-12-31,"B.1.1.7 (S dropout)"
18628,"London",0.927979581329619,0.00163894913405965,Inf,0.924700478875908,0.93112652298294,2021-01-01,"B.1.1.7 (S dropout)"
18629,"London",0.930921421873796,0.00149103633981299,Inf,0.927941195619825,0.933787186119317,2021-01-02,"B.1.1.7 (S dropout)"
18630,"London",0.933748915079937,0.00135718933084295,Inf,0.931038742824059,0.936359858114366,2021-01-03,"B.1.1.7 (S dropout)"
18631,"London",0.936463264369235,0.00123744005072321,Inf,0.933994343305766,0.938845882856356,2021-01-04,"B.1.1.7 (S dropout)"
18632,"London",0.939066003566729,0.00113179261918236,Inf,0.93680960690218,0.941246882147388,2021-01-05,"B.1.1.7 (S dropout)"
18633,"London",0.941558957522543,0.0010401890778449,Inf,0.939486556963442,0.943564648094773,2021-01-06,"B.1.1.7 (S dropout)"
18634,"London",0.943944204162157,0.000962457956626682,Inf,0.942027692073771,0.945801003367034,2021-01-07,"B.1.1.7 (S dropout)"
18635,"London",0.946224038200856,0.000898249937392391,Inf,0.944436074863337,0.947957637934994,2021-01-08,"B.1.1.7 (S dropout)"
18636,"London",0.948400936708585,0.00084697349402205,Inf,0.946715422860521,0.950035947725699,2021-01-09,"B.1.1.7 (S dropout)"
18637,"London",0.95047752666515,0.000807751385662082,Inf,0.948870160609693,0.952036916242293,2021-01-10,"B.1.1.7 (S dropout)"
18638,"London",0.952456554602629,0.00077941977174699,Inf,0.950905390484528,0.953961081906361,2021-01-11,"B.1.1.7 (S dropout)"
18639,"London",0.954340858392446,0.000760580714707831,Inf,0.952826761147033,0.955808612275818,2021-01-12,"B.1.1.7 (S dropout)"
18640,"London",0.956133341199132,0.000749699245156649,Inf,0.95464025095926,0.957579467860235,2021-01-13,"B.1.1.7 (S dropout)"
18641,"London",0.957836947591439,0.000745219374966679,Inf,0.956351916525503,0.959273605319512,2021-01-14,"B.1.1.7 (S dropout)"
18642,"London",0.959454641774301,0.000745669657002061,Inf,0.957967663935478,0.960891162383006,2021-01-15,"B.1.1.7 (S dropout)"
18643,"London",0.960989387881917,0.000749738289685052,Inf,0.959493081834268,0.962432585223755,2021-01-16,"B.1.1.7 (S dropout)"
18644,"London",0.962444132252997,0.000756312101140993,Inf,0.960933347329057,0.963898687099338,2021-01-17,"B.1.1.7 (S dropout)"
18645,"London",0.963821787593478,0.000764484753652326,Inf,0.962293194158695,0.965290648623923,2021-01-18,"B.1.1.7 (S dropout)"
18646,"London",0.965125218919774,0.000773544173128709,Inf,0.963576923401101,0.966609979163158,2021-01-19,"B.1.1.7 (S dropout)"
18647,"London",0.966357231166265,0.000782948935818613,Inf,0.964788437519937,0.967858458299688,2021-01-20,"B.1.1.7 (S dropout)"
18648,"London",0.967520558334196,0.000792300823025934,Inf,0.965931283488449,0.96903807136872,2021-01-21,"B.1.1.7 (S dropout)"
18649,"London",0.968617854054828,0.000801317959270916,Inf,0.967008696203477,0.970150947580913,2021-01-22,"B.1.1.7 (S dropout)"
18650,"London",0.969651683437498,0.000809810764835433,Inf,0.96802363768245,0.971199304967142,2021-01-23,"B.1.1.7 (S dropout)"
18651,"London",0.970624516072573,0.000817661539748196,Inf,0.96897883030717,0.972185403609057,2021-01-24,"B.1.1.7 (S dropout)"
18652,"London",0.971538720060071,0.000824807705006193,Inf,0.969876783930246,0.973111507070388,2021-01-25,"B.1.1.7 (S dropout)"
18653,"London",0.972396556936466,0.000831228349282295,Inf,0.970719817402265,0.973979851206764,2021-01-26,"B.1.1.7 (S dropout)"
18654,"London",0.973200177374703,0.000836933593642416,Inf,0.971510075346817,0.974792619269267,2021-01-27,"B.1.1.7 (S dropout)"
18655,"London",0.9739516175355,0.000841956277330341,Inf,0.972249541032554,0.975551922202222,2021-01-28,"B.1.1.7 (S dropout)"
18656,"London",0.974652795951194,0.000846345515513367,Inf,0.97294004610139,0.976259783133469,2021-01-29,"B.1.1.7 (S dropout)"
18657,"London",0.975305510826716,0.000850161747475827,Inf,0.973583277783227,0.976918125191743,2021-01-30,"B.1.1.7 (S dropout)"
18658,"London",0.975911437645338,0.000853472962492903,Inf,0.974180784096295,0.977528761924158,2021-01-31,"B.1.1.7 (S dropout)"
18659,"London",0.97647212696956,0.000856351852446068,Inf,0.974733977414082,0.978093389711141,2021-02-01,"B.1.1.7 (S dropout)"
18660,"London",0.976989002329671,0.000858873692549909,Inf,0.9752441366798,0.978613581681229,2021-02-02,"B.1.1.7 (S dropout)"
18661,"London",0.977463358093979,0.000861114794348107,Inf,0.975712408467124,0.979090782713749,2021-02-03,"B.1.1.7 (S dropout)"
18662,"London",0.977896357215275,0.000863151409489326,Inf,0.97613980701941,0.97952630518554,2021-02-04,"B.1.1.7 (S dropout)"
18663,"London",0.978289028747662,0.000865058990122459,Inf,0.976527213345696,0.979921325171117,2021-02-05,"B.1.1.7 (S dropout)"
18664,"London",0.978642265026201,0.000866911733442691,Inf,0.976875373407695,0.980276878846671,2021-02-06,"B.1.1.7 (S dropout)"
18665,"London",0.978956818398813,0.000868782355201231,Inf,0.977184895395124,0.980593858879108,2021-02-07,"B.1.1.7 (S dropout)"
18666,"London",0.979233297395307,0.000870742050893038,Inf,0.977456246054835,0.980873010604031,2021-02-08,"B.1.1.7 (S dropout)"
18667,"London",0.979472162212052,0.00087286061470436,Inf,0.977689746010531,0.981114927812359,2021-02-09,"B.1.1.7 (S dropout)"
18668,"London",0.979673719382487,0.000875206695827141,Inf,0.977885563982656,0.981320047975496,2021-02-10,"B.1.1.7 (S dropout)"
18669,"London",0.979838115493105,0.000877848180000731,Inf,0.978043709791122,0.981488646744339,2021-02-11,"B.1.1.7 (S dropout)"
18670,"London",0.979965329791417,0.000880852691604615,Inf,0.978164025995478,0.981620831558615,2021-02-12,"B.1.1.7 (S dropout)"
18671,"London",0.980055165516405,0.000884288218720997,Inf,0.978246177996809,0.981716534200563,2021-02-13,"B.1.1.7 (S dropout)"
18672,"London",0.980107239762654,0.000888223870699476,Inf,0.978289642391964,0.981775502121145,2021-02-14,"B.1.1.7 (S dropout)"
18673,"London",0.980120971666282,0.000892730785260622,Inf,0.978293693332312,0.981797288358004,2021-02-15,"B.1.1.7 (S dropout)"
18674,"London",0.980095568673415,0.000897883210447544,Inf,0.978257386594887,0.98178123985251,2021-02-16,"B.1.1.7 (S dropout)"
18675,"London",0.980030010619555,0.00090375979616966,Inf,0.978179541022085,0.981726483958501,2021-02-17,"B.1.1.7 (S dropout)"
18676,"London",0.979923031310152,0.000910445141104735,Inf,0.978058716925247,0.981631912917783,2021-02-18,"B.1.1.7 (S dropout)"
18677,"London",0.979773097248007,0.000918031653790894,Inf,0.977893190975941,0.981496166057137,2021-02-19,"B.1.1.7 (S dropout)"
18678,"London",0.979578675335926,0.000926620687403358,Inf,0.977681220419121,0.981317898578364,2021-02-20,"B.1.1.7 (S dropout)"
18679,"London",0.979339108285609,0.00093631911224265,Inf,0.977421922232969,0.981096647613611,2021-02-21,"B.1.1.7 (S dropout)"
18680,"London",0.979053770514355,0.000947240254904191,Inf,0.977114430725999,0.98083199310905,2021-02-22,"B.1.1.7 (S dropout)"
18681,"London",0.978721784721294,0.000959506236397604,Inf,0.976757610495468,0.980523279822638,2021-02-23,"B.1.1.7 (S dropout)"
18682,"London",0.978342023816582,0.000973249827620705,Inf,0.976350054558529,0.980169622726878,2021-02-24,"B.1.1.7 (S dropout)"
18683,"London",0.977913110962207,0.000988616296423592,Inf,0.975890080604781,0.979769910501597,2021-02-25,"B.1.1.7 (S dropout)"
18684,"London",0.977433417870621,0.00100576523572281,Inf,0.975375725539498,0.979322807244501,2021-02-26,"B.1.1.7 (S dropout)"
18685,"London",0.976901061491095,0.00102487235487144,Inf,0.974804738484721,0.978826752496756,2021-02-27,"B.1.1.7 (S dropout)"
18686,"London",0.976313899201215,0.00104613120908718,Inf,0.97417457240773,0.978279959654147,2021-02-28,"B.1.1.7 (S dropout)"
18687,"London",0.975669522612143,0.00106975483466476,Inf,0.973482374551887,0.977680412812057,2021-03-01,"B.1.1.7 (S dropout)"
18688,"London",0.974965250091057,0.00109597725152061,Inf,0.972724975852258,0.977025862075667,2021-03-02,"B.1.1.7 (S dropout)"
18689,"London",0.974198118102328,0.00112505478995955,Inf,0.971898879526406,0.976313817356402,2021-03-03,"B.1.1.7 (S dropout)"
18690,"London",0.973364871470598,0.00115726719601533,Inf,0.971000249038126,0.975541540672996,2021-03-04,"B.1.1.7 (S dropout)"
18691,"London",0.972461952673923,0.00119291846977596,Inf,0.970024895637771,0.97470603698145,2021-03-05,"B.1.1.7 (S dropout)"
18692,"London",0.971485490283632,0.00123233739398846,Inf,0.968968265686724,0.973804043573247,2021-03-06,"B.1.1.7 (S dropout)"
18693,"London",0.97043128667966,0.00127587771580674,Inf,0.967825427975948,0.97283201810515,2021-03-07,"B.1.1.7 (S dropout)"
18694,"London",0.969294805185868,0.0013239179522191,Inf,0.966591061250636,0.971786125355836,2021-03-08,"B.1.1.7 (S dropout)"
18695,"London",0.968071156789569,0.00137686079843011,Inf,0.965259442156881,0.970662222842548,2021-03-09,"B.1.1.7 (S dropout)"
18696,"London",0.9667550866331,0.00143513212687318,Inf,0.96382443383489,0.969455845472221,2021-03-10,"B.1.1.7 (S dropout)"
18697,"London",0.965340960493144,0.00149917957101289,Inf,0.962279475399795,0.968162189443262,2021-03-11,"B.1.1.7 (S dropout)"
18698,"London",0.96382275149554,0.00156947069116337,Inf,0.960617572578479,0.96677609565336,2021-03-12,"B.1.1.7 (S dropout)"
18699,"London",0.962194027349754,0.00164649071807406,Inf,0.958831289811277,0.965292032903242,2021-03-13,"B.1.1.7 (S dropout)"
18700,"London",0.960447938427911,0.00173073986350642,Inf,0.956912744181768,0.963704081215065,2021-03-14,"B.1.1.7 (S dropout)"
18701,"London",0.958577207058217,0.00182273017568573,Inf,0.954853601605531,0.962005915607398,2021-03-15,"B.1.1.7 (S dropout)"
18702,"London",0.956574118451553,0.00192298190235497,Inf,0.952645075787231,0.960190790688111,2021-03-16,"B.1.1.7 (S dropout)"
18703,"London",0.954430513732507,0.0020320193067822,Inf,0.950277930541098,0.958251526444553,2021-03-17,"B.1.1.7 (S dropout)"
18704,"London",0.952137785601558,0.00215036586444833,Inf,0.947742486158075,0.956180495630137,2021-03-18,"B.1.1.7 (S dropout)"
18705,"London",0.94968687721269,0.00227853875232821,Inf,0.945028630588458,0.953969613171038,2021-03-19,"B.1.1.7 (S dropout)"
18706,"London",0.947068284909098,0.00241704253058363,Inf,0.942125836286611,0.951610328048213,2021-03-20,"B.1.1.7 (S dropout)"
18707,"London",0.944272065517448,0.0025663619097056,Inf,0.939023183629358,0.949093618150033,2021-03-21,"B.1.1.7 (S dropout)"
18708,"London",0.94128784895633,0.00272695349588997,Inf,0.935709391867471,0.946409988639429,2021-03-22,"B.1.1.7 (S dropout)"
18709,"London",0.938104856964706,0.00289923641456361,Inf,0.932172858595802,0.943549474435877,2021-03-23,"B.1.1.7 (S dropout)"
18710,"London",0.934711928798455,0.00308358172708344,Inf,0.928401708728116,0.940501647474657,2021-03-24,"B.1.1.7 (S dropout)"
18711,"London",0.931097554774084,0.00328030057912094,Inf,0.924383853933054,0.937255629471118,2021-03-25,"B.1.1.7 (S dropout)"
18712,"London",0.92724991855444,0.00348963105144983,Inf,0.920107063423559,0.933800110982603,2021-03-26,"B.1.1.7 (S dropout)"
