"DATE_NUM","REGION","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","LINEAGE2","newCasesBySpecimenDate","newCasesBySpecimenDateRollingAvg","weekday"
18628,"London",0.927979581329619,0.00163894913405965,Inf,0.924700478875908,0.93112652298294,2021-01-01,"B.1.1.7 (S dropout)",6737,13132.2857142857,"Friday"
18629,"London",0.930921421873796,0.00149103633981299,Inf,0.927941195619825,0.933787186119317,2021-01-02,"B.1.1.7 (S dropout)",13623,13385.5714285714,"Saturday"
18630,"London",0.933748915079937,0.00135718933084295,Inf,0.931038742824059,0.936359858114366,2021-01-03,"B.1.1.7 (S dropout)",13110,13384.2857142857,"Sunday"
18631,"London",0.936463264369235,0.00123744005072321,Inf,0.933994343305766,0.938845882856356,2021-01-04,"B.1.1.7 (S dropout)",17219,14320.2857142857,"Monday"
18632,"London",0.939066003566729,0.00113179261918235,Inf,0.93680960690218,0.941246882147388,2021-01-05,"B.1.1.7 (S dropout)",14537,13559.7142857143,"Tuesday"
18633,"London",0.941558957522543,0.0010401890778449,Inf,0.939486556963442,0.943564648094773,2021-01-06,"B.1.1.7 (S dropout)",13534,13020.7142857143,"Wednesday"
18634,"London",0.943944204162157,0.000962457956626682,Inf,0.942027692073771,0.945801003367034,2021-01-07,"B.1.1.7 (S dropout)",12049,12972.7142857143,"Thursday"
18635,"London",0.946224038200856,0.000898249937392391,Inf,0.944436074863337,0.947957637934994,2021-01-08,"B.1.1.7 (S dropout)",10514,13512.2857142857,"Friday"
18636,"London",0.948400936708585,0.00084697349402205,Inf,0.946715422860521,0.950035947725699,2021-01-09,"B.1.1.7 (S dropout)",8729,12813.1428571429,"Saturday"
18637,"London",0.95047752666515,0.000807751385662082,Inf,0.948870160609693,0.952036916242293,2021-01-10,"B.1.1.7 (S dropout)",7461,12006.1428571429,"Sunday"
18638,"London",0.952456554602629,0.00077941977174699,Inf,0.950905390484528,0.953961081906361,2021-01-11,"B.1.1.7 (S dropout)",11536,11194.2857142857,"Monday"
18639,"London",0.954340858392446,0.000760580714707831,Inf,0.952826761147033,0.955808612275818,2021-01-12,"B.1.1.7 (S dropout)",9821,10520.5714285714,"Tuesday"
18640,"London",0.956133341199132,0.000749699245156649,Inf,0.95464025095926,0.957579467860235,2021-01-13,"B.1.1.7 (S dropout)",9302,9916,"Wednesday"
18641,"London",0.957836947591439,0.000745219374966678,Inf,0.956351916525503,0.959273605319512,2021-01-14,"B.1.1.7 (S dropout)",8910,9467.57142857143,"Thursday"
18642,"London",0.959454641774301,0.000745669657002061,Inf,0.957967663935478,0.960891162383006,2021-01-15,"B.1.1.7 (S dropout)",8180,9134.14285714286,"Friday"
18643,"London",0.960989387881917,0.000749738289685051,Inf,0.959493081834269,0.962432585223755,2021-01-16,"B.1.1.7 (S dropout)",6165,8767.85714285714,"Saturday"
18644,"London",0.962444132252997,0.000756312101140992,Inf,0.960933347329057,0.963898687099338,2021-01-17,"B.1.1.7 (S dropout)",5382,8470.85714285714,"Sunday"
18645,"London",0.963821787593478,0.000764484753652325,Inf,0.962293194158695,0.965290648623923,2021-01-18,"B.1.1.7 (S dropout)",8292,8007.42857142857,"Monday"
18646,"London",0.965125218919774,0.000773544173128708,Inf,0.963576923401101,0.966609979163158,2021-01-19,"B.1.1.7 (S dropout)",6997,7604,"Tuesday"
18647,"London",0.966357231166265,0.000782948935818612,Inf,0.964788437519937,0.967858458299688,2021-01-20,"B.1.1.7 (S dropout)",6238,7166.28571428571,"Wednesday"
18648,"London",0.967520558334196,0.000792300823025933,Inf,0.965931283488449,0.96903807136872,2021-01-21,"B.1.1.7 (S dropout)",5786,6720,"Thursday"
18649,"London",0.968617854054828,0.000801317959270915,Inf,0.967008696203477,0.970150947580913,2021-01-22,"B.1.1.7 (S dropout)",5561,6345.85714285714,"Friday"
18650,"London",0.969651683437498,0.000809810764835432,Inf,0.96802363768245,0.971199304967142,2021-01-23,"B.1.1.7 (S dropout)",4143,6057,"Saturday"
18651,"London",0.970624516072573,0.000817661539748195,Inf,0.96897883030717,0.972185403609057,2021-01-24,"B.1.1.7 (S dropout)",3115,5733.14285714286,"Sunday"
18652,"London",0.971538720060071,0.000824807705006193,Inf,0.969876783930246,0.973111507070388,2021-01-25,"B.1.1.7 (S dropout)",4956,5256.57142857143,"Monday"
18653,"London",0.972396556936466,0.000831228349282294,Inf,0.970719817402265,0.973979851206764,2021-01-26,"B.1.1.7 (S dropout)",4140,4848.42857142857,"Tuesday"
18654,"London",0.973200177374703,0.000836933593642415,Inf,0.971510075346817,0.974792619269267,2021-01-27,"B.1.1.7 (S dropout)",4200,4557.28571428571,"Wednesday"
18655,"London",0.9739516175355,0.00084195627733034,Inf,0.972249541032554,0.975551922202222,2021-01-28,"B.1.1.7 (S dropout)",3848,4280.42857142857,"Thursday"
18656,"London",0.974652795951194,0.000846345515513366,Inf,0.97294004610139,0.976259783133469,2021-01-29,"B.1.1.7 (S dropout)",3375,3968.14285714286,"Friday"
18657,"London",0.975305510826716,0.000850161747475826,Inf,0.973583277783227,0.976918125191743,2021-01-30,"B.1.1.7 (S dropout)",2622,3750.85714285714,"Saturday"
18658,"London",0.975911437645338,0.000853472962492902,Inf,0.974180784096295,0.977528761924158,2021-01-31,"B.1.1.7 (S dropout)",2228,3624.14285714286,"Sunday"
18659,"London",0.97647212696956,0.000856351852446067,Inf,0.974733977414082,0.978093389711141,2021-02-01,"B.1.1.7 (S dropout)",3291,3386.28571428571,"Monday"
18660,"London",0.976989002329671,0.000858873692549908,Inf,0.9752441366798,0.978613581681229,2021-02-02,"B.1.1.7 (S dropout)",2943,3215.28571428571,"Tuesday"
18661,"London",0.977463358093979,0.000861114794348107,Inf,0.975712408467124,0.979090782713749,2021-02-03,"B.1.1.7 (S dropout)",2696,3000.42857142857,"Wednesday"
18662,"London",0.977896357215275,0.000863151409489325,Inf,0.97613980701941,0.97952630518554,2021-02-04,"B.1.1.7 (S dropout)",2464,2802.71428571429,"Thursday"
18663,"London",0.978289028747662,0.000865058990122458,Inf,0.976527213345696,0.979921325171117,2021-02-05,"B.1.1.7 (S dropout)",2108,2621.71428571429,"Friday"
18664,"London",0.978642265026201,0.00086691173344269,Inf,0.976875373407695,0.980276878846671,2021-02-06,"B.1.1.7 (S dropout)",1540,2467.14285714286,"Saturday"
18665,"London",0.978956818398813,0.00086878235520123,Inf,0.977184895395124,0.980593858879108,2021-02-07,"B.1.1.7 (S dropout)",1338,2340,"Sunday"
18666,"London",0.979233297395307,0.000870742050893037,Inf,0.977456246054835,0.980873010604031,2021-02-08,"B.1.1.7 (S dropout)",1796,2126.42857142857,"Monday"
18667,"London",0.979472162212052,0.000872860614704359,Inf,0.977689746010532,0.981114927812359,2021-02-09,"B.1.1.7 (S dropout)",1658,1942.85714285714,"Tuesday"
18668,"London",0.979673719382487,0.00087520669582714,Inf,0.977885563982656,0.981320047975496,2021-02-10,"B.1.1.7 (S dropout)",1530,1776.28571428571,"Wednesday"
18669,"London",0.979838115493105,0.000877848180000729,Inf,0.978043709791122,0.981488646744339,2021-02-11,"B.1.1.7 (S dropout)",1437,1629.57142857143,"Thursday"
18670,"London",0.979965329791417,0.000880852691604613,Inf,0.978164025995478,0.981620831558615,2021-02-12,"B.1.1.7 (S dropout)",1274,1510.42857142857,"Friday"
18671,"London",0.980055165516405,0.000884288218720996,Inf,0.978246177996809,0.981716534200563,2021-02-13,"B.1.1.7 (S dropout)",865,1414,"Saturday"
18672,"London",0.980107239762654,0.000888223870699475,Inf,0.978289642391964,0.981775502121145,2021-02-14,"B.1.1.7 (S dropout)",881,1348.71428571429,"Sunday"
18673,"London",0.980120971666282,0.000892730785260621,Inf,0.978293693332312,0.981797288358004,2021-02-15,"B.1.1.7 (S dropout)",1378,1289,"Monday"
18674,"London",0.980095568673415,0.000897883210447542,Inf,0.978257386594887,0.98178123985251,2021-02-16,"B.1.1.7 (S dropout)",1194,1222.71428571429,"Tuesday"
18675,"London",0.980030010619555,0.000903759796169659,Inf,0.978179541022085,0.981726483958501,2021-02-17,"B.1.1.7 (S dropout)",1086,1159.28571428571,"Wednesday"
18676,"London",0.979923031310152,0.000910445141104735,Inf,0.978058716925247,0.981631912917783,2021-02-18,"B.1.1.7 (S dropout)",1101,1111.28571428571,"Thursday"
18677,"London",0.979773097248007,0.000918031653790893,Inf,0.977893190975941,0.981496166057137,2021-02-19,"B.1.1.7 (S dropout)",1025,1075.71428571429,"Friday"
18678,"London",0.979578675335926,0.000926620687403356,Inf,0.977681220419121,0.981317898578364,2021-02-20,"B.1.1.7 (S dropout)",798,1066.14285714286,"Saturday"
18679,"London",0.979339108285609,0.000936319112242649,Inf,0.977421922232969,0.981096647613611,2021-02-21,"B.1.1.7 (S dropout)",737,1045.57142857143,"Sunday"
18680,"London",0.979053770514355,0.00094724025490419,Inf,0.977114430725999,0.98083199310905,2021-02-22,"B.1.1.7 (S dropout)",1020,994.428571428571,"Monday"
18681,"London",0.978721784721294,0.000959506236397603,Inf,0.976757610495468,0.980523279822638,2021-02-23,"B.1.1.7 (S dropout)",918,955,"Tuesday"
18682,"London",0.978342023816582,0.000973249827620703,Inf,0.976350054558529,0.980169622726878,2021-02-24,"B.1.1.7 (S dropout)",727,903.714285714286,"Wednesday"
18683,"London",0.977913110962207,0.00098861629642359,Inf,0.975890080604781,0.979769910501597,2021-02-25,"B.1.1.7 (S dropout)",649,839.142857142857,"Thursday"
18684,"London",0.977433417870621,0.00100576523572281,Inf,0.975375725539498,0.979322807244501,2021-02-26,"B.1.1.7 (S dropout)",619,781.142857142857,"Friday"
18685,"London",0.976901061491095,0.00102487235487143,Inf,0.974804738484721,0.978826752496756,2021-02-27,"B.1.1.7 (S dropout)",499,738.428571428571,"Saturday"
18686,"London",0.976313899201215,0.00104613120908718,Inf,0.97417457240773,0.978279959654147,2021-02-28,"B.1.1.7 (S dropout)",473,700.714285714286,"Sunday"
18687,"London",0.975669522612143,0.00106975483466476,Inf,0.973482374551887,0.977680412812057,2021-03-01,"B.1.1.7 (S dropout)",549,633.428571428571,"Monday"
18688,"London",0.974965250091057,0.0010959772515206,Inf,0.972724975852258,0.977025862075667,2021-03-02,"B.1.1.7 (S dropout)",656,596,"Tuesday"
18689,"London",0.974198118102328,0.00112505478995955,Inf,0.971898879526406,0.976313817356402,2021-03-03,"B.1.1.7 (S dropout)",579,574.857142857143,"Wednesday"
18690,"London",0.973364871470598,0.00115726719601533,Inf,0.971000249038126,0.975541540672996,2021-03-04,"B.1.1.7 (S dropout)",509,554.857142857143,"Thursday"
18691,"London",0.972461952673923,0.00119291846977595,Inf,0.970024895637771,0.97470603698145,2021-03-05,"B.1.1.7 (S dropout)",500,537.857142857143,"Friday"
18692,"London",0.971485490283632,0.00123233739398846,Inf,0.968968265686724,0.973804043573247,2021-03-06,"B.1.1.7 (S dropout)",399,523.571428571429,"Saturday"
18693,"London",0.97043128667966,0.00127587771580674,Inf,0.967825427975948,0.97283201810515,2021-03-07,"B.1.1.7 (S dropout)",407,514.142857142857,"Sunday"
18694,"London",0.969294805185868,0.0013239179522191,Inf,0.966591061250636,0.971786125355836,2021-03-08,"B.1.1.7 (S dropout)",562,516,"Monday"
18695,"London",0.968071156789569,0.00137686079843011,Inf,0.965259442156881,0.970662222842548,2021-03-09,"B.1.1.7 (S dropout)",589,506.428571428571,"Tuesday"
18696,"London",0.9667550866331,0.00143513212687318,Inf,0.96382443383489,0.969455845472221,2021-03-10,"B.1.1.7 (S dropout)",528,499.142857142857,"Wednesday"
18697,"London",0.965340960493144,0.00149917957101289,Inf,0.962279475399795,0.968162189443262,2021-03-11,"B.1.1.7 (S dropout)",453,491.142857142857,"Thursday"
18698,"London",0.96382275149554,0.00156947069116337,Inf,0.960617572578479,0.96677609565336,2021-03-12,"B.1.1.7 (S dropout)",509,492.428571428571,"Friday"
18699,"London",0.962194027349754,0.00164649071807406,Inf,0.958831289811277,0.965292032903242,2021-03-13,"B.1.1.7 (S dropout)",363,487.285714285714,"Saturday"
18700,"London",0.960447938427911,0.00173073986350642,Inf,0.956912744181768,0.963704081215065,2021-03-14,"B.1.1.7 (S dropout)",362,480.857142857143,"Sunday"
18701,"London",0.958577207058217,0.00182273017568572,Inf,0.954853601605531,0.962005915607398,2021-03-15,"B.1.1.7 (S dropout)",596,485.714285714286,"Monday"
18702,"London",0.956574118451554,0.00192298190235496,Inf,0.952645075787231,0.960190790688112,2021-03-16,"B.1.1.7 (S dropout)",505,473.714285714286,"Tuesday"
18703,"London",0.954430513732507,0.0020320193067822,Inf,0.950277930541098,0.958251526444553,2021-03-17,"B.1.1.7 (S dropout)",454,463.142857142857,"Wednesday"
18704,"London",0.952137785601558,0.00215036586444833,Inf,0.947742486158075,0.956180495630137,2021-03-18,"B.1.1.7 (S dropout)",477,466.571428571429,"Thursday"
18705,"London",0.94968687721269,0.00227853875232821,Inf,0.945028630588458,0.953969613171038,2021-03-19,"B.1.1.7 (S dropout)",440,456.714285714286,"Friday"
18706,"London",0.947068284909098,0.00241704253058363,Inf,0.942125836286611,0.951610328048213,2021-03-20,"B.1.1.7 (S dropout)",375,458.428571428571,"Saturday"
18707,"London",0.944272065517448,0.0025663619097056,Inf,0.939023183629358,0.949093618150033,2021-03-21,"B.1.1.7 (S dropout)",456,471.857142857143,"Sunday"
18708,"London",0.94128784895633,0.00272695349588996,Inf,0.935709391867471,0.946409988639429,2021-03-22,"B.1.1.7 (S dropout)",534,463,"Monday"
18709,"London",0.938104856964706,0.0028992364145636,Inf,0.932172858595802,0.943549474435877,2021-03-23,"B.1.1.7 (S dropout)",477,459,"Tuesday"
18710,"London",0.934711928798455,0.00308358172708343,Inf,0.928401708728116,0.940501647474657,2021-03-24,"B.1.1.7 (S dropout)",610,481.285714285714,"Wednesday"
18711,"London",0.931097554774084,0.00328030057912094,Inf,0.924383853933054,0.937255629471118,2021-03-25,"B.1.1.7 (S dropout)",453,477.857142857143,"Thursday"
18712,"London",0.92724991855444,0.00348963105144983,Inf,0.920107063423559,0.933800110982603,2021-03-26,"B.1.1.7 (S dropout)",423,475.428571428571,"Friday"
18713,"London",0.923156949067363,0.00371172372506812,Inf,0.915559046888693,0.930123377621688,2021-03-27,"B.1.1.7 (S dropout)",298,464.428571428571,"Saturday"
18714,"London",0.91880638291985,0.00394662602306778,Inf,0.910727550209206,0.926213344327209,2021-03-28,"B.1.1.7 (S dropout)",468,466.142857142857,"Sunday"
18715,"London",0.914185838112257,0.00419426545158958,Inf,0.905600464401706,0.922057598639881,2021-03-29,"B.1.1.7 (S dropout)",400,447,"Monday"
18716,"London",0.909282899764052,0.00445443193156653,Inf,0.900165947986526,0.917643453952493,2021-03-30,"B.1.1.7 (S dropout)",357,429.857142857143,"Tuesday"
18717,"London",0.904085218429371,0.00472675949146385,Inf,0.894412562668106,0.912958013705801,2021-03-31,"B.1.1.7 (S dropout)",302,385.857142857143,"Wednesday"
18718,"London",0.898580621402267,0.00501070767812464,Inf,0.888329421852261,0.907988247475311,2021-04-01,"B.1.1.7 (S dropout)",335,369,"Thursday"
18719,"London",0.892757237183912,0.00530554313680225,Inf,0.881906351102454,0.902721079835985,2021-04-02,"B.1.1.7 (S dropout)",251,344.428571428571,"Friday"
18720,"London",0.886603633004169,0.00561032191046636,Inf,0.875134059160683,0.897143492796552,2021-04-03,"B.1.1.7 (S dropout)",239,336,"Saturday"
18721,"London",0.880108964956704,0.00592387310966521,Inf,0.868004317634374,0.891242642457849,2021-04-04,"B.1.1.7 (S dropout)",212,299.428571428571,"Sunday"
18722,"London",0.873263139920989,0.00624478470391773,Inf,0.86051014688957,0.885005990366623,2021-04-05,"B.1.1.7 (S dropout)",241,276.714285714286,"Monday"
18723,"London",0.866056988010143,0.00657139227928539,Inf,0.8526460051074,0.878421449804765,2021-04-06,"B.1.1.7 (S dropout)",330,272.857142857143,"Tuesday"
18724,"London",0.858482443807441,0.00690177168923587,Inf,0.844407976874245,0.871477546973127,2021-04-07,"B.1.1.7 (S dropout)",338,278,"Wednesday"
18725,"London",0.850532734147553,0.00723373659152782,Inf,0.835793957108921,0.864163596700479,2021-04-08,"B.1.1.7 (S dropout)",309,274.285714285714,"Thursday"
18726,"London",0.842202569675965,0.00756484190694598,Inf,0.826803825608072,0.856469891936642,2021-04-09,"B.1.1.7 (S dropout)",350,288.428571428571,"Friday"
18727,"London",0.833488336900684,0.00789239425113104,Inf,0.81743960704122,0.848387905883158,2021-04-10,"B.1.1.7 (S dropout)",276,293.714285714286,"Saturday"
18728,"London",0.824387264880425,0.00821362774512069,Inf,0.807704262550478,0.839909773898962,2021-04-11,"B.1.1.7 (S dropout)",292,305.142857142857,"Sunday"
18729,"London",0.814894197629172,0.00852624844807103,Inf,0.797597329080149,0.831026067103867,2021-04-12,"B.1.1.7 (S dropout)",328,317.571428571429,"Monday"
18730,"London",0.805004218883877,0.00882807070979484,Inf,0.787118301579128,0.821727746920172,2021-04-13,"B.1.1.7 (S dropout)",277,310,"Tuesday"
18731,"London",0.794713728085773,0.00911689983960595,Inf,0.776267951225193,0.812007022237441,2021-04-14,"B.1.1.7 (S dropout)",263,299.285714285714,"Wednesday"
18732,"London",0.784020577858312,0.00939056463798078,Inf,0.765048394933062,0.801857545342065,2021-04-15,"B.1.1.7 (S dropout)",297,297.571428571429,"Thursday"
18733,"London",0.772924209048361,0.00964695412552734,Inf,0.753463155627476,0.791274614759053,2021-04-16,"B.1.1.7 (S dropout)",298,290.142857142857,"Friday"
18734,"London",0.761425780920531,0.00988405819269784,Inf,0.74151721165998,0.780255382344351,2021-04-17,"B.1.1.7 (S dropout)",218,281.857142857143,"Saturday"
18735,"London",0.749528293885566,0.0101000117335689,Inf,0.729217033815385,0.768799061425354,2021-04-18,"B.1.1.7 (S dropout)",359,291.428571428571,"Sunday"
18736,"London",0.737236701977281,0.0102931416479129,Inf,0.716570608485136,0.756907132234509,2021-04-19,"B.1.1.7 (S dropout)",359,295.857142857143,"Monday"
18737,"London",0.724558012181274,0.0104620158987263,Inf,0.703587445791286,0.744583540329486,2021-04-20,"B.1.1.7 (S dropout)",339,304.714285714286,"Tuesday"
18738,"London",0.71150136767492,0.0106054935983098,Inf,0.690278571738312,0.731834883157491,2021-04-21,"B.1.1.7 (S dropout)",343,316.142857142857,"Wednesday"
18739,"London",0.698078112073282,0.0107227748654609,Inf,0.676656503863858,0.7186705794145,2021-04-22,"B.1.1.7 (S dropout)",297,316.142857142857,"Thursday"
18740,"London",0.684301831899402,0.010813448949334,Inf,0.662735210367246,0.705103015385217,2021-04-23,"B.1.1.7 (S dropout)",230,306.428571428571,"Friday"
18741,"London",0.670188374717027,0.010877538851497,Inf,0.648530053329545,0.691147662036829,2021-04-24,"B.1.1.7 (S dropout)",221,306.857142857143,"Saturday"
18742,"London",0.655755840683151,0.0109155403963187,Inf,0.634057717411695,0.676823156288555,2021-04-25,"B.1.1.7 (S dropout)",264,293.285714285714,"Sunday"
18743,"London",0.641024545696698,0.0109284534025937,Inf,0.619336126330842,0.662151339599756,2021-04-26,"B.1.1.7 (S dropout)",291,283.571428571429,"Monday"
18744,"London",0.626016954833463,0.010917802303126,Inf,0.604384350457989,0.647157246829231,2021-04-27,"B.1.1.7 (S dropout)",270,273.714285714286,"Tuesday"
18745,"London",0.610757585356479,0.0108856432617454,Inf,0.589222510013794,0.631869038251351,2021-04-28,"B.1.1.7 (S dropout)",285,265.428571428571,"Wednesday"
18746,"London",0.595272879260647,0.0108345545862691,Inf,0.573871679480877,0.616317867737798,2021-04-29,"B.1.1.7 (S dropout)",196,251,"Thursday"
18747,"London",0.579591046031253,0.0107676070987239,Inf,0.558353799852492,0.600537680546896,2021-04-30,"B.1.1.7 (S dropout)",222,249.857142857143,"Friday"
18748,"London",0.563741877044438,0.0106883112091093,Inf,0.542691605964358,0.58456493509979,2021-05-01,"B.1.1.7 (S dropout)",167,242.142857142857,"Saturday"
18749,"London",0.547756533786791,0.0106005379010315,Inf,0.526908576077816,0.568438244843203,2021-05-02,"B.1.1.7 (S dropout)",173,229.142857142857,"Sunday"
18750,"London",0.531667312792383,0.0105084118696144,Inf,0.511028909688452,0.552197939150464,2021-05-03,"B.1.1.7 (S dropout)",233,220.857142857143,"Monday"
18751,"London",0.515507390859167,0.0104161768499885,Inf,0.495077536806687,0.535885546545694,2021-05-04,"B.1.1.7 (S dropout)",289,223.571428571429,"Tuesday"
18752,"London",0.49931055468474,0.0103280358646374,Inf,0.479080157412974,0.519543209561319,2021-05-05,"B.1.1.7 (S dropout)",263,220.428571428571,"Wednesday"
18753,"London",0.483110919528368,0.0102479726475448,Inf,0.463063303499184,0.503213048116809,2021-05-06,"B.1.1.7 (S dropout)",278,232.142857142857,"Thursday"
18754,"London",0.466942641840936,0.0101795645218882,Inf,0.447054408726535,0.486936496714702,2021-05-07,"B.1.1.7 (S dropout)",224,232.428571428571,"Friday"
18755,"London",0.450839630991495,0.0101258007982267,Inf,0.431081863641331,0.4707536485514,2021-05-08,"B.1.1.7 (S dropout)",176,233.714285714286,"Saturday"
18756,"London",0.434835265249802,0.0100889233009826,Inf,0.415175029576211,0.454702644811113,2021-05-09,"B.1.1.7 (S dropout)",260,246.142857142857,"Sunday"
18757,"London",0.418962117056869,0.0100703058545271,Inf,0.399364183910382,0.438819147844625,2021-05-10,"B.1.1.7 (S dropout)",335,260.714285714286,"Monday"
18758,"London",0.403251692336218,0.0100703867644442,Inf,0.383680374642406,0.423135931251896,2021-05-11,"B.1.1.7 (S dropout)",276,258.857142857143,"Tuesday"
18759,"London",0.387734188179766,0.010088662585836,Inf,0.368155173110845,0.407682608237447,2021-05-12,"B.1.1.7 (S dropout)",220,252.714285714286,"Wednesday"
18760,"London",0.372438272703333,0.0101237437868343,Inf,0.352820328221392,0.392485503986044,2021-05-13,"B.1.1.7 (S dropout)",246,248.142857142857,"Thursday"
18761,"London",0.357390890231243,0.0101734649956434,Inf,0.337707340386531,0.377567661582117,2021-05-14,"B.1.1.7 (S dropout)",236,249.857142857143,"Friday"
18762,"London",0.342617094265015,0.0102350361782701,Inf,0.322846985027664,0.362948957763079,2021-05-15,"B.1.1.7 (S dropout)",184,251,"Saturday"
18763,"London",0.328139909946719,0.0103052176086144,Inf,0.308268821460895,0.348646297096378,2021-05-16,"B.1.1.7 (S dropout)",205,243.142857142857,"Sunday"
18764,"London",0.313980226972549,0.0103805012151673,Inf,0.294000722633431,0.334673851733442,2021-05-17,"B.1.1.7 (S dropout)",323,241.428571428571,"Monday"
18765,"London",0.300156723174559,0.0104572832790979,Inf,0.280068455595014,0.321043317699455,2021-05-18,"B.1.1.7 (S dropout)",312,246.571428571429,"Tuesday"
18766,"London",0.286685818293342,0.0105320174460732,Inf,0.266495333914016,0.307764165660617,2021-05-19,"B.1.1.7 (S dropout)",337,263.285714285714,"Wednesday"
18767,"London",0.27358165683308,0.0106013414527014,Inf,0.253301953760188,0.294843872052009,2021-05-20,"B.1.1.7 (S dropout)",314,273,"Thursday"
18768,"London",0.260856118339646,0.0106621749746748,Inf,0.24050601683372,0.282288123639821,2021-05-21,"B.1.1.7 (S dropout)",261,276.571428571429,"Friday"
18769,"London",0.248518852983854,0.0107117890907179,Inf,0.228122236697057,0.270100994092984,2021-05-22,"B.1.1.7 (S dropout)",234,283.714285714286,"Saturday"
18770,"London",0.236577339972467,0.0107478498973898,Inf,0.216162320622081,0.258285094711117,2021-05-23,"B.1.1.7 (S dropout)",262,291.857142857143,"Sunday"
18771,"London",0.225036966050957,0.0107684399163684,Inf,0.204635016585875,0.24684170332009,2021-05-24,"B.1.1.7 (S dropout)",351,295.857142857143,"Monday"
18772,"London",0.213901121201898,0.010772061329895,Inf,0.193546214095459,0.235770875935133,2021-05-25,"B.1.1.7 (S dropout)",396,307.857142857143,"Tuesday"
18773,"London",0.203171308575343,0.0107576249989091,Inf,0.182899087621566,0.225071545561992,2021-05-26,"B.1.1.7 (S dropout)",470,326.857142857143,"Wednesday"
18774,"London",0.192847265703562,0.0107244288632311,Inf,0.172694272166281,0.21474161184194,2021-05-27,"B.1.1.7 (S dropout)",494,352.571428571429,"Thursday"
18775,"London",0.182927094141294,0.0106721288411674,Inf,0.162930061574285,0.204778024420976,2021-05-28,"B.1.1.7 (S dropout)",409,373.714285714286,"Friday"
18776,"London",0.173407394821924,0.0106007048327317,Inf,0.153602621417326,0.195176862108939,2021-05-29,"B.1.1.7 (S dropout)",371,393.285714285714,"Saturday"
18777,"London",0.164283406617134,0.0105104239412846,Inf,0.144706209510323,0.185933409182058,2021-05-30,"B.1.1.7 (S dropout)",384,410.714285714286,"Sunday"
18778,"London",0.155549130930912,0.0104018377997333,Inf,0.136233321696842,0.177042291406909,2021-05-31,"B.1.1.7 (S dropout)",466,427.142857142857,"Monday"
18779,"London",0.147197430695118,0.0102758428862167,Inf,0.128174703352174,0.168497726398155,2021-06-01,"B.1.1.7 (S dropout)",676,467.142857142857,"Tuesday"
18780,"London",0.139220219401658,0.0101335230573549,Inf,0.120519832645993,0.160293390677916,2021-06-02,"B.1.1.7 (S dropout)",771,510.142857142857,"Wednesday"
18781,"London",0.13160860756608,0.00997607474597768,Inf,0.113257209100665,0.15242241614942,2021-06-03,"B.1.1.7 (S dropout)",758,NA,"Thursday"
18782,"London",0.124353027253484,0.00980477319739427,Inf,0.106374545331253,0.144877450938217,2021-06-04,"B.1.1.7 (S dropout)",667,NA,"Friday"
18783,"London",0.117443349991853,0.00962094283615473,Inf,0.0998589429549307,0.137650720632776,2021-06-05,"B.1.1.7 (S dropout)",484,NA,"Saturday"
18784,"London",0.110868997384127,0.00942593159130692,Inf,0.0936970524787923,0.130734089008385,2021-06-06,"B.1.1.7 (S dropout)",213,NA,"Sunday"
18785,"London",0.104619043943306,0.00922108895439933,Inf,0.0878752172969253,0.124119117436782,2021-06-07,"B.1.1.7 (S dropout)",NA,NA,"Monday"
18786,"London",0.0986823118652747,0.00900774750917918,Inf,0.0823796021841697,0.117797122310136,2021-06-08,"B.1.1.7 (S dropout)",NA,NA,"Tuesday"
18787,"London",0.0930474576208202,0.00878720765086339,Inf,0.0771963068739163,0.111759229933602,2021-06-09,"B.1.1.7 (S dropout)",NA,NA,"Wednesday"
18788,"London",0.0877030503913505,0.008560725202845,Inf,0.0723114654581064,0.105996428460194,2021-06-10,"B.1.1.7 (S dropout)",NA,NA,"Thursday"
18789,"London",0.0826376424928423,0.00832950163728628,Inf,0.0677113324559535,0.10049961655195,2021-06-11,"B.1.1.7 (S dropout)",NA,NA,"Friday"
18790,"London",0.0778398320305797,0.00809467661129178,Inf,0.0633823564698997,0.0952596485504797,2021-06-12,"B.1.1.7 (S dropout)",NA,NA,"Saturday"
18791,"London",0.0732983181049886,0.0078573225406595,Inf,0.0593112423885287,0.0902673760272447,2021-06-13,"B.1.1.7 (S dropout)",NA,NA,"Sunday"
18792,"London",0.0690019489481038,0.00761844094725977,Inf,0.0554850031117244,0.0855136856591419,2021-06-14,"B.1.1.7 (S dropout)",NA,NA,"Monday"
18793,"London",0.0649397634129363,0.00737896033279113,Inf,0.0518910017679709,0.0809895334386899,2021-06-15,"B.1.1.7 (S dropout)",NA,NA,"Tuesday"
18794,"London",0.0611010262662729,0.00713973535009186,Inf,0.0485169853715675,0.076685975280876,2021-06-16,"B.1.1.7 (S dropout)",NA,NA,"Wednesday"
18795,"London",0.0574752577512658,0.00690154706258464,Inf,0.0453511108324471,0.0725941941314846,2021-06-17,"B.1.1.7 (S dropout)",NA,NA,"Thursday"
18796,"London",0.0540522578914871,0.00666510410217628,Inf,0.042381964186527,0.0687055237154138,2021-06-18,"B.1.1.7 (S dropout)",NA,NA,"Friday"
18797,"London",0.0508221260047595,0.00643104455552465,Inf,0.0395985738629497,0.0650114690891037,2021-06-19,"B.1.1.7 (S dropout)",NA,NA,"Saturday"
